Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$179.92,2.92,1.65%,"4,372,056,000,000"
AAPL,Apple Inc. Common Stock,$283.10,4.25,1.524%,"4,183,185,534,300"
GOOG,Alphabet Inc. Class C Capital Stock,$315.12,-5.00,-1.562%,"3,802,553,040,000"
GOOGL,Alphabet Inc. Class A Common Stock,$314.89,-5.29,-1.652%,"3,799,777,630,000"
MSFT,Microsoft Corporation Common Stock,$486.74,-5.27,-1.071%,"3,617,635,499,795"
AMZN,"Amazon.com, Inc. Common Stock",$233.88,0.66,0.283%,"2,500,227,720,653"
AVGO,Broadcom Inc. Common Stock,$386.08,-16.88,-4.189%,"1,823,210,687,694"
META,"Meta Platforms, Inc. Class A Common Stock",$640.87,-7.08,-1.093%,"1,615,330,521,089"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$287.68,-3.83,-1.314%,"1,492,065,739,697"
TSLA,"Tesla, Inc. Common Stock",$430.14,-0.03,-0.007%,"1,430,567,856,493"
BRK/B,Berkshire Hathaway Inc.,$508.55,-5.26,-1.024%,"1,122,019,647,722"
BRK/A,Berkshire Hathaway Inc.,"$761,160.589999999967","-8,939.41",-1.161%,"1,119,571,321,656"
LLY,Eli Lilly and Company Common Stock,"$1,057.89",-17.58,-1.635%,"1,000,112,022,693"
WMT,Walmart Inc. Common Stock,$111.53,1.02,0.923%,"889,212,085,637"
JPM,JP Morgan Chase & Co. Common Stock,$308.92,-4.16,-1.329%,"840,961,268,171"
V,Visa Inc.,$330.39,-4.05,-1.211%,"636,240,321,406"
ORCL,Oracle Corporation Common Stock,$200.94,-1.01,-0.50%,"571,014,011,160"
JNJ,Johnson & Johnson Common Stock,$205.34,-1.58,-0.764%,"494,528,303,976"
XOM,Exxon Mobil Corporation Common Stock,$116.63,0.71,0.612%,"491,848,025,561"
MA,Mastercard Incorporated Common Stock,$543.97,-6.56,-1.192%,"488,482,801,437"
NFLX,"Netflix, Inc. Common Stock",$109.13,1.55,1.441%,"462,419,096,094"
ASML,ASML Holding N.V. New York Registry Shares,"$1,087.99",27.99,2.641%,"427,888,754,523"
COST,Costco Wholesale Corporation Common Stock,$911.96,-1.63,-0.178%,"404,161,681,345"
PLTR,Palantir Technologies Inc. Class A Common Stock,$167.49,-0.96,-0.57%,"399,201,752,252"
ABBV,AbbVie Inc. Common Stock,$225.11,-2.59,-1.137%,"397,855,954,510"
BAC,Bank of America Corporation Common Stock,$53.24,-0.41,-0.764%,"388,784,863,082"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$164.26,6.96,4.425%,"379,322,244,757"
AMD,"Advanced Micro Devices, Inc. Common Stock",$219.76,2.23,1.025%,"357,778,408,830"
HD,"Home Depot, Inc. (The) Common Stock",$357.33,0.41,0.115%,"355,726,118,935"
PG,Procter & Gamble Company (The) Common Stock,$147.44,-0.72,-0.486%,"344,527,994,465"
KO,Coca-Cola Company (The) Common Stock,$71.95,-1.17,-1.60%,"309,500,756,398"
CVX,Chevron Corporation Common Stock,$152.54,1.41,0.933%,"307,142,584,406"
GE,GE Aerospace Common Stock,$288.45,-10.00,-3.351%,"305,883,741,180"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$76.04,-0.90,-1.17%,"300,441,230,571"
SAP,SAP  SE ADS,$242.08,0.33,0.137%,"297,396,304,483"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$323.21,-6.56,-1.989%,"292,776,100,370"
IBM,International Business Machines Corporation Common Stock,$305.67,-2.91,-0.943%,"285,720,510,418"
AZN,AstraZeneca PLC American Depositary Shares,$90.52,-2.20,-2.373%,"280,739,080,123"
MU,"Micron Technology, Inc. Common Stock",$240.46,3.98,1.683%,"269,908,182,776"
WFC,Wells Fargo & Company Common Stock,$85.40,-0.45,-0.524%,"268,077,819,887"
