Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$189.31,0.68,0.36%,"4,600,233,000,000"
GOOGL,Alphabet Inc. Class A Common Stock,$321.31,4.07,1.283%,"3,886,887,070,000"
GOOG,Alphabet Inc. Class C Capital Stock,$319.21,3.49,1.105%,"3,861,483,370,000"
AAPL,Apple Inc. Common Stock,$259.20,-1.28,-0.491%,"3,805,351,488,000"
MSFT,Microsoft Corporation Common Stock,$384.37,13.50,3.64%,"2,854,189,047,942"
AMZN,"Amazon.com, Inc. Common Stock",$239.89,1.51,0.633%,"2,579,837,464,062"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$369.57,-1.03,-0.278%,"1,916,792,044,701"
AVGO,Broadcom Inc. Common Stock,$379.75,8.20,2.207%,"1,797,990,242,874"
META,"Meta Platforms, Inc. Class A Common Stock",$634.53,4.67,0.741%,"1,605,078,828,572"
TSLA,"Tesla, Inc. Common Stock",$352.42,3.47,0.994%,"1,322,432,079,801"
BRK/A,Berkshire Hathaway Inc.,"$720,750.00",747.11,0.104%,"1,060,132,435,500"
BRK/B,Berkshire Hathaway Inc.,$480.19,0.29,0.06%,"1,059,448,657,240"
WMT,Walmart Inc. Common Stock,$124.57,-2.20,-1.735%,"993,122,179,550"
LLY,Eli Lilly and Company Common Stock,$929.55,-9.92,-1.056%,"878,256,390,834"
JPM,JP Morgan Chase & Co. Common Stock,$313.68,3.81,1.23%,"841,358,653,225"
XOM,Exxon Mobil Corporation Common Stock,$152.64,0.13,0.085%,"636,014,773,466"
AZN,AstraZeneca PLC Ordinary Shares,$202.24,-1.79,-0.877%,"627,237,599,493"
V,Visa Inc.,$309.39,5.03,1.653%,"592,794,119,183"
ASML,ASML Holding N.V. New York Registry Shares,"$1,500.20",21.92,1.483%,"578,203,581,033"
JNJ,Johnson & Johnson Common Stock,$237.96,-0.50,-0.21%,"573,153,601,593"
MU,"Micron Technology, Inc. Common Stock",$426.56,5.97,1.419%,"481,046,236,795"
MA,Mastercard Incorporated Common Stock,$508.58,9.92,1.989%,"453,557,905,128"
ORCL,Oracle Corporation Common Stock,$155.62,17.53,12.695%,"447,570,278,520"
NFLX,"Netflix, Inc. Common Stock",$103.16,0.15,0.146%,"435,558,247,394"
COST,Costco Wholesale Corporation Common Stock,$980.85,-17.62,-1.765%,"435,156,593,859"
AMD,"Advanced Micro Devices, Inc. Common Stock",$246.83,1.79,0.73%,"402,416,520,821"
CVX,Chevron Corporation Common Stock,$191.78,3.23,1.713%,"382,080,524,697"
BAC,Bank of America Corporation Common Stock,$53.35,0.81,1.542%,"381,223,584,806"
CAT,"Caterpillar, Inc. Common Stock",$791.73,1.07,0.135%,"368,381,939,364"
ABBV,AbbVie Inc. Common Stock,$206.47,-1.47,-0.707%,"365,196,367,979"
HD,"Home Depot, Inc. (The) Common Stock",$341.16,3.82,1.132%,"339,804,795,803"
LRCX,Lam Research Corporation Common Stock,$267.32,3.66,1.388%,"333,821,463,720"
PG,Procter & Gamble Company (The) Common Stock,$143.58,-1.58,-1.088%,"333,680,018,352"
KO,Coca-Cola Company (The) Common Stock,$76.41,-1.06,-1.368%,"328,880,321,332"
INTC,Intel Corporation Common Stock,$65.18,2.80,4.489%,"326,768,546,769"
GE,GE Aerospace Common Stock,$311.90,3.55,1.151%,"325,882,352,864"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$82.35,0.13,0.158%,"325,273,692,009"
PLTR,Palantir Technologies Inc. Class A Common Stock,$132.37,4.31,3.366%,"316,453,082,015"
AMAT,"Applied Materials, Inc. Common Stock",$395.73,-3.76,-0.941%,"314,055,232,668"
HSBC,"HSBC Holdings, plc. Common Stock",$90.98,0.72,0.798%,"312,520,664,493"
MRK,"Merck & Company, Inc. Common Stock (new)",$120.15,-1.27,-1.046%,"296,924,866,317"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$128.01,0.68,0.534%,"295,610,864,187"
NVS,Novartis AG Common Stock,$154.47,0.42,0.273%,"294,752,189,855"
MS,Morgan Stanley Common Stock,$181.14,3.50,1.97%,"286,452,407,488"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$313.00,8.67,2.849%,"284,102,537,607"
TM,Toyota Motor Corporation Common Stock,$211.06,0.42,0.199%,"275,410,711,726"
RTX,RTX Corporation Common Stock,$201.41,-0.15,-0.074%,"271,092,667,650"
SHEL,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,$92.60,0.39,0.423%,"269,069,322,342"
WFC,Wells Fargo & Company Common Stock,$86.64,1.24,1.452%,"267,316,551,151"
GEV,GE Vernova Inc. Common Stock,$991.12,-0.20,-0.02%,"266,468,761,900"
GS,"Goldman Sachs Group, Inc. (The) Common Stock",$890.79,-17.01,-1.874%,"262,777,653,594"
PM,Philip Morris International Inc Common Stock,$162.75,2.30,1.433%,"253,349,601,482"
RY,Royal Bank Of Canada Common Stock,$173.67,1.76,1.024%,"242,534,455,069"
LIN,Linde plc Ordinary Shares,$508.87,5.72,1.137%,"235,807,384,164"
CCZ,Comcast Holdings ZONES,$65.00,UNCH,--,"233,859,989,610"
KLAC,KLA Corporation Common Stock,"$1,768.78",31.50,1.813%,"231,845,688,005"
IBM,International Business Machines Corporation Common Stock,$237.82,7.06,3.059%,"223,083,341,959"
AXP,American Express Company Common Stock,$323.82,10.32,3.292%,"222,070,401,960"
C,"Citigroup, Inc. Common Stock",$126.28,1.89,1.519%,"220,680,235,286"
MCD,McDonald's Corporation Common Stock,$304.51,-1.17,-0.383%,"216,454,121,916"
MUFG,"Mitsubishi UFJ Financial Group, Inc. Common Stock",$18.23,0.18,0.997%,"216,348,370,072"
PEP,"PepsiCo, Inc. Common Stock",$155.88,-1.18,-0.751%,"213,078,757,624"
TMUS,"T-Mobile US, Inc. Common Stock",$192.43,-3.28,-1.676%,"212,031,446,866"
SAP,SAP  SE ADS,$169.57,6.47,3.967%,"208,317,462,620"
TTE,TotalEnergies SE Ordinary Shares,$93.44,0.79,0.853%,"203,873,166,966"
BHP,BHP Group Limited American Depositary Shares (Each representing two Ordinary Shares),$78.10,1.29,1.679%,"198,331,559,523"
TXN,Texas Instruments Incorporated Common Stock,$216.71,1.98,0.922%,"197,306,518,430"
NEE,"NextEra Energy, Inc. Common Stock",$92.30,-1.78,-1.892%,"192,473,453,517"
VZ,Verizon Communications Inc. Common Stock,$45.42,-0.62,-1.347%,"191,567,214,911"
TMO,Thermo Fisher Scientific Inc Common Stock,$514.23,18.12,3.652%,"191,028,342,792"
ANET,"Arista Networks, Inc. Common Stock",$152.02,4.67,3.169%,"191,018,892,470"
AMGN,Amgen Inc. Common Stock,$349.82,-1.20,-0.342%,"188,792,782,659"
SAN,"Banco Santander, S.A. Sponsored ADR (Spain)",$12.32,0.12,0.984%,"181,340,832,732"
DIS,Walt Disney Company (The) Common Stock,$101.18,2.01,2.027%,"179,242,378,524"
T,AT&T Inc.,$25.61,-0.85,-3.212%,"178,848,876,228"
APH,Amphenol Corporation Common Stock,$145.27,4.52,3.211%,"178,599,399,096"
TJX,"TJX Companies, Inc. (The) Common Stock",$159.33,-2.27,-1.405%,"176,348,141,502"
