Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$202.81,-4.59,-2.213%,"4,908,002,000,000"
AAPL,Apple Inc. Common Stock,$333.74,0.48,0.144%,"4,901,758,191,440"
GOOGL,Alphabet Inc. Class A Common Stock,$346.77,-7.69,-2.169%,"4,201,465,320,000"
GOOG,Alphabet Inc. Class C Capital Stock,$346.12,-7.69,-2.173%,"4,193,589,920,000"
MSFT,Microsoft Corporation Common Stock,$393.82,-7.28,-1.815%,"2,925,466,155,129"
AMZN,"Amazon.com, Inc. Common Stock",$247.23,-2.66,-1.064%,"2,659,480,165,862"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$398.37,-11.37,-2.775%,"2,066,147,958,606"
AVGO,Broadcom Inc. Common Stock,$370.825,-3.625,-0.968%,"1,764,229,676,923"
META,"Meta Platforms, Inc. Class A Common Stock",$646.01,-18.53,-2.788%,"1,639,846,838,617"
SPCX,Space Exploration Technologies Corp. Class A Common Stock,$123.99,-7.12,-5.431%,"1,623,134,983,120"
TSLA,"Tesla, Inc. Common Stock",$380.84,-10.22,-2.613%,"1,430,329,879,032"
LLY,Eli Lilly and Company Common Stock,"$1,179.11",9.94,0.85%,"1,110,416,709,229"
BRK/B,Berkshire Hathaway Inc.,$490.91,-2.21,-0.448%,"1,083,100,315,138"
BRK/A,Berkshire Hathaway Inc.,"$736,000.00","-2,500.00",-0.339%,"1,082,563,264,000"
MU,"Micron Technology, Inc. Common Stock",$848.95,-4.25,-0.498%,"958,798,315,541"
JPM,JP Morgan Chase & Co. Common Stock,$341.10,-2.05,-0.597%,"913,981,344,680"
WMT,Walmart Inc. Common Stock,$114.24,-0.71,-0.618%,"909,130,962,667"
AMD,"Advanced Micro Devices, Inc. Common Stock",$495.76,-5.18,-1.034%,"808,386,572,791"
V,Visa Inc.,$358.56,-6.58,-1.802%,"679,280,430,662"
ASML,ASML Holding N.V. New York Registry Shares,"$1,747.58",-37.29,-2.089%,"673,548,203,001"
XOM,ExxonMobil Holdings Corporation Common Stock,$147.36,1.41,0.966%,"610,799,413,792"
JNJ,Johnson & Johnson Common Stock,$253.04,3.07,1.228%,"609,122,182,342"
GOOGM,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series A Mandatory Convertible Preferred Stock,$49.22,-0.96,-1.913%,"596,349,520,000"
GOOGN,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series B Mandatory Convertible Preferred Stock,$49.14,-1.00,-1.994%,"595,380,240,000"
MA,Mastercard Incorporated Common Stock,$543.60,-7.94,-1.44%,"480,316,183,578"
INTC,Intel Corporation Common Stock,$95.04,-1.94,-2.00%,"477,671,040,000"
ABBV,AbbVie Inc. Common Stock,$254.49,0.10,0.039%,"449,631,105,016"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$111.94,2.28,2.079%,"441,204,196,400"
BAC,Bank of America Corporation Common Stock,$61.27,-0.22,-0.358%,"434,808,109,187"
AMAT,"Applied Materials, Inc. Common Stock",$529.66,-31.27,-5.575%,"420,528,551,694"
COST,Costco Wholesale Corporation Common Stock,$940.87,-4.70,-0.497%,"417,255,902,319"
CAT,"Caterpillar, Inc. Common Stock",$880.28,3.11,0.355%,"405,489,561,247"
LRCX,Lam Research Corporation Common Stock,$313.30,-7.66,-2.387%,"391,803,894,300"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$426.09,2.71,0.64%,"386,951,249,100"
CVX,Chevron Corporation Common Stock,$187.38,3.52,1.915%,"373,185,583,022"
ORCL,Oracle Corporation Common Stock,$126.41,2.20,1.771%,"364,120,339,110"
GE,GE Aerospace Common Stock,$348.83,3.10,0.897%,"363,947,327,685"
KO,Coca-Cola Company (The) Common Stock,$81.56,-3.36,-3.957%,"351,046,708,648"
PG,Procter & Gamble Company (The) Common Stock,$149.98,-1.52,-1.003%,"349,243,274,720"
HSBC,"HSBC Holdings, plc. Common Stock",$100.61,0.09,0.09%,"345,767,671,588"
MS,Morgan Stanley Common Stock,$215.50,-2.87,-1.314%,"339,904,878,064"
HD,"Home Depot, Inc. (The) Common Stock",$338.87,-9.15,-2.629%,"337,892,930,029"
PLTR,Palantir Technologies Inc. Class A Common Stock,$132.38,-2.06,-1.532%,"317,356,159,515"
MRK,"Merck & Company, Inc. Common Stock (new)",$127.50,-0.13,-0.102%,"314,902,612,913"
GS,"Goldman Sachs Group, Inc. (The) Common Stock","$1,065.22",-30.24,-2.76%,"314,247,804,998"
PM,Philip Morris International Inc Common Stock,$192.98,3.14,1.654%,"300,770,686,101"
RY,Royal Bank Of Canada Common Stock,$215.43,-0.64,-0.296%,"299,399,720,938"
NVS,Novartis AG Common Stock,$153.76,1.03,0.674%,"293,397,402,163"
PANW,"Palo Alto Networks, Inc. Common Stock",$358.68,4.69,1.325%,"292,324,200,000"
