Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$188.08,-7.13,-3.652%,"4,570,344,000,000"
AAPL,Apple Inc. Common Stock,$269.77,-0.37,-0.137%,"3,986,216,748,810"
MSFT,Microsoft Corporation Common Stock,$497.10,-10.06,-1.984%,"3,694,634,932,301"
GOOG,Alphabet Inc. Class C Capital Stock,$285.34,0.59,0.207%,"3,443,197,780,000"
GOOGL,Alphabet Inc. Class A Common Stock,$284.75,0.44,0.155%,"3,436,078,250,000"
AMZN,"Amazon.com, Inc. Common Stock",$243.04,-7.16,-2.862%,"2,598,150,099,313"
AVGO,Broadcom Inc. Common Stock,$355.59,-3.39,-0.944%,"1,679,225,778,173"
META,"Meta Platforms, Inc. Class A Common Stock",$618.94,-17.01,-2.675%,"1,560,055,350,887"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$289.24,-4.40,-1.498%,"1,500,156,752,468"
TSLA,"Tesla, Inc. Common Stock",$445.91,-16.16,-3.497%,"1,483,016,024,757"
BRK/A,Berkshire Hathaway Inc.,"$739,900.00","3,750.00",0.509%,"1,088,299,672,600"
BRK/B,Berkshire Hathaway Inc.,$493.15,4.38,0.896%,"1,088,042,452,609"
LLY,Eli Lilly and Company Common Stock,$937.44,11.63,1.256%,"886,240,549,162"
JPM,JP Morgan Chase & Co. Common Stock,$313.42,1.74,0.558%,"853,211,448,499"
WMT,Walmart Inc. Common Stock,$101.68,0.21,0.207%,"810,679,502,085"
ORCL,Oracle Corporation Common Stock,$243.80,-6.51,-2.601%,"692,809,873,200"
V,Visa Inc.,$336.96,-3.08,-0.906%,"653,682,821,276"
MA,Mastercard Incorporated Common Stock,$553.28,-0.03,-0.005%,"496,843,142,781"
XOM,Exxon Mobil Corporation Common Stock,$114.50,0.82,0.721%,"482,865,462,803"
NFLX,"Netflix, Inc. Common Stock","$1,097.02",-1.44,-0.131%,"466,152,700,089"
JNJ,Johnson & Johnson Common Stock,$186.97,0.97,0.522%,"450,287,118,898"
PLTR,Palantir Technologies Inc. Class A Common Stock,$175.05,-12.85,-6.839%,"417,220,530,967"
COST,Costco Wholesale Corporation Common Stock,$923.58,-11.45,-1.225%,"409,311,423,370"
ASML,ASML Holding N.V. New York Registry Shares,"$1,029.20",-14.55,-1.394%,"404,767,604,624"
BAC,Bank of America Corporation Common Stock,$53.29,0.84,1.602%,"389,149,987,860"
ABBV,AbbVie Inc. Common Stock,$219.04,2.27,1.047%,"387,127,929,793"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$167.61,2.79,1.693%,"387,058,330,961"
AMD,"Advanced Micro Devices, Inc. Common Stock",$237.70,-18.63,-7.268%,"385,749,944,875"
HD,"Home Depot, Inc. (The) Common Stock",$369.07,-4.77,-1.276%,"367,367,349,808"
PG,Procter & Gamble Company (The) Common Stock,$146.13,0.34,0.233%,"341,466,873,515"
GE,GE Aerospace Common Stock,$305.27,0.16,0.052%,"323,720,331,669"
SAP,SAP  SE ADS,$253.88,-7.18,-2.75%,"311,892,654,420"
CVX,Chevron Corporation Common Stock,$152.94,0.28,0.183%,"310,352,023,105"
KO,Coca-Cola Company (The) Common Stock,$69.06,0.55,0.803%,"297,069,106,836"
IBM,International Business Machines Corporation Common Stock,$312.42,5.65,1.842%,"292,029,973,059"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$321.56,-6.18,-1.886%,"291,281,466,647"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$71.04,-1.06,-1.47%,"280,835,111,541"
WFC,Wells Fargo & Company Common Stock,$86.04,-0.91,-1.047%,"270,086,833,994"
MU,"Micron Technology, Inc. Common Stock",$238.33,0.83,0.349%,"267,517,330,122"
CAT,"Caterpillar, Inc. Common Stock",$569.78,0.63,0.111%,"266,645,414,209"
TM,Toyota Motor Corporation Common Stock,$202.94,3.79,1.903%,"264,814,980,752"
AZN,AstraZeneca PLC American Depositary Shares,$83.77,2.62,3.229%,"259,804,603,865"
MS,Morgan Stanley Common Stock,$163.42,-1.76,-1.066%,"259,724,927,604"
AXP,American Express Company Common Stock,$365.73,-0.07,-0.019%,"251,933,715,052"
NVS,Novartis AG Common Stock,$126.57,1.07,0.853%,"249,987,046,119"
HSBC,"HSBC Holdings, plc. Common Stock",$72.01,1.09,1.537%,"249,374,676,026"
GS,"Goldman Sachs Group, Inc. (The) Common Stock",$787.58,-5.51,-0.695%,"236,217,696,693"
RTX,RTX Corporation Common Stock,$175.10,1.10,0.632%,"234,378,673,908"
PM,Philip Morris International Inc Common Stock,$149.90,1.50,1.011%,"233,340,148,475"
