Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$198.45,-1.12,-0.561%,"4,822,335,000,000"
GOOGL,Alphabet Inc. Class A Common Stock,$385.69,0.89,0.231%,"4,665,863,235,756"
GOOG,Alphabet Inc. Class C Capital Stock,$383.22,1.28,0.335%,"4,635,982,548,696"
AAPL,Apple Inc. Common Stock,$280.14,8.79,3.239%,"4,112,774,559,600"
MSFT,Microsoft Corporation Common Stock,$414.44,6.66,1.633%,"3,078,640,478,726"
AMZN,"Amazon.com, Inc. Common Stock",$268.26,3.20,1.207%,"2,884,935,587,600"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$397.67,1.61,0.407%,"2,062,517,405,174"
AVGO,Broadcom Inc. Common Stock,$421.28,3.85,0.922%,"1,994,621,012,556"
META,"Meta Platforms, Inc. Class A Common Stock",$608.745,-3.165,-0.517%,"1,545,252,494,193"
TSLA,"Tesla, Inc. Common Stock",$390.82,9.19,2.408%,"1,467,812,003,264"
WMT,Walmart Inc. Common Stock,$131.60,-0.33,-0.25%,"1,049,168,169,132"
BRK/A,Berkshire Hathaway Inc.,"$710,300.00","-1,600.00",-0.225%,"1,044,761,802,200"
BRK/B,Berkshire Hathaway Inc.,$473.01,-0.59,-0.125%,"1,043,607,341,597"
LLY,Eli Lilly and Company Common Stock,$963.33,28.73,3.074%,"910,172,372,634"
JPM,JP Morgan Chase & Co. Common Stock,$312.47,-0.76,-0.243%,"838,113,167,474"
XOM,Exxon Mobil Corporation Common Stock,$152.75,-1.58,-1.024%,"636,473,117,446"
V,Visa Inc.,$328.03,-1.81,-0.549%,"621,442,323,935"
MU,"Micron Technology, Inc. Common Stock",$542.21,25.05,4.844%,"611,468,679,793"
AMD,"Advanced Micro Devices, Inc. Common Stock",$360.54,6.05,1.707%,"587,802,343,381"
AZN,AstraZeneca PLC Ordinary Shares,$184.74,-2.63,-1.404%,"572,962,194,078"
ASML,ASML Holding N.V. New York Registry Shares,"$1,427.02",-11.97,-0.832%,"549,998,716,308"
JNJ,Johnson & Johnson Common Stock,$227.19,-2.66,-1.157%,"546,895,623,641"
INTC,Intel Corporation Common Stock,$99.62,5.14,5.44%,"500,690,120,000"
ORCL,Oracle Corporation Common Stock,$171.83,10.44,6.469%,"494,190,984,180"
COST,Costco Wholesale Corporation Common Stock,"$1,011.70",-1.36,-0.134%,"448,843,274,718"
MA,Mastercard Incorporated Common Stock,$495.46,-7.46,-1.483%,"434,905,210,758"
CAT,"Caterpillar, Inc. Common Stock",$889.67,-0.44,-0.049%,"413,952,180,660"
NFLX,"Netflix, Inc. Common Stock",$92.06,-1.55,-1.656%,"387,646,112,488"
BAC,Bank of America Corporation Common Stock,$53.24,-0.22,-0.412%,"380,437,556,796"
CVX,Chevron Corporation Common Stock,$190.63,-2.68,-1.386%,"379,789,396,303"
ABBV,AbbVie Inc. Common Stock,$206.60,-4.72,-2.234%,"365,426,307,088"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$91.85,0.35,0.383%,"362,797,675,908"
PLTR,Palantir Technologies Inc. Class A Common Stock,$144.07,4.96,3.566%,"345,358,424,694"
PG,Procter & Gamble Company (The) Common Stock,$147.26,0.17,0.116%,"342,909,485,500"
KO,Coca-Cola Company (The) Common Stock,$78.58,-0.18,-0.229%,"338,220,333,075"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$368.78,-1.70,-0.459%,"334,930,856,520"
HD,"Home Depot, Inc. (The) Common Stock",$323.88,-4.92,-1.496%,"322,593,437,873"
LRCX,Lam Research Corporation Common Stock,$256.72,-1.14,-0.442%,"321,046,587,120"
HSBC,"HSBC Holdings, plc. Common Stock",$91.95,0.09,0.098%,"315,852,661,025"
AMAT,"Applied Materials, Inc. Common Stock",$389.08,-5.41,-1.371%,"308,777,727,052"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$131.50,-0.38,-0.288%,"303,670,249,516"
MS,Morgan Stanley Common Stock,$190.17,-0.42,-0.22%,"300,732,330,418"
GE,GE Aerospace Common Stock,$286.51,-3.42,-1.18%,"298,926,551,200"
GEV,GE Vernova Inc. Common Stock,"$1,062.95",-20.51,-1.893%,"285,635,918,685"
NVS,Novartis AG Common Stock,$146.57,-1.28,-0.866%,"279,677,791,591"
MRK,"Merck & Company, Inc. Common Stock (new)",$112.16,2.98,2.729%,"277,179,300,925"
GS,"Goldman Sachs Group, Inc. (The) Common Stock",$923.71,-0.06,-0.006%,"272,488,854,165"
PM,Philip Morris International Inc Common Stock,$166.38,1.31,0.794%,"259,313,020,797"
SHEL,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,$88.98,-1.69,-1.864%,"258,550,629,612"
TXN,Texas Instruments Incorporated Common Stock,$281.02,-0.06,-0.021%,"255,754,276,127"
RY,Royal Bank Of Canada Common Stock,$179.54,-0.43,-0.239%,"250,732,055,410"
WFC,Wells Fargo & Company Common Stock,$80.81,-1.42,-1.727%,"247,293,913,010"
TM,Toyota Motor Corporation Common Stock,$188.71,-3.91,-2.03%,"246,246,353,690"
LIN,Linde plc Ordinary Shares,$507.92,6.78,1.353%,"234,835,445,695"
RTX,RTX Corporation Common Stock,$173.99,-2.08,-1.181%,"234,309,449,638"
CCZ,Comcast Holdings ZONES,$64.90,0.36,0.558%,"231,941,013,403"
KLAC,KLA Corporation Common Stock,"$1,726.26",-24.09,-1.376%,"226,272,310,505"
ARM,Arm Holdings plc American Depositary Shares,$211.18,0.86,0.409%,"223,695,371,309"
C,"Citigroup, Inc. Common Stock",$127.44,-0.54,-0.422%,"222,707,389,807"
IBM,International Business Machines Corporation Common Stock,$232.20,1.22,0.528%,"218,241,362,016"
AXP,American Express Company Common Stock,$319.68,-3.37,-1.043%,"218,126,117,298"
ANET,"Arista Networks, Inc. Common Stock",$172.70,-0.01,-0.006%,"217,458,561,943"
PEP,"PepsiCo, Inc. Common Stock",$157.41,-1.08,-0.681%,"215,143,000,464"
TMUS,"T-Mobile US, Inc. Common Stock",$196.06,0.56,0.286%,"212,177,056,815"
MUFG,"Mitsubishi UFJ Financial Group, Inc. Common Stock",$17.69,-0.26,-1.448%,"209,939,806,175"
SAP,SAP  SE ADS,$170.76,1.27,0.749%,"209,779,382,656"
MCD,McDonald's Corporation Common Stock,$286.64,-6.95,-2.367%,"203,751,632,150"
VZ,Verizon Communications Inc. Common Stock,$48.11,0.08,0.167%,"202,912,785,322"
TTE,TotalEnergies SE Ordinary Shares,$92.78,0.07,0.076%,"202,433,138,175"
