Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$174.98,-0.42,-0.239%,"4,269,512,000,000"
MSFT,Microsoft Corporation Common Stock,$504.24,-0.65,-0.129%,"3,748,099,814,947"
AAPL,Apple Inc. Common Stock,$224.90,-1.11,-0.491%,"3,337,603,711,000"
GOOG,Alphabet Inc. Class C Capital Stock,$200.62,0.43,0.215%,"2,426,298,280,000"
GOOGL,Alphabet Inc. Class A Common Stock,$199.75,0.43,0.216%,"2,415,776,500,000"
AMZN,"Amazon.com, Inc. Common Stock",$221.95,-1.86,-0.831%,"2,367,077,239,929"
META,"Meta Platforms, Inc. Class A Common Stock",$739.10,-8.62,-1.153%,"1,856,723,764,173"
AVGO,Broadcom Inc. Common Stock,$289.60,-1.57,-0.539%,"1,362,125,195,518"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$227.33,-1.27,-0.556%,"1,179,057,649,490"
BRK/A,Berkshire Hathaway Inc.,"$733,080.00",265.59,0.036%,"1,078,268,311,920"
BRK/B,Berkshire Hathaway Inc.,$488.59,-0.09,-0.018%,"1,077,981,672,757"
TSLA,"Tesla, Inc. Common Stock",$320.11,-3.79,-1.17%,"1,032,498,443,858"
JPM,JP Morgan Chase & Co. Common Stock,$291.47,-0.77,-0.263%,"801,470,755,825"
WMT,Walmart Inc. Common Stock,$97.96,-4.61,-4.494%,"781,761,763,345"
LLY,Eli Lilly and Company Common Stock,$709.82,4.38,0.621%,"671,813,936,673"
V,Visa Inc.,$343.69,-0.24,-0.07%,"666,738,630,236"
ORCL,Oracle Corporation Common Stock,$233.16,-1.90,-0.808%,"654,907,502,280"
MA,Mastercard Incorporated Common Stock,$591.92,-0.76,-0.128%,"535,102,686,557"
NFLX,"Netflix, Inc. Common Stock","$1,206.21",-7.65,-0.63%,"512,550,407,809"
XOM,Exxon Mobil Corporation Common Stock,$109.23,0.70,0.645%,"465,674,472,104"
JNJ,Johnson & Johnson Common Stock,$178.93,0.09,0.05%,"430,924,074,367"
COST,Costco Wholesale Corporation Common Stock,$969.68,-24.89,-2.503%,"430,030,860,752"
HD,"Home Depot, Inc. (The) Common Stock",$397.70,-4.04,-1.006%,"395,682,859,635"
PG,Procter & Gamble Company (The) Common Stock,$158.73,-0.78,-0.489%,"371,804,626,290"
PLTR,Palantir Technologies Inc. Class A Common Stock,$156.18,0.17,0.109%,"370,512,439,312"
ABBV,AbbVie Inc. Common Stock,$209.50,0.35,0.167%,"370,093,954,004"
BAC,Bank of America Corporation Common Stock,$48.26,-0.09,-0.186%,"357,459,277,277"
SAP,SAP  SE ADS,$269.21,-3.32,-1.218%,"330,725,624,297"
KO,Coca-Cola Company (The) Common Stock,$70.66,-0.04,-0.057%,"304,097,128,026"
TMUS,"T-Mobile US, Inc. Common Stock",$258.16,-0.85,-0.328%,"290,538,178,850"
ASML,ASML Holding N.V. New York Registry Shares,$735.40,-14.09,-1.88%,"289,220,847,688"
GE,GE Aerospace Common Stock,$268.71,2.27,0.852%,"284,950,667,681"
