Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$182.08,3.98,2.235%,"4,424,544,000,000"
GOOGL,Alphabet Inc. Class A Common Stock,$317.32,11.86,3.883%,"3,838,620,040,000"
GOOG,Alphabet Inc. Class C Capital Stock,$314.74,10.81,3.557%,"3,807,409,780,000"
AAPL,Apple Inc. Common Stock,$258.90,5.40,2.13%,"3,800,947,146,000"
MSFT,Microsoft Corporation Common Stock,$374.33,2.04,0.548%,"2,779,635,732,019"
AMZN,"Amazon.com, Inc. Common Stock",$221.25,7.48,3.499%,"2,375,101,242,488"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$365.90,20.58,5.96%,"1,897,757,418,503"
AVGO,Broadcom Inc. Common Stock,$350.63,16.66,4.988%,"1,660,116,705,356"
META,"Meta Platforms, Inc. Class A Common Stock",$612.42,37.37,6.499%,"1,549,150,357,263"
TSLA,"Tesla, Inc. Common Stock",$343.25,-3.40,-0.981%,"1,288,022,278,508"
BRK/A,Berkshire Hathaway Inc.,"$720,512.00","3,632.00",0.507%,"1,059,782,367,488"
BRK/B,Berkshire Hathaway Inc.,$479.75,1.67,0.349%,"1,058,477,880,237"
WMT,Walmart Inc. Common Stock,$127.26,4.77,3.894%,"1,014,567,942,277"
LLY,Eli Lilly and Company Common Stock,$953.30,22.21,2.385%,"900,695,839,257"
JPM,JP Morgan Chase & Co. Common Stock,$307.97,10.57,3.554%,"826,043,179,143"
XOM,Exxon Mobil Corporation Common Stock,$156.22,-7.69,-4.692%,"650,931,786,628"
AZN,AstraZeneca PLC Ordinary Shares,$204.27,3.46,1.723%,"633,533,546,521"
V,Visa Inc.,$308.96,6.41,2.119%,"591,970,235,182"
JNJ,Johnson & Johnson Common Stock,$241.30,2.89,1.212%,"581,198,369,745"
ASML,ASML Holding N.V. New York Registry Shares,"$1,421.05",114.60,8.772%,"547,697,772,848"
MU,"Micron Technology, Inc. Common Stock",$406.73,29.15,7.72%,"458,683,270,563"
COST,Costco Wholesale Corporation Common Stock,"$1,030.27",17.06,1.684%,"457,081,902,386"
MA,Mastercard Incorporated Common Stock,$507.12,8.84,1.774%,"452,255,859,154"
NFLX,"Netflix, Inc. Common Stock",$99.39,0.57,0.577%,"419,640,696,089"
ORCL,Oracle Corporation Common Stock,$143.66,0.49,0.342%,"413,172,768,360"
CVX,Chevron Corporation Common Stock,$192.89,-8.65,-4.292%,"384,889,916,618"
AMD,"Advanced Micro Devices, Inc. Common Stock",$231.82,10.29,4.645%,"377,945,135,748"
ABBV,AbbVie Inc. Common Stock,$211.59,5.22,2.529%,"374,252,431,349"
BAC,Bank of America Corporation Common Stock,$51.88,1.60,3.182%,"370,719,392,310"
CAT,"Caterpillar, Inc. Common Stock",$771.58,47.14,6.507%,"359,006,399,625"
PG,Procter & Gamble Company (The) Common Stock,$144.90,3.60,2.548%,"336,747,699,257"
PLTR,Palantir Technologies Inc. Class A Common Stock,$140.76,-9.31,-6.204%,"336,510,809,280"
HD,"Home Depot, Inc. (The) Common Stock",$336.16,17.39,5.455%,"334,819,214,411"
KO,Coca-Cola Company (The) Common Stock,$77.29,1.38,1.818%,"332,667,975,863"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$83.70,3.02,3.743%,"330,606,047,615"
GE,GE Aerospace Common Stock,$308.06,19.46,6.743%,"321,870,207,192"
HSBC,"HSBC Holdings, plc. Common Stock",$90.27,5.12,6.013%,"310,081,780,432"
LRCX,Lam Research Corporation Common Stock,$246.49,22.14,9.869%,"307,809,563,790"
AMAT,"Applied Materials, Inc. Common Stock",$385.72,31.41,8.865%,"306,111,197,899"
MRK,"Merck & Company, Inc. Common Stock (new)",$123.18,3.90,3.27%,"304,549,246,930"
INTC,Intel Corporation Common Stock,$58.95,6.04,11.416%,"295,535,529,795"
NVS,Novartis AG Common Stock,$154.42,3.20,2.116%,"294,656,782,271"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$125.32,5.60,4.678%,"289,398,902,428"
TM,Toyota Motor Corporation Common Stock,$215.00,11.34,5.568%,"280,551,990,055"
MS,Morgan Stanley Common Stock,$176.02,7.59,4.506%,"278,355,707,000"
