Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$190.05,1.51,0.801%,"4,618,215,000,000"
AAPL,Apple Inc. Common Stock,$275.50,1.82,0.665%,"4,044,654,070,000"
GOOG,Alphabet Inc. Class C Capital Stock,$311.33,-7.30,-2.291%,"3,766,159,010,000"
GOOGL,Alphabet Inc. Class A Common Stock,$310.96,-7.62,-2.392%,"3,761,683,120,000"
MSFT,Microsoft Corporation Common Stock,$404.37,-8.90,-2.154%,"3,002,701,629,462"
AMZN,"Amazon.com, Inc. Common Stock",$204.08,-2.88,-1.392%,"2,190,782,651,150"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$374.09,12.18,3.365%,"1,940,235,235,550"
META,"Meta Platforms, Inc. Class A Common Stock",$668.69,-2.03,-0.303%,"1,691,488,443,222"
AVGO,Broadcom Inc. Common Stock,$342.76,2.32,0.681%,"1,625,119,007,345"
TSLA,"Tesla, Inc. Common Stock",$428.27,3.06,0.72%,"1,607,054,045,788"
BRK/B,Berkshire Hathaway Inc.,$500.02,-0.28,-0.056%,"1,103,199,811,727"
BRK/A,Berkshire Hathaway Inc.,"$748,456.199999999953","-1,563.80",-0.209%,"1,100,884,764,719"
WMT,Walmart Inc. Common Stock,$128.77,2.07,1.634%,"1,026,318,399,954"
LLY,Eli Lilly and Company Common Stock,"$1,015.21",-9.79,-0.955%,"959,763,043,944"
JPM,JP Morgan Chase & Co. Common Stock,$310.82,-7.46,-2.344%,"846,133,566,532"
XOM,Exxon Mobil Corporation Common Stock,$155.56,3.97,2.619%,"656,022,282,914"
AZN,AstraZeneca PLC Ordinary Shares,$204.76,11.36,5.874%,"635,053,257,873"
V,Visa Inc.,$329.24,1.07,0.326%,"630,826,903,907"
JNJ,Johnson & Johnson Common Stock,$240.86,2.51,1.053%,"580,302,818,268"
ASML,ASML Holding N.V. New York Registry Shares,"$1,435.63",22.01,1.557%,"564,609,906,944"
MA,Mastercard Incorporated Common Stock,$537.46,-2.93,-0.542%,"482,636,848,466"
MU,"Micron Technology, Inc. Common Stock",$410.34,37.09,9.937%,"461,841,470,159"
ORCL,Oracle Corporation Common Stock,$157.16,-2.73,-1.707%,"451,692,141,560"
COST,Costco Wholesale Corporation Common Stock,$978.14,6.91,0.711%,"434,166,425,676"
BAC,Bank of America Corporation Common Stock,$53.85,-1.54,-2.78%,"393,239,385,368"
ABBV,AbbVie Inc. Common Stock,$220.89,-1.55,-0.697%,"390,397,591,362"
HD,"Home Depot, Inc. (The) Common Stock",$390.68,1.00,0.257%,"388,926,426,960"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$164.32,-2.19,-1.315%,"379,460,801,524"
CVX,Chevron Corporation Common Stock,$185.82,3.56,1.953%,"374,152,583,155"
PG,Procter & Gamble Company (The) Common Stock,$160.00,0.92,0.578%,"371,840,109,600"
CAT,"Caterpillar, Inc. Common Stock",$775.00,32.63,4.395%,"362,684,186,900"
AMD,"Advanced Micro Devices, Inc. Common Stock",$213.58,0.01,0.005%,"347,717,112,113"
KO,Coca-Cola Company (The) Common Stock,$78.60,1.79,2.33%,"338,106,455,217"
