Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$170.94,-6.78,-3.815%,"4,153,842,000,000"
AAPL,Apple Inc. Common Stock,$271.84,-2.77,-1.009%,"4,016,803,799,520"
GOOG,Alphabet Inc. Class C Capital Stock,$298.06,-9.67,-3.142%,"3,596,690,020,000"
GOOGL,Alphabet Inc. Class A Common Stock,$296.72,-9.85,-3.213%,"3,580,520,240,000"
MSFT,Microsoft Corporation Common Stock,$476.12,-0.27,-0.057%,"3,538,703,649,099"
AMZN,"Amazon.com, Inc. Common Stock",$221.27,-1.29,-0.58%,"2,365,424,096,754"
META,"Meta Platforms, Inc. Class A Common Stock",$649.50,-7.65,-1.164%,"1,637,082,674,252"
TSLA,"Tesla, Inc. Common Stock",$467.26,-22.62,-4.617%,"1,554,022,263,972"
AVGO,Broadcom Inc. Common Stock,$326.02,-15.28,-4.477%,"1,539,585,444,472"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$276.96,-9.91,-3.455%,"1,436,465,959,630"
BRK/B,Berkshire Hathaway Inc.,$504.27,4.43,0.886%,"1,112,576,635,054"
BRK/A,Berkshire Hathaway Inc.,"$756,120.010000000009","7,000.01",0.934%,"1,112,157,263,589"
LLY,Eli Lilly and Company Common Stock,"$1,041.79",-12.50,-1.186%,"984,891,344,205"
WMT,Walmart Inc. Common Stock,$115.66,0.24,0.208%,"921,829,511,056"
JPM,JP Morgan Chase & Co. Common Stock,$314.98,-0.57,-0.181%,"857,458,177,679"
V,Visa Inc.,$344.41,-0.70,-0.203%,"663,238,987,546"
ORCL,Oracle Corporation Common Stock,$178.46,-10.19,-5.402%,"512,738,779,800"
MA,Mastercard Incorporated Common Stock,$565.47,-0.55,-0.097%,"507,789,712,169"
JNJ,Johnson & Johnson Common Stock,$210.33,1.03,0.492%,"506,747,038,804"
XOM,Exxon Mobil Corporation Common Stock,$117.41,2.73,2.381%,"495,137,414,740"
PLTR,Palantir Technologies Inc. Class A Common Stock,$177.29,-10.46,-5.571%,"422,559,428,364"
NFLX,"Netflix, Inc. Common Stock",$94.79,0.22,0.233%,"401,655,879,399"
ASML,ASML Holding N.V. New York Registry Shares,"$1,015.43",-60.62,-5.634%,"399,352,087,800"
BAC,Bank of America Corporation Common Stock,$54.55,-0.26,-0.474%,"398,351,132,253"
ABBV,AbbVie Inc. Common Stock,$224.31,0.64,0.286%,"396,442,046,804"
COST,Costco Wholesale Corporation Common Stock,$862.65,2.26,0.263%,"382,308,516,176"
HD,"Home Depot, Inc. (The) Common Stock",$356.75,4.07,1.154%,"355,148,722,274"
PG,Procter & Gamble Company (The) Common Stock,$147.81,2.60,1.791%,"345,392,585,878"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$147.09,-2.20,-1.474%,"339,671,916,360"
AMD,"Advanced Micro Devices, Inc. Common Stock",$198.11,-11.06,-5.288%,"322,531,309,489"
