Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$180.99,6.85,3.934%,"4,398,057,000,000"
AAPL,Apple Inc. Common Stock,$273.67,1.48,0.544%,"4,043,844,525,510"
GOOG,Alphabet Inc. Class C Capital Stock,$308.61,4.86,1.60%,"3,723,996,870,000"
GOOGL,Alphabet Inc. Class A Common Stock,$307.16,4.70,1.554%,"3,706,499,720,000"
MSFT,Microsoft Corporation Common Stock,$485.92,1.94,0.401%,"3,611,540,950,118"
AMZN,"Amazon.com, Inc. Common Stock",$227.35,0.59,0.26%,"2,430,420,610,101"
META,"Meta Platforms, Inc. Class A Common Stock",$658.77,-5.68,-0.855%,"1,660,447,965,076"
AVGO,Broadcom Inc. Common Stock,$340.36,10.48,3.177%,"1,607,304,158,888"
TSLA,"Tesla, Inc. Common Stock",$481.20,-2.17,-0.449%,"1,600,384,183,160"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$288.95,4.27,1.50%,"1,498,652,653,940"
BRK/A,Berkshire Hathaway Inc.,"$745,600.00","-10,099.95",-1.337%,"1,096,683,654,400"
BRK/B,Berkshire Hathaway Inc.,$494.53,-8.86,-1.76%,"1,091,087,162,301"
LLY,Eli Lilly and Company Common Stock,"$1,071.44",14.56,1.378%,"1,012,921,972,600"
WMT,Walmart Inc. Common Stock,$114.36,-0.47,-0.409%,"911,468,294,003"
JPM,JP Morgan Chase & Co. Common Stock,$317.21,4.21,1.345%,"863,528,822,597"
V,Visa Inc.,$349.25,3.24,0.936%,"672,559,497,112"
ORCL,Oracle Corporation Common Stock,$191.97,11.94,6.632%,"551,554,766,100"
MA,Mastercard Incorporated Common Stock,$572.23,6.02,1.063%,"513,860,164,101"
JNJ,Johnson & Johnson Common Stock,$206.37,-1.94,-0.931%,"497,206,230,200"
XOM,Exxon Mobil Corporation Common Stock,$116.69,0.15,0.129%,"492,101,055,498"
PLTR,Palantir Technologies Inc. Class A Common Stock,$193.38,7.69,4.141%,"460,908,919,042"
ASML,ASML Holding N.V. New York Registry Shares,"$1,056.02",19.71,1.902%,"415,315,473,994"
BAC,Bank of America Corporation Common Stock,$55.27,1.01,1.861%,"403,608,929,049"
ABBV,AbbVie Inc. Common Stock,$226.82,4.00,1.795%,"400,878,182,230"
NFLX,"Netflix, Inc. Common Stock",$94.39,0.39,0.415%,"399,960,950,063"
COST,Costco Wholesale Corporation Common Stock,$855.62,-1.97,-0.23%,"379,783,545,440"
AMD,"Advanced Micro Devices, Inc. Common Stock",$213.43,12.37,6.152%,"347,472,905,882"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$149.79,2.47,1.677%,"345,906,970,913"
HD,"Home Depot, Inc. (The) Common Stock",$345.00,-9.99,-2.814%,"343,451,462,325"
PG,Procter & Gamble Company (The) Common Stock,$144.46,-1.06,-0.728%,"337,564,528,489"
GE,GE Aerospace Common Stock,$307.21,5.52,1.83%,"324,049,381,598"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$78.42,1.47,1.91%,"309,844,835,630"
KO,Coca-Cola Company (The) Common Stock,$70.06,-0.30,-0.426%,"301,370,715,681"
SAP,SAP  SE ADS,$244.33,0.02,0.008%,"300,160,439,005"
MU,"Micron Technology, Inc. Common Stock",$265.92,17.37,6.989%,"298,486,168,027"
CVX,Chevron Corporation Common Stock,$147.75,0.06,0.041%,"297,497,815,957"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$327.42,-0.72,-0.219%,"296,589,680,960"
UBS,UBS Group AG Registered Ordinary Shares,$46.28,0.18,0.39%,"296,337,057,533"
WFC,Wells Fargo & Company Common Stock,$93.01,1.53,1.672%,"291,966,253,251"
TM,Toyota Motor Corporation Common Stock,$219.38,3.30,1.527%,"286,267,421,294"
AZN,AstraZeneca PLC American Depositary Shares,$91.36,0.75,0.828%,"283,348,630,784"
IBM,International Business Machines Corporation Common Stock,$300.98,0.53,0.176%,"281,336,602,302"
MS,Morgan Stanley Common Stock,$176.98,4.02,2.324%,"281,275,961,861"
CAT,"Caterpillar, Inc. Common Stock",$576.22,10.39,1.836%,"269,659,202,807"
NVS,Novartis AG Common Stock,$136.06,0.79,0.584%,"268,730,643,083"
GS,"Goldman Sachs Group, Inc. (The) Common Stock",$893.48,17.18,1.961%,"267,980,126,008"
HSBC,"HSBC Holdings, plc. Common Stock",$77.92,1.16,1.511%,"267,658,937,978"
AXP,American Express Company Common Stock,$376.51,0.99,0.264%,"259,359,535,871"
MRK,"Merck & Company, Inc. Common Stock (new)",$101.09,0.40,0.397%,"250,907,658,164"
PM,Philip Morris International Inc Common Stock,$156.84,-0.47,-0.299%,"244,143,221,393"
RTX,RTX Corporation Common Stock,$182.01,3.72,2.086%,"244,033,901,163"
APP,Applovin Corporation Class A Common Stock,$721.37,27.00,3.888%,"243,790,598,350"
CRM,"Salesforce, Inc. Common Stock",$259.91,2.06,0.799%,"243,535,670,000"
RY,Royal Bank Of Canada Common Stock,$168.74,1.60,0.957%,"236,271,770,686"
CCZ,Comcast Holdings ZONES,$62.3999,-0.6001,-0.953%,"227,378,652,723"
MCD,McDonald's Corporation Common Stock,$315.84,-3.81,-1.192%,"224,926,829,904"
SHOP,Shopify Inc. Class A Subordinate Voting Shares,$169.57,2.77,1.661%,"220,658,227,988"
TMUS,"T-Mobile US, Inc. Common Stock",$196.73,-3.54,-1.768%,"220,043,808,533"
ABT,Abbott Laboratories Common Stock,$125.45,0.33,0.264%,"218,141,485,751"
LRCX,Lam Research Corporation Common Stock,$172.27,7.57,4.596%,"216,376,288,100"
NVO,Novo Nordisk A/S Common Stock,$48.09,0.48,1.008%,"214,721,850,000"
TMO,Thermo Fisher Scientific Inc Common Stock,$567.83,5.44,0.967%,"213,338,307,142"
SHEL,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,$72.02,0.71,0.996%,"209,269,682,452"
C,"Citigroup, Inc. Common Stock",$114.86,2.03,1.799%,"205,515,111,023"
AMAT,"Applied Materials, Inc. Common Stock",$256.41,2.91,1.148%,"203,318,608,476"
ISRG,"Intuitive Surgical, Inc. Common Stock",$572.47,10.58,1.883%,"202,938,366,910"
PEP,"PepsiCo, Inc. Common Stock",$148.16,-1.21,-0.81%,"202,585,112,476"
DIS,Walt Disney Company (The) Common Stock,$111.24,-0.63,-0.563%,"198,595,531,229"
LIN,Linde plc Ordinary Shares,$421.43,2.44,0.582%,"196,786,287,570"
MUFG,"Mitsubishi UFJ Financial Group, Inc. Common Stock",$15.74,0.15,0.962%,"189,945,769,881"
QCOM,QUALCOMM Incorporated Common Stock,$175.25,1.06,0.609%,"187,692,750,000"
INTU,Intuit Inc. Common Stock,$671.30,2.42,0.362%,"186,889,920,000"
HDB,HDFC Bank Limited Common Stock,$35.89,0.74,2.105%,"183,685,971,336"
ACN,Accenture plc Class A Ordinary Shares (Ireland),$272.25,2.29,0.848%,"179,187,258,393"
GEV,GE Vernova Inc. Common Stock,$658.28,18.85,2.948%,"178,604,831,751"
AMGN,Amgen Inc. Common Stock,$327.38,2.96,0.912%,"176,287,802,072"
SCHW,Charles Schwab Corporation (The) Common Stock,$98.82,1.59,1.635%,"175,596,891,611"
BKNG,Booking Holdings Inc. Common Stock,"$5,393.74",48.27,0.903%,"173,860,817,318"
SAN,"Banco Santander, S.A. Sponsored ADR (Spain)",$11.70,0.04,0.343%,"172,214,914,201"
TJX,"TJX Companies, Inc. (The) Common Stock",$154.60,-0.28,-0.181%,"171,678,212,887"
T,AT&T Inc.,$24.15,-0.11,-0.453%,"171,210,205,304"
VSNTV,"Versant Media Group, Inc. Class A Common Stock When-Issued",$47.00,UNCH,--,"169,820,157,903"
VZ,Verizon Communications Inc. Common Stock,$39.82,-0.59,-1.46%,"167,898,062,972"
NEE,"NextEra Energy, Inc. Common Stock",$79.54,-1.31,-1.62%,"165,650,774,265"
APH,Amphenol Corporation Common Stock,$135.29,5.68,4.382%,"165,602,469,677"
ANET,"Arista Networks, Inc. Common Stock",$131.12,6.50,5.216%,"165,117,458,378"
UBER,"Uber Technologies, Inc. Common Stock",$79.31,-0.38,-0.477%,"164,792,727,517"
BLK,"BlackRock, Inc. Common Stock","$1,060.17",-4.82,-0.453%,"164,486,339,195"
KLAC,KLA Corporation Common Stock,"$1,245.67",23.28,1.904%,"163,671,493,676"
BA,Boeing Company (The) Common Stock,$214.08,5.81,2.79%,"162,721,237,789"
NOW,"ServiceNow, Inc. Common Stock",$155.31,1.93,1.258%,"161,272,458,840"
INTC,Intel Corporation Common Stock,$36.82,0.54,1.488%,"161,161,140,000"
TXN,Texas Instruments Incorporated Common Stock,$176.29,0.10,0.057%,"160,181,152,196"
DHR,Danaher Corporation Common Stock,$224.84,0.49,0.218%,"158,815,635,745"
TBB,AT&T Inc. 5.350% Global Notes due 2066,$22.21,-0.06,-0.269%,"158,810,061,511"
TD,Toronto Dominion Bank (The) Common Stock,$92.82,0.30,0.324%,"158,462,675,280"
PDD,PDD Holdings Inc. American Depositary Shares,$109.51,3.72,3.516%,"155,465,484,054"
SPGI,S&P Global Inc. Common Stock,$512.60,5.89,1.162%,"155,215,280,000"
COF,Capital One Financial Corporation Common Stock,$243.73,0.93,0.383%,"154,947,351,547"
GILD,"Gilead Sciences, Inc. Common Stock",$124.29,2.82,2.322%,"154,204,070,343"
SONY,Sony Group Corporation American Depositary Shares ,$25.40,-0.51,-1.968%,"153,035,058,293"
BHP,BHP Group Limited American Depositary Shares (Each representing two Ordinary Shares),$59.32,0.05,0.084%,"150,640,564,800"
ADBE,Adobe Inc. Common Stock,$355.86,0.05,0.014%,"148,962,996,000"
UL,Unilever PLC American Depositary Shares (each representing One Ordinary Share),$65.10,-0.10,-0.153%,"145,344,239,040"
TTE,TotalEnergies SE Ordinary Shares,$65.70,0.58,0.891%,"143,348,320,523"
PFE,"Pfizer, Inc. Common Stock",$25.19,0.15,0.599%,"143,222,973,235"
BSX,Boston Scientific Corporation Common Stock,$95.61,-0.50,-0.52%,"141,736,283,349"
UNP,Union Pacific Corporation Common Stock,$234.23,-0.19,-0.081%,"138,936,075,030"
SYK,Stryker Corporation Common Stock,$355.20,2.09,0.592%,"135,836,879,770"
LOW,"Lowe's Companies, Inc. Common Stock",$240.44,-7.27,-2.935%,"134,875,168,321"
ADI,"Analog Devices, Inc. Common Stock",$274.44,-0.48,-0.175%,"134,380,670,381"
BBVA,Banco Bilbao Vizcaya Argentaria S.A. Common Stock,$23.05,0.18,0.787%,"132,843,729,968"
PGR,Progressive Corporation (The) Common Stock,$224.28,-0.58,-0.258%,"131,517,172,090"
PANW,"Palo Alto Networks, Inc. Common Stock",$186.88,1.00,0.538%,"130,255,360,000"
WELL,Welltower Inc. Common Stock,$186.01,-1.48,-0.789%,"127,663,879,278"
DE,Deere & Company Common Stock,$470.57,-4.48,-0.943%,"127,208,901,993"
MDT,Medtronic plc. Ordinary Shares,$98.63,0.15,0.152%,"126,445,061,335"
HON,Honeywell International Inc. Common Stock,$199.11,1.03,0.52%,"126,412,391,985"
SMFG,Sumitomo Mitsui Financial Group Inc Unsponsored American Depositary Shares (Japan),$19.27,0.23,1.208%,"124,755,439,953"
ETN,"Eaton Corporation, PLC Ordinary Shares",$317.80,1.85,0.586%,"123,433,520,000"
BTI,"British American Tobacco  Industries, p.l.c. Common Stock ADR",$56.45,-0.59,-1.034%,"123,165,154,427"
CB,Chubb Limited  Common Stock,$310.60,-0.36,-0.116%,"122,236,896,805"
CRWD,"CrowdStrike Holdings, Inc. Class A Common Stock",$481.28,4.02,0.842%,"121,329,937,203"
ARM,Arm Holdings plc American Depositary Shares,$114.03,0.52,0.458%,"120,787,873,806"
SPOT,Spotify Technology S.A. Ordinary Shares,$582.16,18.34,3.253%,"118,670,061,143"
SNY,Sanofi ADS,$48.18,0.19,0.396%,"118,306,594,563"
PLD,"Prologis, Inc. Common Stock",$127.23,-0.43,-0.337%,"118,179,748,410"
SCCO,Southern Copper Corporation Common Stock,$144.00,1.72,1.209%,"116,955,623,520"
KKR,KKR & Co. Inc. Common Stock,$130.61,-1.36,-1.031%,"116,419,668,880"
BUD,Anheuser-Busch Inbev SA Sponsored ADR (Belgium),$64.49,-0.06,-0.093%,"115,901,332,748"
VRTX,Vertex Pharmaceuticals Incorporated Common Stock,$456.20,8.82,1.971%,"115,746,530,702"
COP,ConocoPhillips Common Stock,$91.94,-0.29,-0.314%,"113,611,935,905"
BX,Blackstone Inc. Common Stock,$151.59,-2.14,-1.392%,"111,941,767,535"
CEG,Constellation Energy Corporation Common Stock ,$355.40,-5.65,-1.565%,"110,987,894,432"
NEM,Newmont Corporation,$101.29,1.95,1.963%,"110,534,027,345"
PH,Parker-Hannifin Corporation Common Stock,$874.81,6.86,0.79%,"110,389,386,152"
BMY,Bristol-Myers Squibb Company Common Stock,$54.19,0.86,1.613%,"110,317,456,533"
LMT,Lockheed Martin Corporation Common Stock,$474.13,3.99,0.849%,"109,712,637,017"
HOOD,"Robinhood Markets, Inc. Class A Common Stock",$121.35,4.19,3.576%,"109,116,569,253"
HCA,"HCA Healthcare, Inc. Common Stock",$472.98,6.42,1.376%,"107,931,150,822"
CMCSA,Comcast Corporation Class A Common Stock,$29.57,-0.70,-2.313%,"107,749,960,513"
IBN,ICICI Bank Limited Common Stock,$29.92,0.23,0.775%,"106,747,671,100"
ADP,"Automatic Data Processing, Inc. Common Stock",$257.94,-3.03,-1.161%,"104,323,509,027"
ENB,Enbridge Inc Common Stock,$46.63,-0.11,-0.235%,"101,712,881,834"
BN,Brookfield Corporation Class A Limited Voting Shares,$45.28,0.51,1.139%,"101,668,861,941"
MELI,"MercadoLibre, Inc. Common Stock","$1,997.61",33.15,1.687%,"101,273,197,735"
MCK,McKesson Corporation Common Stock,$820.25,9.69,1.195%,"101,240,709,663"
DASH,"DoorDash, Inc. Class A Common Stock",$234.25,3.31,1.433%,"100,961,403,076"
SBUX,Starbucks Corporation Common Stock,$88.33,-1.09,-1.219%,"100,440,043,000"
GSK,GSK plc American Depositary Shares (Each representing two Ordinary Shares),$48.61,0.32,0.663%,"99,135,844,250"
CVS,CVS Health Corporation Common Stock,$77.72,-0.07,-0.09%,"98,660,292,734"
RIO,Rio Tinto Plc Common Stock,$78.32,0.69,0.889%,"98,236,174,972"
CVNA,Carvana Co. Class A Common Stock,$450.22,-15.52,-3.332%,"97,942,058,186"
MO,"Altria Group, Inc.",$58.07,-0.32,-0.548%,"97,480,457,025"
CME,CME Group Inc. Class A Common Stock,$269.09,3.06,1.15%,"97,032,951,741"
SO,Southern Company (The) Common Stock,$85.28,-1.94,-2.224%,"93,902,221,011"
BMO,Bank Of Montreal Common Stock,$129.72,0.80,0.621%,"91,959,244,680"
MFG,"Mizuho Financial Group, Inc. Sponosred ADR (Japan)",$7.31,0.05,0.689%,"91,844,544,327"
RACE,Ferrari N.V. Common Shares,$378.29,5.64,1.513%,"91,688,872,501"
GD,General Dynamics Corporation Common Stock,$339.36,2.02,0.599%,"91,668,073,197"
ICE,Intercontinental Exchange Inc. Common Stock,$160.30,0.23,0.144%,"91,399,627,176"
MMC,"Marsh & McLennan Companies, Inc. Common Stock",$184.70,-1.03,-0.555%,"90,486,318,450"
BNS,Bank Nova Scotia Halifax Pfd 3 Ordinary Shares,$72.54,0.50,0.694%,"90,064,213,200"
DUK,Duke Energy Corporation (Holding Company) Common Stock,$115.56,-1.99,-1.693%,"89,866,531,045"
MCO,Moody's Corporation Common Stock,$503.08,5.39,1.083%,"89,749,472,000"
BP,BP p.l.c. Common Stock,$33.94,0.63,1.891%,"88,539,971,903"
