Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$224.58,-0.93,-0.412%,"5,412,378,000,000"
AAPL,Apple Inc. Common Stock,$335.92,-1.10,-0.326%,"4,902,476,945,600"
GOOGL,Alphabet Inc. Class A Common Stock,$342.36,4.53,1.341%,"4,187,062,800,000"
GOOG,Alphabet Inc. Class C Capital Stock,$339.01,4.03,1.203%,"4,146,092,300,000"
MSFT,Microsoft Corporation Common Stock,$497.93,-2.66,-0.531%,"3,697,401,866,334"
AMZN,"Amazon.com, Inc. Common Stock",$249.38,0.11,0.044%,"2,689,890,878,585"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$451.15,4.58,1.026%,"2,339,891,687,440"
SPCX,Space Exploration Technologies Corp. Class A Common Stock,$148.03,-0.33,-0.222%,"2,009,184,785,149"
META,"Meta Platforms, Inc. Class A Common Stock",$777.59,33.49,4.501%,"1,980,915,365,498"
AVGO,Broadcom Inc. Common Stock,$350.36,-4.63,-1.304%,"1,672,488,959,501"
TSLA,"Tesla, Inc. Common Stock",$377.94,-2.18,-0.574%,"1,492,691,942,088"
SKHY,SK hynix Inc. American Depositary Shares,$186.37,-2.91,-1.537%,"1,358,386,632,350"
MU,"Micron Technology, Inc. Common Stock","$1,080.53",8.65,0.807%,"1,220,343,181,450"
BRK/A,Berkshire Hathaway Inc.,"$759,200.00","-5,820.00",-0.761%,"1,116,687,540,800"
BRK/B,Berkshire Hathaway Inc.,$505.18,-1.99,-0.392%,"1,114,584,378,402"
LLY,Eli Lilly and Company Common Stock,"$1,181.89",30.90,2.685%,"1,112,580,501,553"
AMD,"Advanced Micro Devices, Inc. Common Stock",$629.26,14.65,2.384%,"1,027,251,244,929"
JPM,JP Morgan Chase & Co. Common Stock,$338.56,1.03,0.305%,"899,955,518,179"
WMT,Walmart Inc. Common Stock,$107.59,-2.94,-2.66%,"853,591,758,069"
INTC,Intel Corporation Common Stock,$127.39,4.79,3.907%,"673,265,005,006"
XOM,ExxonMobil Holdings Corporation Common Stock,$162.14,0.91,0.564%,"666,705,405,194"
ASML,ASML Holding N.V. New York Registry Shares,"$1,722.50",-22.11,-1.267%,"663,881,927,963"
V,Visa Inc.,$367.98,6.46,1.787%,"657,490,187,696"
JNJ,Johnson & Johnson Common Stock,$270.68,1.51,0.561%,"652,311,352,236"
GOOGM,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series A Mandatory Convertible Preferred Stock,$48.73,0.48,0.995%,"595,967,900,000"
GOOGN,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series B Mandatory Convertible Preferred Stock,$48.38,0.38,0.792%,"591,687,400,000"
MA,Mastercard Incorporated Common Stock,$566.08,6.16,1.10%,"495,891,706,835"
ABBV,AbbVie Inc. Common Stock,$265.12,0.04,0.015%,"468,498,134,599"
PLTR,Palantir Technologies Inc. Class A Common Stock,$192.59,0.80,0.417%,"462,611,479,713"
ORCL,Oracle Corporation Common Stock,$139.54,-5.02,-3.473%,"421,932,121,440"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$106.97,0.54,0.507%,"421,738,517,805"
CVX,Chevron Corporation Common Stock,$205.65,0.14,0.068%,"406,317,362,498"
COST,Costco Wholesale Corporation Common Stock,$896.48,-8.22,-0.909%,"397,569,878,210"
BAC,Bank of America Corporation Common Stock,$56.03,0.03,0.054%,"391,803,690,891"
LRCX,Lam Research Corporation Common Stock,$307.16,-0.12,-0.039%,"384,355,758,360"
KO,Coca-Cola Company (The) Common Stock,$88.10,0.01,0.011%,"379,054,588,308"
AMAT,"Applied Materials, Inc. Common Stock",$474.25,-0.13,-0.027%,"376,363,587,343"
CAT,"Caterpillar, Inc. Common Stock",$805.25,-6.77,-0.834%,"370,153,204,367"
MRK,"Merck & Company, Inc. Common Stock (new)",$147.98,-0.10,-0.068%,"365,092,058,991"
HSBC,"HSBC Holdings, plc. Common Stock",$100.17,-0.08,-0.08%,"343,917,503,221"
DELL,Dell Technologies Inc. Class C Common Stock ,$536.02,-13.81,-2.512%,"340,808,350,255"
PG,Procter & Gamble Company (The) Common Stock,$145.68,-1.71,-1.16%,"338,623,408,181"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$375.01,3.72,1.002%,"336,607,043,573"
GE,GE Aerospace Common Stock,$319.78,-0.02,-0.006%,"331,791,740,407"
ARM,Arm Holdings plc American Depositary Shares,$306.34,-26.22,-7.884%,"325,962,685,898"
PANW,"Palo Alto Networks, Inc. Common Stock",$389.92,-3.38,-0.859%,"318,954,560,000"
MS,Morgan Stanley Common Stock,$196.32,-2.07,-1.043%,"308,333,574,445"
NFLX,"Netflix, Inc. Common Stock",$71.72,0.36,0.504%,"298,637,753,563"
PM,Philip Morris International Inc Common Stock,$191.50,0.66,0.346%,"298,474,473,569"
HD,"Home Depot, Inc. (The) Common Stock",$292.18,-4.54,-1.53%,"291,504,954,925"
RY,Royal Bank Of Canada Common Stock,$199.50,0.05,0.025%,"276,193,744,901"
NVS,Novartis AG Common Stock,$143.57,0.86,0.603%,"273,953,336,554"
