Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$219.74,-5.27,-2.342%,"5,317,708,000,000"
AAPL,Apple Inc. Common Stock,$310.03,4.44,1.453%,"4,524,633,625,400"
GOOGL,Alphabet Inc. Class A Common Stock,$344.20,0.20,0.058%,"4,209,566,000,000"
GOOG,Alphabet Inc. Class C Capital Stock,$341.28,-0.17,-0.05%,"4,173,854,400,000"
MSFT,Microsoft Corporation Common Stock,$481.63,1.28,0.266%,"3,576,365,474,830"
AMZN,"Amazon.com, Inc. Common Stock",$259.45,-1.86,-0.712%,"2,798,509,056,255"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$413.41,-17.56,-4.075%,"2,144,152,992,363"
SPCX,Space Exploration Technologies Corp. Class A Common Stock,$143.34,-2.89,-1.976%,"1,945,528,251,728"
AVGO,Broadcom Inc. Common Stock,$380.00,-12.43,-3.167%,"1,807,880,475,240"
META,"Meta Platforms, Inc. Class A Common Stock",$543.67,-25.30,-4.447%,"1,385,002,709,346"
TSLA,"Tesla, Inc. Common Stock",$336.87,-2.43,-0.716%,"1,330,484,030,617"
LLY,Eli Lilly and Company Common Stock,"$1,225.73",42.57,3.598%,"1,153,849,595,282"
SKHY,SK hynix Inc. American Depositary Shares,$155.62,-15.76,-9.196%,"1,134,260,491,100"
BRK/B,Berkshire Hathaway Inc.,$502.96,4.73,0.949%,"1,109,686,367,158"
BRK/A,Berkshire Hathaway Inc.,"$753,600.00","6,200.00",0.83%,"1,108,450,646,400"
MU,"Micron Technology, Inc. Common Stock",$940.76,-70.99,-7.017%,"1,062,487,900,735"
JPM,JP Morgan Chase & Co. Common Stock,$363.25,2.29,0.634%,"965,586,135,334"
WMT,Walmart Inc. Common Stock,$115.20,0.87,0.761%,"916,770,718,656"
AMD,"Advanced Micro Devices, Inc. Common Stock",$484.39,-21.61,-4.271%,"790,754,585,594"
ASML,ASML Holding N.V. New York Registry Shares,"$1,802.98",-80.14,-4.256%,"694,900,341,642"
XOM,ExxonMobil Holdings Corporation Common Stock,$165.56,4.10,2.539%,"680,768,144,098"
