Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$185.54,-2.08,-1.109%,"4,508,622,000,000"
MSFT,Microsoft Corporation Common Stock,$528.57,11.22,2.169%,"3,928,948,752,948"
AAPL,Apple Inc. Common Stock,$256.69,-1.33,-0.515%,"3,809,379,709,100"
GOOG,Alphabet Inc. Class C Capital Stock,$251.51,5.06,2.053%,"3,041,761,940,000"
GOOGL,Alphabet Inc. Class A Common Stock,$250.43,5.08,2.071%,"3,028,700,420,000"
AMZN,"Amazon.com, Inc. Common Stock",$220.90,1.39,0.633%,"2,355,879,082,227"
META,"Meta Platforms, Inc. Class A Common Stock",$715.66,5.10,0.718%,"1,797,839,167,999"
AVGO,Broadcom Inc. Common Stock,$335.49,-2.88,-0.851%,"1,584,306,241,231"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$302.40,10.21,3.494%,"1,568,411,706,355"
TSLA,"Tesla, Inc. Common Stock",$453.25,23.42,5.449%,"1,461,934,708,939"
BRK/A,Berkshire Hathaway Inc.,"$750,750.00",166.83,0.022%,"1,104,258,655,500"
BRK/B,Berkshire Hathaway Inc.,$500.02,1.27,0.255%,"1,103,199,811,727"
JPM,JP Morgan Chase & Co. Common Stock,$309.18,-0.85,-0.274%,"850,168,896,580"
ORCL,Oracle Corporation Common Stock,$291.59,5.45,1.905%,"828,615,385,260"
WMT,Walmart Inc. Common Stock,$102.70,0.63,0.617%,"818,811,810,229"
LLY,Eli Lilly and Company Common Stock,$845.05,5.18,0.617%,"799,803,284,193"
V,Visa Inc.,$349.28,-0.56,-0.16%,"677,582,905,435"
MA,Mastercard Incorporated Common Stock,$578.81,-1.64,-0.283%,"523,251,091,374"
NFLX,"Netflix, Inc. Common Stock","$1,163.31",9.99,0.866%,"494,321,067,565"
XOM,Exxon Mobil Corporation Common Stock,$114.20,0.94,0.83%,"486,862,809,798"
JNJ,Johnson & Johnson Common Stock,$188.16,-0.48,-0.254%,"453,153,042,156"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$187.22,-0.81,-0.431%,"432,343,301,250"
PLTR,Palantir Technologies Inc. Class A Common Stock,$179.53,6.46,3.733%,"425,906,634,842"
ASML,ASML Holding N.V. New York Registry Shares,"$1,043.30",11.08,1.073%,"410,312,905,076"
ABBV,AbbVie Inc. Common Stock,$230.19,-3.72,-1.59%,"406,644,044,258"
COST,Costco Wholesale Corporation Common Stock,$910.94,-4.44,-0.485%,"403,981,016,721"
HD,"Home Depot, Inc. (The) Common Stock",$389.33,-5.73,-1.45%,"387,533,883,277"
BAC,Bank of America Corporation Common Stock,$50.39,-0.25,-0.494%,"373,236,075,052"
PG,Procter & Gamble Company (The) Common Stock,$150.41,-1.86,-1.222%,"352,316,095,510"
SAP,SAP  SE ADS,$274.28,3.75,1.386%,"336,954,140,753"
AMD,"Advanced Micro Devices, Inc. Common Stock",$203.71,39.04,23.708%,"330,589,487,886"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$358.77,-1.43,-0.397%,"324,928,526,441"
GE,GE Aerospace Common Stock,$298.22,1.22,0.411%,"316,244,233,991"
CVX,Chevron Corporation Common Stock,$154.02,0.47,0.306%,"312,543,602,712"
KO,Coca-Cola Company (The) Common Stock,$66.10,-0.55,-0.825%,"284,472,405,357"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$68.91,0.99,1.458%,"272,414,802,031"
IBM,International Business Machines Corporation Common Stock,$289.42,1.05,0.364%,"269,600,299,020"
NVO,Novo Nordisk A/S Common Stock,$59.65,0.02,0.034%,"266,337,250,000"
AZN,AstraZeneca PLC American Depositary Shares,$85.49,0.18,0.211%,"265,137,482,814"
NVS,Novartis AG Common Stock,$132.25,-0.14,-0.106%,"261,205,553,048"
TM,Toyota Motor Corporation Common Stock,$199.18,4.59,2.359%,"259,908,583,159"
WFC,Wells Fargo & Company Common Stock,$80.69,0.02,0.025%,"258,485,671,154"
TMUS,"T-Mobile US, Inc. Common Stock",$224.96,-5.31,-2.306%,"253,174,266,788"
MS,Morgan Stanley Common Stock,$158.09,0.50,0.317%,"252,364,719,666"
HSBC,"HSBC Holdings, plc. Common Stock",$71.49,-0.72,-0.997%,"247,709,820,325"
GS,"Goldman Sachs Group, Inc. (The) Common Stock",$796.78,6.80,0.861%,"241,202,111,684"
PM,Philip Morris International Inc Common Stock,$153.54,0.27,0.176%,"238,998,726,803"
CRM,"Salesforce, Inc. Common Stock",$245.78,5.42,2.255%,"233,982,560,000"
ABT,Abbott Laboratories Common Stock,$133.74,-0.85,-0.632%,"232,768,988,532"
CAT,"Caterpillar, Inc. Common Stock",$495.38,-2.47,-0.496%,"232,075,088,876"
AXP,American Express Company Common Stock,$331.99,1.75,0.53%,"231,025,940,542"
CCZ,Comcast Holdings ZONES,$62.54,UNCH,--,"230,910,594,635"
RTX,RTX Corporation Common Stock,$168.80,2.22,1.333%,"225,945,860,398"
MRK,"Merck & Company, Inc. Common Stock (new)",$88.80,-0.39,-0.437%,"221,803,149,137"
LIN,Linde plc Ordinary Shares,$468.55,1.82,0.39%,"219,707,561,219"
SHEL,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,$74.27,1.06,1.448%,"217,075,768,821"
MU,"Micron Technology, Inc. Common Stock",$190.96,3.13,1.666%,"214,346,114,044"
SHOP,Shopify Inc. Class A Subordinate Voting Shares,$164.50,3.36,2.085%,"213,746,066,268"
MCD,McDonald's Corporation Common Stock,$296.04,-4.94,-1.641%,"211,255,456,641"
UBER,"Uber Technologies, Inc. Common Stock",$100.10,3.50,3.623%,"208,750,409,468"
RY,Royal Bank Of Canada Common Stock,$147.03,0.07,0.048%,"206,575,702,931"
TMO,Thermo Fisher Scientific Inc Common Stock,$543.95,0.63,0.116%,"205,402,113,218"
DIS,Walt Disney Company (The) Common Stock,$112.75,0.28,0.249%,"202,717,039,671"
APP,Applovin Corporation Class A Common Stock,$587.00,-95.76,-14.025%,"198,552,699,518"
PEP,"PepsiCo, Inc. Common Stock",$139.70,-2.28,-1.606%,"191,260,085,399"
PDD,PDD Holdings Inc. American Depositary Shares,$134.33,0.08,0.06%,"190,701,109,240"
NOW,"ServiceNow, Inc. Common Stock",$912.84,0.48,0.053%,"189,870,720,000"
LRCX,Lam Research Corporation Common Stock,$149.15,3.34,2.291%,"188,767,372,150"
ANET,"Arista Networks, Inc. Common Stock",$149.50,4.00,2.749%,"187,901,374,460"
MUFG,"Mitsubishi UFJ Financial Group, Inc. Common Stock",$15.54,-0.22,-1.396%,"187,532,227,697"
INTU,Intuit Inc. Common Stock,$670.09,-9.85,-1.449%,"186,824,442,450"
T,AT&T Inc.,$25.87,-1.19,-4.398%,"184,980,472,368"
BLK,"BlackRock, Inc. Common Stock","$1,179.27",18.58,1.601%,"182,613,894,724"
QCOM,QUALCOMM Incorporated Common Stock,$168.62,-0.56,-0.331%,"181,940,980,000"
SONY,Sony Group Corporation American Depositary Shares ,$30.10,1.14,3.936%,"181,352,569,080"
C,"Citigroup, Inc. Common Stock",$98.05,0.31,0.317%,"180,500,038,899"
AMAT,"Applied Materials, Inc. Common Stock",$223.91,6.38,2.933%,"178,376,205,830"
HDB,HDFC Bank Limited Common Stock,$34.83,0.58,1.693%,"178,260,863,239"
BKNG,Booking Holdings Inc. Common Stock,"$5,419.87",1.82,0.034%,"175,657,363,415"
VZ,Verizon Communications Inc. Common Stock,$41.44,-2.23,-5.106%,"174,724,500,044"
SCHW,Charles Schwab Corporation (The) Common Stock,$94.00,-0.08,-0.085%,"170,630,614,200"
NEE,"NextEra Energy, Inc. Common Stock",$82.11,2.05,2.561%,"169,088,514,401"
TBB,AT&T Inc. 5.350% Global Notes due 2066,$23.40,UNCH,--,"167,319,020,232"
BA,Boeing Company (The) Common Stock,$219.73,3.43,1.586%,"166,150,530,322"
ARM,Arm Holdings plc American Depositary Shares,$156.22,3.58,2.345%,"165,478,221,924"
TXN,Texas Instruments Incorporated Common Stock,$181.81,1.49,0.826%,"165,290,228,696"
