Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$210.96,8.18,4.034%,"5,105,232,000,000"
AAPL,Apple Inc. Common Stock,$315.32,-0.90,-0.285%,"4,631,217,093,920"
GOOGL,Alphabet Inc. Class A Common Stock,$357.18,-1.71,-0.476%,"4,327,592,880,000"
GOOG,Alphabet Inc. Class C Capital Stock,$355.03,-1.21,-0.34%,"4,301,543,480,000"
MSFT,Microsoft Corporation Common Stock,$385.10,0.74,0.193%,"2,860,690,204,510"
AMZN,"Amazon.com, Inc. Common Stock",$245.34,-1.70,-0.688%,"2,639,149,229,028"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$434.11,-2.85,-0.652%,"2,251,513,643,875"
AVGO,Broadcom Inc. Common Stock,$399.97,-1.14,-0.284%,"1,902,889,351,794"
SPCX,Space Exploration Technologies Corp. Class A Common Stock,$145.30,-6.86,-4.508%,"1,902,101,081,115"
META,"Meta Platforms, Inc. Class A Common Stock",$669.21,37.73,5.975%,"1,698,738,259,270"
TSLA,"Tesla, Inc. Common Stock",$407.76,1.21,0.298%,"1,531,433,965,639"
LLY,Eli Lilly and Company Common Stock,"$1,188.58",-28.37,-2.331%,"1,119,335,000,343"
MU,"Micron Technology, Inc. Common Stock",$979.30,-12.34,-1.244%,"1,106,014,712,774"
BRK/B,Berkshire Hathaway Inc.,$493.71,-1.74,-0.351%,"1,089,277,986,976"
BRK/A,Berkshire Hathaway Inc.,"$739,750.00","-1,280.04",-0.173%,"1,088,079,041,500"
AMD,"Advanced Micro Devices, Inc. Common Stock",$557.89,11.17,2.043%,"909,695,790,492"
WMT,Walmart Inc. Common Stock,$113.90,1.69,1.506%,"906,425,215,755"
JPM,JP Morgan Chase & Co. Common Stock,$336.47,1.00,0.298%,"901,575,206,814"
ASML,ASML Holding N.V. New York Registry Shares,"$1,797.32",-6.93,-0.384%,"692,718,877,658"
V,Visa Inc.,$348.97,0.77,0.221%,"661,112,482,954"
JNJ,Johnson & Johnson Common Stock,$256.98,-2.12,-0.818%,"618,606,617,208"
GOOGM,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series A Mandatory Convertible Preferred Stock,$50.41,-0.28,-0.552%,"610,767,560,000"
GOOGN,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series B Mandatory Convertible Preferred Stock,$50.14,-0.17,-0.338%,"607,496,240,000"
XOM,ExxonMobil Holdings Corporation Common Stock,$138.88,1.42,1.033%,"575,650,261,859"
INTC,Intel Corporation Common Stock,$109.84,-2.70,-2.399%,"552,055,840,000"
AMAT,"Applied Materials, Inc. Common Stock",$602.50,13.84,2.351%,"478,360,556,575"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$121.31,3.00,2.536%,"478,135,439,211"
MA,Mastercard Incorporated Common Stock,$526.74,3.54,0.677%,"465,418,959,783"
CAT,"Caterpillar, Inc. Common Stock",$952.41,14.02,1.494%,"438,715,309,933"
ABBV,AbbVie Inc. Common Stock,$248.08,-1.83,-0.732%,"438,305,963,034"
LRCX,Lam Research Corporation Common Stock,$350.33,-2.84,-0.804%,"438,112,538,430"
BAC,Bank of America Corporation Common Stock,$59.67,0.42,0.709%,"423,453,564,145"
COST,Costco Wholesale Corporation Common Stock,$916.25,3.28,0.359%,"406,337,454,165"
ORCL,Oracle Corporation Common Stock,$140.64,-3.58,-2.482%,"405,109,441,440"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$424.62,-7.06,-1.635%,"385,616,276,826"
GE,GE Aerospace Common Stock,$359.27,0.23,0.064%,"374,839,768,418"
KO,Coca-Cola Company (The) Common Stock,$83.49,0.86,1.041%,"359,353,723,701"
CVX,Chevron Corporation Common Stock,$176.40,2.35,1.35%,"351,317,839,925"
MS,Morgan Stanley Common Stock,$222.28,0.15,0.068%,"350,598,869,123"
ARM,Arm Holdings plc American Depositary Shares,$323.39,-4.48,-1.366%,"344,104,827,944"
PG,Procter & Gamble Company (The) Common Stock,$147.04,0.19,0.129%,"342,397,193,725"
HD,"Home Depot, Inc. (The) Common Stock",$343.30,4.57,1.349%,"342,310,156,931"
HSBC,"HSBC Holdings, plc. Common Stock",$99.09,1.07,1.092%,"340,543,868,181"
GS,"Goldman Sachs Group, Inc. (The) Common Stock","$1,055.18",-0.79,-0.075%,"311,285,930,491"
NFLX,"Netflix, Inc. Common Stock",$73.37,-2.10,-2.783%,"308,946,287,999"
MRK,"Merck & Company, Inc. Common Stock (new)",$123.54,-1.53,-1.223%,"305,122,108,229"
PLTR,Palantir Technologies Inc. Class A Common Stock,$126.79,-2.25,-1.744%,"303,955,185,564"
KLAC,KLA Corporation Common Stock,$231.52,2.00,0.871%,"302,428,836,619"
NVS,Novartis AG Common Stock,$154.05,-0.57,-0.369%,"293,950,766,150"
RY,Royal Bank Of Canada Common Stock,$211.09,2.53,1.213%,"293,368,087,513"
GEV,GE Vernova Inc. Common Stock,"$1,091.57",16.31,1.517%,"293,326,684,942"
SNDK,Sandisk Corporation Common Stock,"$1,915.92",57.65,3.102%,"283,728,129,147"
TXN,Texas Instruments Incorporated Common Stock,$311.46,2.93,0.95%,"283,457,500,685"
PM,Philip Morris International Inc Common Stock,$181.62,0.45,0.248%,"283,065,457,611"
DELL,Dell Technologies Inc. Class C Common Stock ,$434.97,-15.25,-3.387%,"281,907,532,845"
TM,Toyota Motor Corporation Common Stock,$176.45,2.13,1.222%,"278,702,553,732"
IBM,International Business Machines Corporation Common Stock,$287.56,-7.74,-2.621%,"270,273,411,117"
WFC,Wells Fargo & Company Common Stock,$87.16,0.25,0.288%,"266,726,116,297"
AZN,AstraZeneca PLC Ordinary Shares,$171.61,-6.88,-3.855%,"266,120,066,379"
PANW,"Palo Alto Networks, Inc. Common Stock",$325.91,-12.40,-3.665%,"265,616,650,000"
RTX,RTX Corporation Common Stock,$195.93,0.73,0.374%,"263,855,684,048"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$112.33,1.19,1.071%,"262,148,566,902"
MUFG,"Mitsubishi UFJ Financial Group, Inc. Common Stock",$21.65,0.40,1.882%,"256,935,941,418"
LIN,Linde plc Ordinary Shares,$529.79,4.23,0.805%,"245,080,609,767"
C,"Citigroup, Inc. Common Stock",$140.79,1.22,0.874%,"240,128,179,494"
AXP,American Express Company Common Stock,$350.58,3.86,1.113%,"239,210,004,387"
CCZ,Comcast Holdings ZONES,$66.50,UNCH,--,"237,659,127,755"
ANET,"Arista Networks, Inc. Common Stock",$186.96,2.27,1.229%,"235,420,516,787"
