Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$188.54,-1.50,-0.789%,"4,581,522,000,000"
AAPL,Apple Inc. Common Stock,$273.68,-0.94,-0.342%,"4,017,934,395,200"
GOOG,Alphabet Inc. Class C Capital Stock,$318.63,-5.77,-1.779%,"3,854,467,110,000"
GOOGL,Alphabet Inc. Class A Common Stock,$318.58,-5.74,-1.77%,"3,853,862,260,000"
MSFT,Microsoft Corporation Common Stock,$413.27,-0.33,-0.08%,"3,068,789,728,239"
AMZN,"Amazon.com, Inc. Common Stock",$206.96,-1.76,-0.843%,"2,221,699,223,255"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$361.91,6.50,1.829%,"1,877,063,097,378"
META,"Meta Platforms, Inc. Class A Common Stock",$670.72,-6.50,-0.96%,"1,696,623,440,814"
AVGO,Broadcom Inc. Common Stock,$340.44,-3.50,-1.018%,"1,614,119,252,132"
TSLA,"Tesla, Inc. Common Stock",$425.21,7.89,1.891%,"1,595,571,603,917"
BRK/B,Berkshire Hathaway Inc.,$500.30,2.22,0.446%,"1,103,817,578,911"
BRK/A,Berkshire Hathaway Inc.,"$750,020.00","2,214.00",0.296%,"1,103,184,917,480"
WMT,Walmart Inc. Common Stock,$126.70,-2.32,-1.798%,"1,009,820,154,339"
LLY,Eli Lilly and Company Common Stock,"$1,025.00",-19.67,-1.883%,"969,018,350,925"
JPM,JP Morgan Chase & Co. Common Stock,$318.28,-3.82,-1.186%,"866,441,643,253"
XOM,Exxon Mobil Corporation Common Stock,$151.59,0.38,0.251%,"639,280,135,426"
V,Visa Inc.,$328.17,2.59,0.796%,"628,776,773,950"
AZN,AstraZeneca PLC Ordinary Shares,$193.40,5.39,2.867%,"599,820,766,129"
JNJ,Johnson & Johnson Common Stock,$238.35,-0.29,-0.122%,"574,255,487,562"
ASML,ASML Holding N.V. New York Registry Shares,"$1,413.62",-13.9873,-0.98%,"555,953,732,266"
MA,Mastercard Incorporated Common Stock,$540.39,5.06,0.945%,"485,267,976,301"
ORCL,Oracle Corporation Common Stock,$159.89,3.30,2.107%,"459,538,409,990"
COST,Costco Wholesale Corporation Common Stock,$971.23,-26.36,-2.642%,"431,099,288,046"
MU,"Micron Technology, Inc. Common Stock",$373.25,-10.25,-2.673%,"420,096,331,668"
BAC,Bank of America Corporation Common Stock,$55.39,-1.02,-1.808%,"404,485,228,515"
ABBV,AbbVie Inc. Common Stock,$222.44,-0.82,-0.367%,"393,137,037,542"
HD,"Home Depot, Inc. (The) Common Stock",$389.68,8.68,2.278%,"387,930,915,475"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$166.51,3.51,2.153%,"384,518,123,551"
PG,Procter & Gamble Company (The) Common Stock,$159.08,1.75,1.112%,"369,702,028,970"
CVX,Chevron Corporation Common Stock,$182.26,-0.34,-0.186%,"366,984,446,269"
