Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$208.27,8.63,4.323%,"5,060,961,000,000"
GOOGL,Alphabet Inc. Class A Common Stock,$344.40,5.51,1.626%,"4,166,206,800,000"
GOOG,Alphabet Inc. Class C Capital Stock,$342.32,4.57,1.353%,"4,141,045,040,000"
AAPL,Apple Inc. Common Stock,$271.06,-2.37,-0.867%,"3,979,469,808,400"
MSFT,Microsoft Corporation Common Stock,$424.62,8.87,2.133%,"3,153,070,618,251"
AMZN,"Amazon.com, Inc. Common Stock",$263.99,8.91,3.493%,"2,839,014,932,418"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$402.46,19.80,5.174%,"2,087,360,763,664"
AVGO,Broadcom Inc. Common Stock,$422.76,2.82,0.672%,"2,001,628,321,468"
META,"Meta Platforms, Inc. Class A Common Stock",$675.03,15.88,2.409%,"1,713,511,882,899"
TSLA,"Tesla, Inc. Common Stock",$376.30,2.58,0.69%,"1,412,040,155,579"
BRK/A,Berkshire Hathaway Inc.,"$704,760.00","-1,405.00",-0.199%,"1,036,613,160,240"
WMT,Walmart Inc. Common Stock,$129.92,-2.11,-1.598%,"1,035,774,532,930"
BRK/B,Berkshire Hathaway Inc.,$469.32,-1.23,-0.261%,"1,035,466,052,638"
LLY,Eli Lilly and Company Common Stock,$883.96,-33.69,-3.671%,"835,182,098,049"
JPM,JP Morgan Chase & Co. Common Stock,$308.28,-3.41,-1.094%,"826,874,667,228"
XOM,Exxon Mobil Corporation Common Stock,$148.91,-1.62,-1.076%,"620,472,745,786"
V,Visa Inc.,$309.42,0.54,0.175%,"592,851,599,463"
AZN,AstraZeneca PLC Ordinary Shares,$189.75,-2.55,-1.326%,"588,500,467,286"
AMD,"Advanced Micro Devices, Inc. Common Stock",$347.81,42.48,13.913%,"567,048,130,724"
ASML,ASML Holding N.V. New York Registry Shares,"$1,457.70",39.90,2.814%,"561,823,330,271"
MU,"Micron Technology, Inc. Common Stock",$496.72,15.00,3.114%,"560,168,057,813"
JNJ,Johnson & Johnson Common Stock,$227.50,-3.15,-1.366%,"547,641,860,903"
ORCL,Oracle Corporation Common Stock,$173.28,-3.00,-1.702%,"498,361,250,880"
MA,Mastercard Incorporated Common Stock,$504.17,1.79,0.356%,"449,625,012,837"
