Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$216.85,-0.71,-0.326%,"5,247,770,000,000"
AAPL,Apple Inc. Common Stock,$311.30,-5.53,-1.745%,"4,543,168,234,000"
GOOGL,Alphabet Inc. Class A Common Stock,$340.67,-4.05,-1.175%,"4,166,394,100,000"
GOOG,Alphabet Inc. Class C Capital Stock,$338.20,-3.50,-1.024%,"4,136,186,000,000"
MSFT,Microsoft Corporation Common Stock,$481.15,-2.25,-0.465%,"3,572,801,212,995"
AMZN,"Amazon.com, Inc. Common Stock",$260.11,-5.73,-2.155%,"2,805,628,023,213"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$416.00,3.91,0.949%,"2,157,586,040,064"
SPCX,Space Exploration Technologies Corp. Class A Common Stock,$134.00,-5.65,-4.046%,"1,818,758,097,750"
AVGO,Broadcom Inc. Common Stock,$364.03,1.55,0.428%,"1,731,901,919,478"
META,"Meta Platforms, Inc. Class A Common Stock",$545.83,-0.20,-0.037%,"1,390,505,322,792"
TSLA,"Tesla, Inc. Common Stock",$345.13,-5.99,-1.706%,"1,363,107,292,091"
SKHY,SK hynix Inc. American Depositary Shares,$163.08,6.92,4.431%,"1,188,633,857,400"
LLY,Eli Lilly and Company Common Stock,"$1,244.40",-35.94,-2.807%,"1,171,424,731,686"
MU,"Micron Technology, Inc. Common Stock",$974.33,37.225,3.972%,"1,100,401,628,814"
BRK/B,Berkshire Hathaway Inc.,$496.86,-2.76,-0.552%,"1,096,227,867,795"
BRK/A,Berkshire Hathaway Inc.,"$744,600.00","-5,570.00",-0.742%,"1,095,212,780,400"
JPM,JP Morgan Chase & Co. Common Stock,$351.55,-5.71,-1.598%,"934,485,356,852"
WMT,Walmart Inc. Common Stock,$103.84,-10.46,-9.151%,"826,366,939,455"
AMD,"Advanced Micro Devices, Inc. Common Stock",$469.455,3.035,0.651%,"766,373,570,842"
XOM,ExxonMobil Holdings Corporation Common Stock,$166.15,1.38,0.838%,"683,194,172,154"
