Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$217.55,-10.43,-4.575%,"5,242,955,000,000"
AAPL,Apple Inc. Common Stock,$319.70,5.12,1.628%,"4,665,759,346,000"
GOOGL,Alphabet Inc. Class A Common Stock,$346.59,5.94,1.744%,"4,238,795,700,000"
GOOG,Alphabet Inc. Class C Capital Stock,$342.88,5.17,1.531%,"4,193,422,400,000"
MSFT,Microsoft Corporation Common Stock,$513.53,8.47,1.677%,"3,813,240,375,993"
AMZN,"Amazon.com, Inc. Common Stock",$266.43,10.17,3.969%,"2,873,797,524,988"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$417.52,-9.78,-2.289%,"2,165,469,527,518"
SPCX,Space Exploration Technologies Corp. Class A Common Stock,$141.50,0.63,0.447%,"1,920,554,259,938"
AVGO,Broadcom Inc. Common Stock,$368.79,-2.75,-0.74%,"1,754,548,001,220"
META,"Meta Platforms, Inc. Class A Common Stock",$578.02,6.92,1.212%,"1,472,509,548,175"
TSLA,"Tesla, Inc. Common Stock",$348.75,-6.06,-1.708%,"1,377,404,653,658"
SKHY,SK hynix Inc. American Depositary Shares,$161.04,-0.57,-0.353%,"1,173,765,001,200"
BRK/A,Berkshire Hathaway Inc.,"$757,985.010000000009","2,041.90",0.27%,"1,114,900,443,599"
BRK/B,Berkshire Hathaway Inc.,$505.00,1.30,0.258%,"1,114,187,242,355"
LLY,Eli Lilly and Company Common Stock,"$1,174.61",-1.49,-0.127%,"1,105,727,422,120"
MU,"Micron Technology, Inc. Common Stock",$932.86,-2.53,-0.27%,"1,053,565,694,842"
JPM,JP Morgan Chase & Co. Common Stock,$357.62,3.40,0.96%,"950,620,547,056"
WMT,Walmart Inc. Common Stock,$103.09,0.46,0.448%,"820,398,380,089"
AMD,"Advanced Micro Devices, Inc. Common Stock",$465.58,-11.09,-2.327%,"760,047,730,054"
V,Visa Inc.,$381.60,1.94,0.511%,"681,825,793,860"
ASML,ASML Holding N.V. New York Registry Shares,"$1,696.16",-38.85,-2.239%,"653,730,026,666"
JNJ,Johnson & Johnson Common Stock,$268.04,2.27,0.854%,"645,949,219,940"
XOM,ExxonMobil Holdings Corporation Common Stock,$156.71,0.27,0.173%,"644,377,723,252"
GOOGM,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series A Mandatory Convertible Preferred Stock,$49.11,0.52,1.07%,"600,615,300,000"
GOOGN,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series B Mandatory Convertible Preferred Stock,$48.72,0.47,0.974%,"595,845,600,000"
MA,Mastercard Incorporated Common Stock,$595.30,3.57,0.603%,"521,488,717,282"
INTC,Intel Corporation Common Stock,$89.47,-2.62,-2.845%,"472,855,169,149"
ABBV,AbbVie Inc. Common Stock,$255.48,-2.67,-1.034%,"451,463,123,972"
PLTR,Palantir Technologies Inc. Class A Common Stock,$186.29,0.36,0.194%,"447,478,542,789"
BAC,Bank of America Corporation Common Stock,$62.32,1.15,1.88%,"435,788,078,107"
ORCL,Oracle Corporation Common Stock,$150.85,-1.09,-0.717%,"434,519,050,350"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$109.93,-2.22,-1.979%,"433,281,912,723"
COST,Costco Wholesale Corporation Common Stock,$945.47,10.81,1.157%,"419,295,904,818"
CVX,Chevron Corporation Common Stock,$201.86,2.09,1.046%,"398,829,189,370"
KO,Coca-Cola Company (The) Common Stock,$89.66,0.60,0.674%,"385,766,565,127"
LRCX,Lam Research Corporation Common Stock,$301.90,-16.68,-5.236%,"377,773,809,900"
CAT,"Caterpillar, Inc. Common Stock",$800.25,-16.75,-2.05%,"367,854,829,922"
AMAT,"Applied Materials, Inc. Common Stock",$461.67,-20.69,-4.289%,"366,380,131,510"
MRK,"Merck & Company, Inc. Common Stock (new)",$148.35,-1.19,-0.796%,"366,004,912,497"
HSBC,"HSBC Holdings, plc. Common Stock",$103.53,0.68,0.661%,"355,802,872,871"
GE,GE Aerospace Common Stock,$342.58,-0.15,-0.044%,"355,448,165,704"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$392.95,-2.10,-0.532%,"352,709,895,129"
