Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$185.61,-5.52,-2.888%,"4,510,323,000,000"
GOOG,Alphabet Inc. Class C Capital Stock,$344.90,6.37,1.882%,"4,161,908,300,000"
GOOGL,Alphabet Inc. Class A Common Stock,$343.69,5.69,1.683%,"4,147,307,230,000"
AAPL,Apple Inc. Common Stock,$270.01,10.53,4.058%,"3,968,586,999,260"
MSFT,Microsoft Corporation Common Stock,$423.37,-6.92,-1.608%,"3,143,788,581,906"
AMZN,"Amazon.com, Inc. Common Stock",$242.96,3.66,1.529%,"2,597,294,882,033"
META,"Meta Platforms, Inc. Class A Common Stock",$706.41,-10.09,-1.408%,"1,786,903,275,324"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$341.36,10.80,3.267%,"1,770,479,563,761"
TSLA,"Tesla, Inc. Common Stock",$421.81,-8.60,-1.998%,"1,582,813,335,171"
AVGO,Broadcom Inc. Common Stock,$331.11,-0.19,-0.057%,"1,569,883,167,587"
BRK/B,Berkshire Hathaway Inc.,$487.29,6.76,1.407%,"1,075,113,467,975"
BRK/A,Berkshire Hathaway Inc.,"$729,425.00","6,925.00",0.958%,"1,072,892,267,450"
WMT,Walmart Inc. Common Stock,$124.06,4.92,4.13%,"988,778,913,554"
LLY,Eli Lilly and Company Common Stock,"$1,044.13",6.98,0.673%,"987,103,542,196"
JPM,JP Morgan Chase & Co. Common Stock,$308.14,2.25,0.736%,"838,837,903,581"
V,Visa Inc.,$333.84,12.01,3.732%,"642,884,073,059"
AZN,AstraZeneca PLC Ordinary Shares,$188.41,95.64,103.094%,"584,344,521,957"
XOM,Exxon Mobil Corporation Common Stock,$138.40,-3.00,-2.122%,"583,655,720,978"
ASML,ASML Holding N.V. New York Registry Shares,"$1,441.39",18.39,1.292%,"566,875,221,171"
JNJ,Johnson & Johnson Common Stock,$230.75,3.50,1.54%,"555,944,844,787"
MA,Mastercard Incorporated Common Stock,$555.37,16.58,3.077%,"498,719,954,104"
MU,"Micron Technology, Inc. Common Stock",$437.80,22.92,5.524%,"492,747,954,466"
ORCL,Oracle Corporation Common Stock,$160.06,-4.52,-2.746%,"459,873,187,800"
COST,Costco Wholesale Corporation Common Stock,$968.36,28.11,2.99%,"429,825,382,836"
