Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$168.31,1.29,0.772%,"4,089,933,000,000"
MSFT,Microsoft Corporation Common Stock,$498.20,3.20,0.646%,"3,703,203,490,018"
AAPL,Apple Inc. Common Stock,$237.88,-1.81,-0.755%,"3,530,231,973,200"
GOOG,Alphabet Inc. Class C Capital Stock,$234.16,-0.80,-0.34%,"2,831,931,040,000"
GOOGL,Alphabet Inc. Class A Common Stock,$234.04,-0.75,-0.319%,"2,830,479,760,000"
AMZN,"Amazon.com, Inc. Common Stock",$235.84,3.51,1.511%,"2,515,212,868,956"
META,"Meta Platforms, Inc. Class A Common Stock",$752.30,-0.15,-0.02%,"1,889,884,031,643"
AVGO,Broadcom Inc. Common Stock,$345.65,10.76,3.213%,"1,625,754,743,891"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$247.19,3.78,1.553%,"1,282,062,465,919"
TSLA,"Tesla, Inc. Common Stock",$346.40,-4.44,-1.266%,"1,117,295,495,150"
BRK/B,Berkshire Hathaway Inc.,$493.78,-5.99,-1.199%,"1,089,432,428,772"
BRK/A,Berkshire Hathaway Inc.,"$740,099.00","-10,004.47",-1.334%,"1,088,592,376,526"
WMT,Walmart Inc. Common Stock,$102.28,1.77,1.761%,"815,463,212,758"
JPM,JP Morgan Chase & Co. Common Stock,$292.91,-1.47,-0.499%,"805,430,401,375"
LLY,Eli Lilly and Company Common Stock,$738.64,11.43,1.572%,"699,090,820,468"
ORCL,Oracle Corporation Common Stock,$238.48,5.68,2.44%,"669,850,493,840"
V,Visa Inc.,$342.30,-0.92,-0.268%,"664,042,111,001"
MA,Mastercard Incorporated Common Stock,$586.60,2.38,0.407%,"530,293,343,584"
NFLX,"Netflix, Inc. Common Stock","$1,244.76",0.94,0.076%,"528,931,318,447"
XOM,Exxon Mobil Corporation Common Stock,$109.85,0.62,0.568%,"468,317,685,257"
COST,Costco Wholesale Corporation Common Stock,$971.85,8.37,0.869%,"430,993,206,029"
JNJ,Johnson & Johnson Common Stock,$178.13,-0.30,-0.168%,"428,997,403,269"
HD,"Home Depot, Inc. (The) Common Stock",$419.94,0.99,0.236%,"418,002,668,541"
PG,Procter & Gamble Company (The) Common Stock,$159.01,-1.01,-0.631%,"372,460,490,307"
ABBV,AbbVie Inc. Common Stock,$209.79,-2.77,-1.303%,"370,606,255,897"
PLTR,Palantir Technologies Inc. Class A Common Stock,$156.10,2.99,1.953%,"370,322,651,918"
BAC,Bank of America Corporation Common Stock,$49.46,-0.31,-0.623%,"366,347,614,052"
SAP,SAP  SE ADS,$270.33,1.33,0.494%,"332,101,549,037"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$141.20,5.62,4.145%,"326,070,260,317"
ASML,ASML Holding N.V. New York Registry Shares,$796.25,14.55,1.861%,"313,152,162,050"
CVX,Chevron Corporation Common Stock,$154.00,0.34,0.221%,"312,503,017,904"
GE,GE Aerospace Common Stock,$276.05,-3.18,-1.139%,"292,734,292,781"
KO,Coca-Cola Company (The) Common Stock,$67.43,-0.53,-0.78%,"290,196,282,802"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$320.25,4.86,1.541%,"290,041,978,406"
TMUS,"T-Mobile US, Inc. Common Stock",$242.90,-9.86,-3.901%,"273,364,284,330"
TM,Toyota Motor Corporation Common Stock,$202.79,3.17,1.588%,"264,619,246,806"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$66.88,-0.02,-0.03%,"264,389,812,217"
NVS,Novartis AG Common Stock,$128.71,-1.02,-0.786%,"254,213,737,110"
WFC,Wells Fargo & Company Common Stock,$79.14,0.18,0.228%,"253,520,337,280"
PM,Philip Morris International Inc Common Stock,$162.72,1.17,0.724%,"253,288,216,917"
AZN,AstraZeneca PLC American Depositary Shares,$81.56,-0.14,-0.171%,"252,949,036,125"
AMD,"Advanced Micro Devices, Inc. Common Stock",$151.41,0.27,0.179%,"245,714,762,951"
NVO,Novo Nordisk A/S Common Stock,$54.28,-0.95,-1.72%,"242,360,200,000"
CRM,"Salesforce, Inc. Common Stock",$252.27,1.51,0.602%,"240,161,040,000"
IBM,International Business Machines Corporation Common Stock,$256.09,7.56,3.042%,"238,552,762,684"
MS,Morgan Stanley Common Stock,$148.79,0.70,0.473%,"237,518,797,135"
ABT,Abbott Laboratories Common Stock,$132.20,-0.74,-0.557%,"230,088,681,651"
HSBC,"HSBC Holdings, plc. Common Stock",$66.03,0.42,0.64%,"228,791,151,715"
AXP,American Express Company Common Stock,$325.41,-0.81,-0.248%,"226,447,035,488"
CCZ,Comcast Holdings ZONES,$60.85,UNCH,--,"224,670,765,647"
GS,"Goldman Sachs Group, Inc. (The) Common Stock",$741.85,3.64,0.493%,"224,573,642,100"
MCD,McDonald's Corporation Common Stock,$312.80,-1.58,-0.503%,"223,215,466,955"
LIN,Linde plc Ordinary Shares,$474.63,5.11,1.088%,"222,558,531,173"
DIS,Walt Disney Company (The) Common Stock,$118.84,0.93,0.789%,"213,666,456,714"
MRK,"Merck & Company, Inc. Common Stock (new)",$84.09,-0.62,-0.732%,"210,038,590,213"
SHEL,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,$71.71,0.11,0.154%,"209,593,421,061"
T,AT&T Inc.,$28.90,-0.69,-2.332%,"206,646,140,372"
RTX,RTX Corporation Common Stock,$154.22,-3.30,-2.095%,"206,429,920,560"
RY,Royal Bank Of Canada Common Stock,$144.61,0.12,0.083%,"203,175,626,748"
CAT,"Caterpillar, Inc. Common Stock",$422.78,-0.30,-0.071%,"198,063,519,066"
UBER,"Uber Technologies, Inc. Common Stock",$94.36,3.37,3.704%,"196,780,106,267"
NOW,"ServiceNow, Inc. Common Stock",$939.33,25.53,2.794%,"195,380,640,000"
PEP,"PepsiCo, Inc. Common Stock",$141.71,-4.68,-3.197%,"194,011,930,579"
SHOP,Shopify Inc. Class A Subordinate Voting Shares,$146.22,-0.60,-0.409%,"189,993,615,864"
MUFG,"Mitsubishi UFJ Financial Group, Inc. Common Stock",$15.59,0.32,2.096%,"188,135,613,243"
INTU,Intuit Inc. Common Stock,$671.68,-1.14,-0.169%,"187,267,742,400"
APP,Applovin Corporation Class A Common Stock,$547.04,56.80,11.586%,"185,036,232,955"
TMO,Thermo Fisher Scientific Inc Common Stock,$487.65,-4.95,-1.005%,"184,142,550,806"
VZ,Verizon Communications Inc. Common Stock,$43.32,-1.06,-2.388%,"182,651,190,683"
BKNG,Booking Holdings Inc. Common Stock,"$5,569.70",63.90,1.161%,"180,513,336,485"
PDD,PDD Holdings Inc. American Depositary Shares,$125.03,0.35,0.281%,"177,498,397,144"
C,"Citigroup, Inc. Common Stock",$95.87,0.47,0.493%,"176,486,881,481"
ANET,"Arista Networks, Inc. Common Stock",$140.01,-2.84,-1.988%,"175,973,721,994"
BA,Boeing Company (The) Common Stock,$230.95,1.34,0.584%,"174,634,619,660"
QCOM,QUALCOMM Incorporated Common Stock,$160.24,0.40,0.25%,"172,898,960,000"
SONY,Sony Group Corporation American Depositary Shares ,$28.67,1.10,3.99%,"172,736,815,798"
BLK,"BlackRock, Inc. Common Stock","$1,104.92",5.77,0.525%,"171,100,549,118"
SCHW,Charles Schwab Corporation (The) Common Stock,$93.45,1.40,1.521%,"169,632,243,585"
TXN,Texas Instruments Incorporated Common Stock,$185.82,-2.11,-1.123%,"168,935,868,744"
ISRG,"Intuitive Surgical, Inc. Common Stock",$470.00,3.14,0.673%,"168,483,957,820"
TBB,AT&T Inc. 5.350% Global Notes due 2066,$23.35,0.18,0.777%,"166,961,500,958"
SPGI,S&P Global Inc. Common Stock,$545.87,7.81,1.452%,"166,654,111,000"
GEV,GE Vernova Inc. Common Stock,$600.23,18.15,3.118%,"163,396,975,506"
BSX,Boston Scientific Corporation Common Stock,$108.14,0.92,0.858%,"160,236,621,701"
ACN,Accenture plc Class A Ordinary Shares (Ireland),$255.57,0.62,0.243%,"159,182,463,772"
UL,Unilever PLC Common Stock,$64.00,-0.31,-0.482%,"156,920,620,928"
TJX,"TJX Companies, Inc. (The) Common Stock",$140.84,1.58,1.135%,"156,746,293,550"
LOW,"Lowe's Companies, Inc. Common Stock",$273.02,3.05,1.13%,"153,116,415,563"
ADBE,Adobe Inc. Common Stock,$358.66,9.69,2.777%,"152,143,572,000"
AMGN,Amgen Inc. Common Stock,$280.19,-3.45,-1.216%,"150,843,607,032"
SYK,Stryker Corporation Common Stock,$393.11,0.80,0.204%,"150,288,821,917"
ARM,Arm Holdings plc American Depositary Shares,$139.14,0.97,0.702%,"147,385,992,821"
MU,"Micron Technology, Inc. Common Stock",$131.46,0.09,0.069%,"147,120,185,777"
SPOT,Spotify Technology S.A. Ordinary Shares,$718.28,11.09,1.568%,"146,417,362,097"
SAN,"Banco Santander, S.A. Sponsored ADR (Spain)",$9.76,0.23,2.413%,"144,855,675,649"
PGR,Progressive Corporation (The) Common Stock,$245.94,2.08,0.853%,"144,172,115,293"
GILD,"Gilead Sciences, Inc. Common Stock",$115.88,0.83,0.721%,"143,784,705,426"
NEE,"NextEra Energy, Inc. Common Stock",$69.77,-1.13,-1.594%,"143,676,843,865"
DHR,Danaher Corporation Common Stock,$198.63,-1.58,-0.789%,"142,229,327,322"
COF,Capital One Financial Corporation Common Stock,$220.10,-1.43,-0.646%,"140,757,759,051"
PFE,"Pfizer, Inc. Common Stock",$24.55,-0.33,-1.326%,"139,580,264,775"
YMM,Full Truck Alliance Co. Ltd. American Depositary Shares (each representing 20 Class A Ordinary Shares),$13.21,-0.04,-0.302%,"138,162,622,895"
BHP,BHP Group Limited American Depositary Shares (Each representing two Ordinary Shares),$54.20,-0.19,-0.349%,"137,638,547,070"
