Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$178.43,-5.18,-2.821%,"4,335,849,000,000"
MSFT,Microsoft Corporation Common Stock,$509.23,-5.22,-1.015%,"3,785,191,315,178"
AAPL,Apple Inc. Common Stock,$254.43,-1.65,-0.644%,"3,775,840,427,700"
GOOG,Alphabet Inc. Class C Capital Stock,$252.34,-0.54,-0.214%,"3,051,799,960,000"
GOOGL,Alphabet Inc. Class A Common Stock,$251.66,-0.87,-0.345%,"3,043,576,040,000"
AMZN,"Amazon.com, Inc. Common Stock",$220.71,-6.92,-3.04%,"2,353,852,748,929"
META,"Meta Platforms, Inc. Class A Common Stock",$755.40,-9.76,-1.276%,"1,897,671,670,215"
AVGO,Broadcom Inc. Common Stock,$338.94,0.15,0.044%,"1,600,598,400,557"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$282.71,10.08,3.697%,"1,466,288,602,856"
TSLA,"Tesla, Inc. Common Stock",$425.85,-8.36,-1.925%,"1,373,557,409,381"
BRK/B,Berkshire Hathaway Inc.,$494.10,0.39,0.079%,"1,090,138,448,411"
BRK/A,Berkshire Hathaway Inc.,"$739,686.00","-2,773.99",-0.374%,"1,087,984,905,564"
ORCL,Oracle Corporation Common Stock,$313.83,-14.32,-4.364%,"891,815,104,620"
JPM,JP Morgan Chase & Co. Common Stock,$312.74,0.30,0.096%,"859,958,020,300"
WMT,Walmart Inc. Common Stock,$102.52,-0.30,-0.292%,"817,376,697,027"
LLY,Eli Lilly and Company Common Stock,$746.98,-7.97,-1.056%,"706,984,269,838"
V,Visa Inc.,$338.70,-5.66,-1.644%,"657,058,320,175"
NFLX,"Netflix, Inc. Common Stock","$1,218.47",-8.90,-0.725%,"517,760,004,811"
MA,Mastercard Incorporated Common Stock,$569.97,-14.52,-2.484%,"515,259,626,735"
XOM,Exxon Mobil Corporation Common Stock,$113.95,1.93,1.723%,"485,796,998,043"
PLTR,Palantir Technologies Inc. Class A Common Stock,$182.55,3.22,1.796%,"433,071,108,954"
JNJ,Johnson & Johnson Common Stock,$176.58,2.37,1.36%,"425,264,478,018"
COST,Costco Wholesale Corporation Common Stock,$943.60,0.34,0.036%,"418,464,978,350"
HD,"Home Depot, Inc. (The) Common Stock",$410.91,-1.09,-0.265%,"409,014,327,119"
ABBV,AbbVie Inc. Common Stock,$222.61,0.02,0.009%,"393,253,532,700"
BAC,Bank of America Corporation Common Stock,$51.70,-0.22,-0.424%,"382,939,176,030"
ASML,ASML Holding N.V. New York Registry Shares,$963.51,5.71,0.596%,"378,932,797,057"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$163.08,-1.17,-0.712%,"376,597,294,989"
PG,Procter & Gamble Company (The) Common Stock,$152.50,-0.57,-0.372%,"357,211,651,920"
SAP,SAP  SE ADS,$265.27,-0.11,-0.041%,"325,885,317,623"
GE,GE Aerospace Common Stock,$305.63,4.61,1.531%,"324,102,089,849"
CVX,Chevron Corporation Common Stock,$157.42,1.37,0.878%,"319,443,019,990"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$347.69,6.39,1.872%,"314,893,662,676"
KO,Coca-Cola Company (The) Common Stock,$66.71,0.50,0.755%,"287,097,642,381"
WFC,Wells Fargo & Company Common Stock,$84.37,-0.79,-0.928%,"270,274,334,803"
TMUS,"T-Mobile US, Inc. Common Stock",$239.49,2.05,0.863%,"269,526,605,411"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$67.54,-0.21,-0.31%,"266,998,922,206"
NVO,Novo Nordisk A/S Common Stock,$59.54,-1.17,-1.927%,"265,846,100,000"
