Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$180.25,-2.89,-1.578%,"4,380,075,000,000"
AAPL,Apple Inc. Common Stock,$250.12,-5.64,-2.205%,"3,672,046,736,800"
GOOGL,Alphabet Inc. Class A Common Stock,$302.28,-1.27,-0.418%,"3,656,681,160,000"
GOOG,Alphabet Inc. Class C Capital Stock,$301.46,-1.75,-0.577%,"3,646,761,620,000"
MSFT,Microsoft Corporation Common Stock,$395.55,-6.31,-1.57%,"2,937,207,581,012"
MU,"Micron Technology, Inc. Common Stock",$426.13,20.78,5.126%,"2,398,066,306,950"
AMZN,"Amazon.com, Inc. Common Stock",$207.67,-1.86,-0.888%,"2,229,321,017,073"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$338.31,1.60,0.475%,"1,754,660,596,485"
META,"Meta Platforms, Inc. Class A Common Stock",$613.71,-24.47,-3.834%,"1,552,413,483,811"
AVGO,Broadcom Inc. Common Stock,$322.16,-13.81,-4.11%,"1,525,320,702,157"
TSLA,"Tesla, Inc. Common Stock",$391.20,-3.81,-0.965%,"1,467,951,392,141"
BRK/B,Berkshire Hathaway Inc.,$490.03,-1.86,-0.378%,"1,081,158,761,131"
BRK/A,Berkshire Hathaway Inc.,"$734,838.939999999944","-1,786.06",-0.242%,"1,080,855,491,034"
WMT,Walmart Inc. Common Stock,$126.52,1.19,0.949%,"1,008,385,524,285"
LLY,Eli Lilly and Company Common Stock,$985.08,7.83,0.801%,"930,722,183,295"
JPM,JP Morgan Chase & Co. Common Stock,$283.44,0.55,0.194%,"764,446,856,370"
XOM,Exxon Mobil Corporation Common Stock,$156.12,2.59,1.687%,"650,515,110,282"
AZN,AstraZeneca PLC Ordinary Shares,$189.90,-2.60,-1.351%,"588,965,685,046"
V,Visa Inc.,$307.14,0.64,0.209%,"588,483,098,245"
JNJ,Johnson & Johnson Common Stock,$241.52,-0.52,-0.215%,"581,728,264,653"
ASML,ASML Holding N.V. New York Registry Shares,"$1,345.69",-5.89,-0.436%,"518,652,697,614"
COST,Costco Wholesale Corporation Common Stock,"$1,008.43",5.11,0.509%,"447,392,530,912"
ORCL,Oracle Corporation Common Stock,$155.11,-4.05,-2.545%,"446,103,495,060"
MA,Mastercard Incorporated Common Stock,$497.99,0.68,0.137%,"444,113,612,755"
NFLX,"Netflix, Inc. Common Stock",$95.31,1.00,1.06%,"402,414,274,517"
CVX,Chevron Corporation Common Stock,$196.82,-0.15,-0.076%,"392,731,781,786"
ABBV,AbbVie Inc. Common Stock,$219.68,-5.69,-2.525%,"388,431,368,556"
PLTR,Palantir Technologies Inc. Class A Common Stock,$150.95,-2.55,-1.661%,"360,871,743,825"
PG,Procter & Gamble Company (The) Common Stock,$150.65,0.15,0.10%,"350,110,703,195"
HD,"Home Depot, Inc. (The) Common Stock",$339.03,0.10,0.03%,"337,508,258,760"
BAC,Bank of America Corporation Common Stock,$46.72,-0.41,-0.87%,"335,294,590,982"
KO,Coca-Cola Company (The) Common Stock,$77.34,-0.27,-0.348%,"332,617,922,156"
CAT,"Caterpillar, Inc. Common Stock",$693.99,-6.70,-0.956%,"322,904,755,535"
AMD,"Advanced Micro Devices, Inc. Common Stock",$193.39,-4.35,-2.20%,"315,305,152,928"
GE,GE Aerospace Common Stock,$299.69,-7.01,-2.286%,"314,318,951,380"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$135.21,1.01,0.753%,"312,237,676,327"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$78.33,0.59,0.759%,"309,395,121,980"
NVS,Novartis AG Common Stock,$153.44,-0.81,-0.525%,"292,786,793,626"
MRK,"Merck & Company, Inc. Common Stock (new)",$115.61,-0.30,-0.259%,"285,833,239,467"
