Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$202.50,2.62,1.311%,"4,920,750,000,000"
GOOGL,Alphabet Inc. Class A Common Stock,$339.32,7.03,2.116%,"4,104,754,040,000"
GOOG,Alphabet Inc. Class C Capital Stock,$337.73,7.26,2.197%,"4,085,519,810,000"
AAPL,Apple Inc. Common Stock,$273.17,7.00,2.63%,"4,010,447,013,800"
MSFT,Microsoft Corporation Common Stock,$432.92,8.76,2.065%,"3,214,703,339,582"
AMZN,"Amazon.com, Inc. Common Stock",$255.36,5.45,2.181%,"2,746,205,739,393"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$387.44,19.36,5.26%,"2,009,459,460,006"
AVGO,Broadcom Inc. Common Stock,$422.65,20.48,5.092%,"2,001,107,507,968"
META,"Meta Platforms, Inc. Class A Common Stock",$674.72,5.88,0.879%,"1,712,724,971,675"
TSLA,"Tesla, Inc. Common Stock",$387.51,1.09,0.282%,"1,454,104,918,120"
WMT,Walmart Inc. Common Stock,$129.98,0.38,0.293%,"1,036,252,877,080"
BRK/A,Berkshire Hathaway Inc.,"$702,980.00",-720.00,-0.102%,"1,033,995,004,520"
BRK/B,Berkshire Hathaway Inc.,$465.40,-3.10,-0.662%,"1,026,817,312,063"
LLY,Eli Lilly and Company Common Stock,$921.48,18.46,2.044%,"870,631,702,464"
JPM,JP Morgan Chase & Co. Common Stock,$313.02,0.02,0.006%,"839,588,388,270"
XOM,Exxon Mobil Corporation Common Stock,$149.50,1.14,0.768%,"622,931,136,224"
AZN,AstraZeneca PLC Ordinary Shares,$194.81,-0.97,-0.495%,"604,193,813,080"
V,Visa Inc.,$311.29,1.35,0.436%,"596,434,536,865"
ASML,ASML Holding N.V. New York Registry Shares,"$1,443.66",-15.31,-1.049%,"556,412,066,254"
MU,"Micron Technology, Inc. Common Stock",$487.48,38.10,8.478%,"549,747,795,181"
JNJ,Johnson & Johnson Common Stock,$226.10,-0.06,-0.027%,"544,587,448,816"
ORCL,Oracle Corporation Common Stock,$187.50,6.33,3.494%,"539,258,625,000"
AMD,"Advanced Micro Devices, Inc. Common Stock",$303.46,18.97,6.668%,"494,742,605,875"
MA,Mastercard Incorporated Common Stock,$510.16,-1.19,-0.233%,"454,966,968,580"
COST,Costco Wholesale Corporation Common Stock,"$1,003.70",-2.11,-0.21%,"445,294,054,398"
NFLX,"Netflix, Inc. Common Stock",$93.24,0.66,0.713%,"392,614,854,751"
BAC,Bank of America Corporation Common Stock,$53.12,-0.36,-0.673%,"379,580,071,695"
CAT,"Caterpillar, Inc. Common Stock",$808.87,8.42,1.052%,"376,356,964,235"
CVX,Chevron Corporation Common Stock,$186.32,0.34,0.183%,"371,202,645,539"
PLTR,Palantir Technologies Inc. Class A Common Stock,$152.62,6.65,4.556%,"364,864,163,913"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$89.80,0.10,0.111%,"354,700,395,172"
ABBV,AbbVie Inc. Common Stock,$200.50,-4.62,-2.252%,"354,636,856,589"
HD,"Home Depot, Inc. (The) Common Stock",$339.50,-4.42,-1.285%,"338,151,389,891"
PG,Procter & Gamble Company (The) Common Stock,$142.85,0.53,0.372%,"331,983,497,852"
LRCX,Lam Research Corporation Common Stock,$265.55,7.18,2.779%,"331,611,139,050"
INTC,Intel Corporation Common Stock,$65.27,-0.99,-1.494%,"327,219,746,051"
KO,Coca-Cola Company (The) Common Stock,$74.63,-0.07,-0.094%,"321,218,929,211"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$353.52,7.51,2.17%,"320,881,562,603"
AMAT,"Applied Materials, Inc. Common Stock",$403.48,9.15,2.32%,"320,205,709,137"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$136.42,1.04,0.768%,"315,031,904,479"
HSBC,"HSBC Holdings, plc. Common Stock",$90.47,-0.17,-0.188%,"310,768,790,027"
GEV,GE Vernova Inc. Common Stock,"$1,127.56",136.26,13.746%,"303,151,502,510"
MS,Morgan Stanley Common Stock,$191.05,1.74,0.919%,"302,123,950,815"
GE,GE Aerospace Common Stock,$276.29,-10.44,-3.641%,"288,675,970,737"
NVS,Novartis AG Common Stock,$147.32,-0.65,-0.439%,"281,108,905,350"
MRK,"Merck & Company, Inc. Common Stock (new)",$112.89,0.33,0.293%,"278,983,338,814"
GS,"Goldman Sachs Group, Inc. (The) Common Stock",$934.84,8.29,0.895%,"275,772,136,739"
TM,Toyota Motor Corporation Common Stock,$200.43,-3.54,-1.736%,"261,539,699,380"
SHEL,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,$89.49,0.83,0.936%,"260,032,544,886"
PM,Philip Morris International Inc Common Stock,$163.95,10.70,6.982%,"255,217,616,977"
WFC,Wells Fargo & Company Common Stock,$80.58,-0.97,-1.189%,"248,619,202,352"
RY,Royal Bank Of Canada Common Stock,$176.39,-1.06,-0.597%,"246,333,002,416"
RTX,RTX Corporation Common Stock,$180.91,-6.26,-3.345%,"243,500,196,140"
KLAC,KLA Corporation Common Stock,"$1,812.06",26.69,1.495%,"237,518,683,729"
IBM,International Business Machines Corporation Common Stock,$251.86,-3.82,-1.494%,"236,253,344,991"
CCZ,Comcast Holdings ZONES,$65.00,UNCH,--,"233,859,989,610"
LIN,Linde plc Ordinary Shares,$494.62,-0.22,-0.044%,"229,204,017,441"
AXP,American Express Company Common Stock,$332.90,3.11,0.943%,"228,297,315,831"
C,"Citigroup, Inc. Common Stock",$129.73,-1.95,-1.481%,"226,709,272,440"
ANET,"Arista Networks, Inc. Common Stock",$177.73,4.87,2.817%,"223,792,184,216"
TXN,Texas Instruments Incorporated Common Stock,$236.31,3.16,1.355%,"215,151,600,619"
SAP,SAP  SE ADS,$174.02,-2.42,-1.372%,"213,784,306,453"
MCD,McDonald's Corporation Common Stock,$300.07,-1.77,-0.586%,"213,298,047,234"
PEP,"PepsiCo, Inc. Common Stock",$153.79,-1.13,-0.729%,"210,195,299,164"
ARM,Arm Holdings plc American Depositary Shares,$196.57,21.08,12.012%,"208,219,524,283"
TMUS,"T-Mobile US, Inc. Common Stock",$188.92,-6.47,-3.311%,"208,163,908,652"
MUFG,"Mitsubishi UFJ Financial Group, Inc. Common Stock",$17.38,-0.15,-0.856%,"206,260,815,790"
BHP,BHP Group Limited American Depositary Shares (Each representing two Ordinary Shares),$80.56,2.87,3.694%,"204,578,622,729"
TTE,TotalEnergies SE Ordinary Shares,$89.57,1.20,1.358%,"195,429,361,784"
VZ,Verizon Communications Inc. Common Stock,$45.98,-0.29,-0.627%,"193,929,118,045"
TMO,Thermo Fisher Scientific Inc Common Stock,$513.98,-10.59,-2.019%,"190,935,471,731"
NEE,"NextEra Energy, Inc. Common Stock",$90.00,-0.60,-0.662%,"187,677,256,950"
AMGN,Amgen Inc. Common Stock,$345.92,1.06,0.307%,"186,688,009,198"
ADI,"Analog Devices, Inc. Common Stock",$381.42,6.15,1.639%,"186,210,829,563"
DIS,Walt Disney Company (The) Common Stock,$104.82,0.53,0.508%,"185,690,710,782"
APH,Amphenol Corporation Common Stock,$148.13,-3.80,-2.501%,"182,115,570,924"
BA,Boeing Company (The) Common Stock,$231.28,12.12,5.53%,"181,750,032,699"
T,AT&T Inc.,$25.98,0.10,0.386%,"181,432,792,050"
SAN,"Banco Santander, S.A. Sponsored ADR (Spain)",$12.26,-0.07,-0.568%,"180,457,679,325"
TJX,"TJX Companies, Inc. (The) Common Stock",$158.47,-0.78,-0.49%,"175,396,284,339"
CRM,"Salesforce, Inc. Common Stock",$189.80,2.69,1.438%,"175,185,400,000"
NVO,Novo Nordisk A/S Common Stock,$39.15,-0.27,-0.685%,"174,804,750,000"
TD,Toronto Dominion Bank (The) Common Stock,$104.57,-0.76,-0.722%,"174,509,519,533"
SHOP,Shopify Inc. Class A Subordinate Voting Shares,$131.96,0.83,0.633%,"172,090,536,781"
