Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$211.14,-3.11,-1.452%,"5,109,588,000,000"
GOOGL,Alphabet Inc. Class A Common Stock,$380.34,-9.79,-2.509%,"4,608,199,440,000"
AAPL,Apple Inc. Common Stock,$312.06,-0.45,-0.144%,"4,583,336,313,360"
GOOG,Alphabet Inc. Class C Capital Stock,$376.43,-9.69,-2.51%,"4,560,825,880,000"
MSFT,Microsoft Corporation Common Stock,$450.24,23.25,5.445%,"3,344,578,441,129"
AMZN,"Amazon.com, Inc. Common Stock",$270.64,-3.36,-1.226%,"2,911,304,097,759"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$418.45,-6.41,-1.509%,"2,170,292,977,079"
AVGO,Broadcom Inc. Common Stock,$446.77,20.19,4.733%,"2,115,307,704,566"
TSLA,"Tesla, Inc. Common Stock",$435.79,-6.31,-1.427%,"1,636,706,905,743"
META,"Meta Platforms, Inc. Class A Common Stock",$632.51,-2.78,-0.438%,"1,605,578,124,013"
MU,"Micron Technology, Inc. Common Stock",$971.00,47.48,5.141%,"1,095,029,763,521"
BRK/B,Berkshire Hathaway Inc.,$474.48,-2.94,-0.616%,"1,046,850,619,312"
BRK/A,Berkshire Hathaway Inc.,"$710,900.00","-4,760.00",-0.665%,"1,045,644,326,600"
LLY,Eli Lilly and Company Common Stock,"$1,105.00",-21.80,-1.935%,"1,040,624,253,630"
WMT,Walmart Inc. Common Stock,$115.75,-3.15,-2.649%,"922,805,589,491"
AMD,"Advanced Micro Devices, Inc. Common Stock",$516.10,-1.99,-0.384%,"841,552,989,788"
JPM,JP Morgan Chase & Co. Common Stock,$299.31,2.58,0.869%,"802,004,562,522"
ORCL,Oracle Corporation Common Stock,$225.78,22.08,10.839%,"649,353,665,880"
ASML,ASML Holding N.V. New York Registry Shares,"$1,612.76",6.99,0.435%,"621,586,193,405"
V,Visa Inc.,$326.36,1.41,0.434%,"618,278,562,447"
XOM,Exxon Mobil Corporation Common Stock,$145.26,-1.70,-1.157%,"602,095,024,752"
INTC,Intel Corporation Common Stock,$114.68,-6.21,-5.137%,"576,381,680,000"
AZN,AstraZeneca PLC Ordinary Shares,$185.67,0.34,0.183%,"575,846,544,194"
JNJ,Johnson & Johnson Common Stock,$225.33,-5.47,-2.37%,"542,418,200,075"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$120.42,1.78,1.50%,"474,627,562,359"
MA,Mastercard Incorporated Common Stock,$493.98,0.23,0.047%,"436,472,752,693"
COST,Costco Wholesale Corporation Common Stock,$956.32,-38.88,-3.907%,"424,273,797,053"
CAT,"Caterpillar, Inc. Common Stock",$875.87,-11.80,-1.329%,"403,458,151,963"
LRCX,Lam Research Corporation Common Stock,$318.18,0.18,0.057%,"397,906,680,780"
ABBV,AbbVie Inc. Common Stock,$217.72,-0.91,-0.416%,"384,666,132,988"
ARM,Arm Holdings plc American Depositary Shares,$353.29,18.02,5.375%,"375,920,079,979"
PLTR,Palantir Technologies Inc. Class A Common Stock,$156.54,13.20,9.209%,"375,275,216,880"
BAC,Bank of America Corporation Common Stock,$51.60,0.83,1.635%,"366,184,077,592"
CVX,Chevron Corporation Common Stock,$182.46,-0.57,-0.311%,"363,386,922,181"
NFLX,"Netflix, Inc. Common Stock",$86.02,-0.34,-0.394%,"362,212,889,379"
AMAT,"Applied Materials, Inc. Common Stock",$450.06,0.38,0.085%,"357,329,381,066"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$380.31,-2.22,-0.58%,"345,376,398,285"
KO,Coca-Cola Company (The) Common Stock,$79.01,-1.40,-1.741%,"340,071,118,812"
GE,GE Aerospace Common Stock,$323.76,2.94,0.916%,"337,790,863,204"
PG,Procter & Gamble Company (The) Common Stock,$143.56,-2.35,-1.611%,"334,293,669,282"
MS,Morgan Stanley Common Stock,$208.00,4.21,2.066%,"328,075,241,936"
HSBC,"HSBC Holdings, plc. Common Stock",$93.74,0.79,0.85%,"322,001,396,895"
HD,"Home Depot, Inc. (The) Common Stock",$317.14,-4.07,-1.267%,"316,225,584,529"
GS,"Goldman Sachs Group, Inc. (The) Common Stock","$1,025.56",17.19,1.705%,"302,547,810,681"
MRK,"Merck & Company, Inc. Common Stock (new)",$118.72,-1.17,-0.976%,"293,217,554,549"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$124.22,-1.94,-1.538%,"289,896,688,156"
NVS,Novartis AG Common Stock,$150.17,-1.23,-0.812%,"286,547,137,635"
IBM,International Business Machines Corporation Common Stock,$297.80,33.58,12.709%,"279,897,836,384"
TXN,Texas Instruments Incorporated Common Stock,$305.68,-10.27,-3.251%,"278,197,164,353"
PM,Philip Morris International Inc Common Stock,$177.38,-1.19,-0.666%,"276,457,168,103"
DELL,Dell Technologies Inc. Class C Common Stock ,$420.91,103.86,32.758%,"273,409,787,681"
QCOM,QUALCOMM Incorporated Common Stock,$251.02,7.73,3.177%,"264,575,080,000"
RY,Royal Bank Of Canada Common Stock,$189.53,0.64,0.339%,"263,404,489,205"
GEV,GE Vernova Inc. Common Stock,$968.32,-27.68,-2.779%,"260,206,945,558"
KLAC,KLA Corporation Common Stock,"$1,921.71",-5.92,-0.307%,"251,028,213,381"
SNDK,Sandisk Corporation Common Stock,"$1,694.98",53.34,3.249%,"251,009,178,015"
TM,Toyota Motor Corporation Common Stock,$189.95,-1.89,-0.985%,"247,864,420,981"
SHEL,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,$84.12,0.29,0.346%,"244,428,848,763"
RTX,RTX Corporation Common Stock,$179.66,0.70,0.391%,"241,945,144,674"
WFC,Wells Fargo & Company Common Stock,$77.54,0.89,1.161%,"237,287,093,365"
LIN,Linde plc Ordinary Shares,$497.69,-4.29,-0.855%,"230,231,164,565"
PANW,"Palo Alto Networks, Inc. Common Stock",$281.69,23.92,9.28%,"229,859,040,000"
CCZ,Comcast Holdings ZONES,$63.30,UNCH,--,"226,222,899,051"
BHP,BHP Group Limited American Depositary Shares (Each representing two Ordinary Shares),$88.91,1.11,1.264%,"225,783,085,239"
SAP,SAP  SE ADS,$181.79,6.33,3.608%,"223,329,784,335"
MUFG,"Mitsubishi UFJ Financial Group, Inc. Common Stock",$18.71,-0.11,-0.584%,"222,044,871,313"
AXP,American Express Company Common Stock,$316.47,1.35,0.428%,"215,935,849,416"
C,"Citigroup, Inc. Common Stock",$125.90,1.22,0.979%,"214,732,138,635"
APP,Applovin Corporation Class A Common Stock,$613.09,13.20,2.20%,"205,961,454,600"
NVO,Novo Nordisk A/S Common Stock,$45.58,0.07,0.154%,"203,514,700,000"
