Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$185.41,13.53,7.872%,"4,505,463,000,000"
AAPL,Apple Inc. Common Stock,$278.12,2.21,0.801%,"4,083,118,656,800"
GOOG,Alphabet Inc. Class C Capital Stock,$323.10,-8.23,-2.484%,"3,898,847,700,000"
GOOGL,Alphabet Inc. Class A Common Stock,$322.86,-8.39,-2.533%,"3,895,951,620,000"
MSFT,Microsoft Corporation Common Stock,$401.14,7.47,1.898%,"2,978,716,847,547"
AMZN,"Amazon.com, Inc. Common Stock",$210.32,-12.37,-5.555%,"2,248,366,231,434"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$348.85,18.12,5.479%,"1,809,326,798,155"
META,"Meta Platforms, Inc. Class A Common Stock",$661.46,-8.75,-1.306%,"1,673,199,757,217"
AVGO,Broadcom Inc. Common Stock,$332.92,22.41,7.217%,"1,578,464,873,163"
TSLA,"Tesla, Inc. Common Stock",$411.11,13.90,3.499%,"1,542,662,312,942"
BRK/A,Berkshire Hathaway Inc.,"$762,569.630000000005","5,626.63",0.743%,"1,121,643,841,957"
BRK/B,Berkshire Hathaway Inc.,$508.09,4.20,0.834%,"1,121,004,744,491"
WMT,Walmart Inc. Common Stock,$131.18,4.24,3.34%,"1,045,526,502,338"
LLY,Eli Lilly and Company Common Stock,"$1,058.18",37.34,3.658%,"1,000,386,183,982"
JPM,JP Morgan Chase & Co. Common Stock,$322.40,12.24,3.946%,"877,657,363,908"
V,Visa Inc.,$331.58,2.45,0.744%,"635,310,365,683"
XOM,Exxon Mobil Corporation Common Stock,$149.05,2.97,2.033%,"628,568,534,767"
AZN,AstraZeneca PLC Ordinary Shares,$193.03,5.87,3.136%,"598,673,228,986"
JNJ,Johnson & Johnson Common Stock,$239.99,2.20,0.925%,"578,206,731,529"
ASML,ASML Holding N.V. New York Registry Shares,"$1,413.01",62.85,4.655%,"555,713,829,197"
MA,Mastercard Incorporated Common Stock,$548.74,-3.15,-0.571%,"492,766,241,632"
COST,Costco Wholesale Corporation Common Stock,"$1,001.16",11.87,1.20%,"444,384,299,517"
MU,"Micron Technology, Inc. Common Stock",$394.69,11.80,3.082%,"444,227,250,224"
BAC,Bank of America Corporation Common Stock,$56.53,1.59,2.894%,"412,810,073,442"
ORCL,Oracle Corporation Common Stock,$142.82,6.34,4.645%,"410,477,676,620"
ABBV,AbbVie Inc. Common Stock,$223.43,4.41,2.014%,"394,886,748,328"
HD,"Home Depot, Inc. (The) Common Stock",$385.15,2.78,0.727%,"383,421,248,448"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$162.51,4.75,3.011%,"375,281,005,695"
PG,Procter & Gamble Company (The) Common Stock,$159.17,0.56,0.353%,"369,911,189,031"
CVX,Chevron Corporation Common Stock,$180.86,1.63,0.909%,"364,165,516,033"
NFLX,"Netflix, Inc. Common Stock",$82.20,1.33,1.645%,"347,061,728,730"
KO,Coca-Cola Company (The) Common Stock,$79.03,0.52,0.662%,"339,956,147,020"
CAT,"Caterpillar, Inc. Common Stock",$726.20,47.89,7.06%,"339,846,782,615"
AMD,"Advanced Micro Devices, Inc. Common Stock",$208.44,15.94,8.281%,"339,348,978,598"
GE,GE Aerospace Common Stock,$321.00,14.63,4.775%,"336,669,169,452"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$84.82,2.46,2.987%,"335,131,840,834"
PLTR,Palantir Technologies Inc. Class A Common Stock,$135.90,5.89,4.53%,"323,908,998,334"
TM,Toyota Motor Corporation Common Stock,$244.22,7.03,2.964%,"318,680,962,843"
