Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$225.01,-0.15,-0.067%,"5,445,242,000,000"
AAPL,Apple Inc. Common Stock,$305.59,-0.34,-0.111%,"4,459,835,466,200"
GOOGL,Alphabet Inc. Class A Common Stock,$344.00,-1.90,-0.549%,"4,207,120,000,000"
GOOG,Alphabet Inc. Class C Capital Stock,$341.45,-2.09,-0.608%,"4,175,933,500,000"
MSFT,Microsoft Corporation Common Stock,$480.35,-15.05,-3.038%,"3,566,860,776,602"
AMZN,"Amazon.com, Inc. Common Stock",$261.31,-1.34,-0.51%,"2,818,571,599,499"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$430.97,4.62,1.084%,"2,235,228,018,477"
SPCX,Space Exploration Technologies Corp. Class A Common Stock,$146.23,6.23,4.45%,"1,927,571,681,357"
AVGO,Broadcom Inc. Common Stock,$392.43,-0.56,-0.142%,"1,867,017,197,101"
META,"Meta Platforms, Inc. Class A Common Stock",$568.97,-20.88,-3.54%,"1,449,454,616,838"
TSLA,"Tesla, Inc. Common Stock",$339.30,-2.97,-0.868%,"1,340,081,430,784"
SKHY,SK hynix Inc. American Depositary Shares,$171.38,5.05,3.036%,"1,249,129,693,900"
MU,"Micron Technology, Inc. Common Stock","$1,011.75",40.09,4.126%,"1,142,663,520,524"
LLY,Eli Lilly and Company Common Stock,"$1,183.16",3.00,0.254%,"1,113,776,025,025"
BRK/A,Berkshire Hathaway Inc.,"$747,400.00","-8,170.01",-1.081%,"1,099,331,227,600"
BRK/B,Berkshire Hathaway Inc.,$498.23,-5.80,-1.151%,"1,099,250,514,373"
JPM,JP Morgan Chase & Co. Common Stock,$360.96,-1.88,-0.518%,"959,498,888,947"
WMT,Walmart Inc. Common Stock,$114.33,-0.94,-0.815%,"909,847,189,791"
AMD,"Advanced Micro Devices, Inc. Common Stock",$506.00,-8.39,-1.631%,"826,032,371,252"
ASML,ASML Holding N.V. New York Registry Shares,"$1,883.12",39.04,2.117%,"725,787,713,315"
XOM,ExxonMobil Holdings Corporation Common Stock,$161.46,1.36,0.849%,"663,909,305,062"
V,Visa Inc.,$358.84,-5.31,-1.458%,"641,159,244,939"
JNJ,Johnson & Johnson Common Stock,$262.37,2.02,0.776%,"632,285,094,895"
GOOGM,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series A Mandatory Convertible Preferred Stock,$49.03,-0.26,-0.527%,"599,636,900,000"
GOOGN,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series B Mandatory Convertible Preferred Stock,$48.71,-0.26,-0.531%,"595,723,300,000"
INTC,Intel Corporation Common Stock,$103.49,0.99,0.966%,"546,951,843,693"
MA,Mastercard Incorporated Common Stock,$562.26,-7.03,-1.235%,"492,545,348,864"
BAC,Bank of America Corporation Common Stock,$63.89,-0.60,-0.93%,"446,766,693,040"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$112.90,1.22,1.092%,"444,987,973,679"
ABBV,AbbVie Inc. Common Stock,$250.33,0.87,0.349%,"442,362,469,954"
LRCX,Lam Research Corporation Common Stock,$343.84,11.48,3.454%,"430,254,212,640"
AMAT,"Applied Materials, Inc. Common Stock",$535.31,28.13,5.546%,"425,014,422,473"
COST,Costco Wholesale Corporation Common Stock,$953.50,-7.60,-0.791%,"422,857,039,614"
ORCL,Oracle Corporation Common Stock,$146.65,-3.87,-2.571%,"422,421,072,150"
PLTR,Palantir Technologies Inc. Class A Common Stock,$172.55,-1.49,-0.856%,"414,474,327,974"
CAT,"Caterpillar, Inc. Common Stock",$881.65,25.08,2.928%,"405,272,365,887"
CVX,Chevron Corporation Common Stock,$202.70,2.70,1.35%,"400,488,837,240"
GE,GE Aerospace Common Stock,$369.43,1.05,0.285%,"383,306,719,178"
KO,Coca-Cola Company (The) Common Stock,$86.98,-0.73,-0.832%,"374,235,733,156"
HSBC,"HSBC Holdings, plc. Common Stock",$103.80,0.01,0.01%,"356,730,785,318"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$395.62,-6.11,-1.521%,"355,106,473,370"
MS,Morgan Stanley Common Stock,$218.21,0.85,0.391%,"342,713,270,577"
HD,"Home Depot, Inc. (The) Common Stock",$337.88,-0.98,-0.289%,"336,905,784,514"
MRK,"Merck & Company, Inc. Common Stock (new)",$135.97,0.13,0.096%,"335,461,327,619"
PG,Procter & Gamble Company (The) Common Stock,$143.12,-1.43,-0.989%,"332,672,859,547"
NFLX,"Netflix, Inc. Common Stock",$76.02,-2.14,-2.738%,"316,542,694,170"
DELL,Dell Technologies Inc. Class C Common Stock ,$479.81,-11.00,-2.241%,"310,968,695,162"
PANW,"Palo Alto Networks, Inc. Common Stock",$375.76,-8.51,-2.215%,"306,244,400,000"
GS,"Goldman Sachs Group, Inc. (The) Common Stock","$1,051.31",11.89,1.144%,"306,111,412,944"
RY,Royal Bank Of Canada Common Stock,$216.19,-0.37,-0.171%,"300,455,951,677"
TM,Toyota Motor Corporation Common Stock,$189.18,-1.93,-1.01%,"298,809,572,768"
RTX,RTX Corporation Common Stock,$221.64,-1.33,-0.596%,"298,717,115,036"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$124.71,0.90,0.727%,"291,040,218,805"
NVS,Novartis AG Common Stock,$151.97,1.09,0.722%,"289,981,810,658"
ARM,Arm Holdings plc American Depositary Shares,$271.43,-8.01,-2.866%,"288,816,517,050"
PM,Philip Morris International Inc Common Stock,$184.52,-5.87,-3.083%,"287,595,351,764"
GEV,GE Vernova Inc. Common Stock,"$1,079.00",15.75,1.481%,"287,373,933,899"
MUFG,"Mitsubishi UFJ Financial Group, Inc. Common Stock",$23.03,-0.03,-0.13%,"273,313,382,488"
KLAC,KLA Corporation Common Stock,$205.76,2.27,1.116%,"268,835,066,070"
WFC,Wells Fargo & Company Common Stock,$87.54,-1.28,-1.441%,"264,720,901,873"
