Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$194.97,2.44,1.267%,"4,718,274,000,000"
GOOGL,Alphabet Inc. Class A Common Stock,$353.65,16.26,4.819%,"4,284,823,400,000"
GOOG,Alphabet Inc. Class C Capital Stock,$351.28,16.59,4.957%,"4,256,108,480,000"
AAPL,Apple Inc. Common Stock,$281.74,-2.04,-0.719%,"4,138,015,679,440"
MSFT,Microsoft Corporation Common Stock,$368.57,-4.40,-1.18%,"2,737,898,178,853"
AMZN,"Amazon.com, Inc. Common Stock",$240.14,7.45,3.202%,"2,583,212,259,961"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$455.10,22.75,5.262%,"2,360,378,381,810"
SPCX,Space Exploration Technologies Corp. Class A Common Stock,$164.19,10.96,7.153%,"2,149,387,312,513"
AVGO,Broadcom Inc. Common Stock,$372.45,7.43,2.036%,"1,771,960,744,745"
TSLA,"Tesla, Inc. Common Stock",$411.84,32.13,8.462%,"1,546,757,319,033"
META,"Meta Platforms, Inc. Class A Common Stock",$562.60,12.35,2.244%,"1,428,116,950,830"
MU,"Micron Technology, Inc. Common Stock","$1,145.28",12.95,1.144%,"1,293,471,387,977"
LLY,Eli Lilly and Company Common Stock,"$1,229.93",21.81,1.805%,"1,158,276,007,482"
BRK/B,Berkshire Hathaway Inc.,$496.00,-2.66,-0.533%,"1,094,330,440,016"
BRK/A,Berkshire Hathaway Inc.,"$743,510.00","-1,630.03",-0.219%,"1,093,609,527,740"
WMT,Walmart Inc. Common Stock,$114.60,-1.09,-0.942%,"911,995,871,163"
JPM,JP Morgan Chase & Co. Common Stock,$329.39,0.34,0.103%,"882,604,265,975"
AMD,"Advanced Micro Devices, Inc. Common Stock",$539.49,17.91,3.434%,"879,692,738,734"
ASML,ASML Holding N.V. New York Registry Shares,"$1,883.11",88.49,4.931%,"725,783,859,138"
INTC,Intel Corporation Common Stock,$131.72,3.40,2.65%,"662,024,720,000"
V,Visa Inc.,$341.65,5.42,1.612%,"647,244,977,509"
JNJ,Johnson & Johnson Common Stock,$258.51,3.85,1.512%,"622,289,659,173"
GOOGM,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series A Mandatory Convertible Preferred Stock,$50.11,1.88,3.898%,"607,132,760,000"
GOOGN,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series B Mandatory Convertible Preferred Stock,$49.91,1.78,3.698%,"604,709,560,000"
AZN,AstraZeneca PLC Ordinary Shares,$190.95,2.54,1.348%,"592,222,209,371"
XOM,Exxon Mobil Corporation Common Stock,$136.06,-0.48,-0.352%,"563,961,510,862"
AMAT,"Applied Materials, Inc. Common Stock",$694.64,67.80,10.816%,"551,515,978,455"
LRCX,Lam Research Corporation Common Stock,$410.91,31.82,8.394%,"513,872,129,610"
CAT,"Caterpillar, Inc. Common Stock","$1,033.19",35.72,3.581%,"475,925,568,893"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$117.70,3.93,3.454%,"463,906,860,071"
MA,Mastercard Incorporated Common Stock,$509.64,10.62,2.128%,"450,309,675,862"
ABBV,AbbVie Inc. Common Stock,$254.31,0.96,0.379%,"449,313,082,309"
ORCL,Oracle Corporation Common Stock,$147.76,-0.77,-0.518%,"425,618,394,960"
COST,Costco Wholesale Corporation Common Stock,$946.68,-5.86,-0.615%,"419,832,514,171"
BAC,Bank of America Corporation Common Stock,$57.88,UNCH,--,"410,750,666,880"
GE,GE Aerospace Common Stock,$373.71,4.71,1.276%,"389,905,558,092"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$419.82,-8.07,-1.886%,"381,257,183,687"
ARM,Arm Holdings plc American Depositary Shares,$343.58,9.31,2.785%,"365,588,103,482"
KLAC,KLA Corporation Common Stock,$278.39,29.75,11.965%,"363,653,955,712"
KO,Coca-Cola Company (The) Common Stock,$82.65,0.02,0.024%,"355,738,235,284"
HD,"Home Depot, Inc. (The) Common Stock",$350.81,1.95,0.559%,"349,798,503,212"
PG,Procter & Gamble Company (The) Common Stock,$148.45,-0.57,-0.382%,"345,680,518,284"
CVX,Chevron Corporation Common Stock,$168.47,-2.59,-1.514%,"335,524,469,910"
MS,Morgan Stanley Common Stock,$211.72,-0.31,-0.146%,"333,942,741,455"
HSBC,"HSBC Holdings, plc. Common Stock",$95.08,1.33,1.419%,"326,762,649,981"
MRK,"Merck & Company, Inc. Common Stock (new)",$129.38,0.72,0.56%,"319,545,882,813"
NFLX,"Netflix, Inc. Common Stock",$73.78,-0.03,-0.041%,"310,672,715,396"
SNDK,Sandisk Corporation Common Stock,"$2,050.39",-40.32,-1.929%,"303,641,758,906"
GS,"Goldman Sachs Group, Inc. (The) Common Stock","$1,020.21",0.60,0.059%,"300,969,520,978"
NVS,Novartis AG Common Stock,$157.59,2.18,1.403%,"300,705,623,094"
GEV,GE Vernova Inc. Common Stock,"$1,102.51",57.34,5.486%,"296,266,481,687"
PM,Philip Morris International Inc Common Stock,$182.87,2.10,1.162%,"285,013,656,168"
RY,Royal Bank Of Canada Common Stock,$204.79,1.94,0.956%,"284,612,490,605"
PLTR,Palantir Technologies Inc. Class A Common Stock,$115.70,2.77,2.453%,"277,368,995,739"
TM,Toyota Motor Corporation Common Stock,$171.36,-0.12,-0.07%,"270,662,905,115"
PANW,"Palo Alto Networks, Inc. Common Stock",$332.00,27.80,9.139%,"270,580,000,000"
DELL,Dell Technologies Inc. Class C Common Stock ,$414.61,15.12,3.785%,"268,712,054,149"
IBM,International Business Machines Corporation Common Stock,$278.00,6.37,2.345%,"261,288,107,840"
TXN,Texas Instruments Incorporated Common Stock,$285.48,0.055,0.019%,"259,813,289,975"
WFC,Wells Fargo & Company Common Stock,$83.51,-0.35,-0.417%,"255,556,424,644"
RTX,RTX Corporation Common Stock,$187.33,-0.66,-0.351%,"252,274,206,567"
C,"Citigroup, Inc. Common Stock",$142.49,0.73,0.515%,"243,027,660,318"
