Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$180.17,-1.43,-0.787%,"4,396,148,000,000"
MSFT,Microsoft Corporation Common Stock,$509.64,2.90,0.572%,"3,788,238,913,394"
AAPL,Apple Inc. Common Stock,$232.56,2.07,0.898%,"3,451,281,098,400"
GOOG,Alphabet Inc. Class C Capital Stock,$212.37,4.16,1.998%,"2,568,402,780,000"
GOOGL,Alphabet Inc. Class A Common Stock,$211.64,4.16,2.005%,"2,559,574,160,000"
AMZN,"Amazon.com, Inc. Common Stock",$231.60,2.48,1.082%,"2,469,993,641,665"
META,"Meta Platforms, Inc. Class A Common Stock",$751.11,3.73,0.499%,"1,886,894,583,287"
AVGO,Broadcom Inc. Common Stock,$308.65,8.40,2.798%,"1,451,726,317,668"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$238.27,-1.02,-0.426%,"1,235,798,469,819"
TSLA,"Tesla, Inc. Common Stock",$345.98,-3.62,-1.035%,"1,115,940,806,616"
BRK/B,Berkshire Hathaway Inc.,$499.86,4.14,0.835%,"1,102,846,801,908"
BRK/A,Berkshire Hathaway Inc.,"$749,477.589999999967","5,131.06",0.689%,"1,102,387,100,714"
JPM,JP Morgan Chase & Co. Common Stock,$301.07,1.79,0.598%,"827,868,392,824"
WMT,Walmart Inc. Common Stock,$96.11,0.03,0.031%,"766,997,989,742"
LLY,Eli Lilly and Company Common Stock,$731.96,-2.21,-0.301%,"692,768,489,318"
V,Visa Inc.,$349.86,-0.49,-0.14%,"678,708,071,735"
ORCL,Oracle Corporation Common Stock,$240.32,4.51,1.913%,"675,018,746,560"
MA,Mastercard Incorporated Common Stock,$590.48,-0.18,-0.03%,"533,800,909,512"
NFLX,"Netflix, Inc. Common Stock","$1,231.45",7.95,0.65%,"523,275,548,782"
XOM,Exxon Mobil Corporation Common Stock,$113.35,0.60,0.532%,"483,239,049,830"
JNJ,Johnson & Johnson Common Stock,$175.45,-1.34,-0.758%,"422,543,055,092"
COST,Costco Wholesale Corporation Common Stock,$944.96,-4.56,-0.48%,"419,068,107,187"
HD,"Home Depot, Inc. (The) Common Stock",$407.45,-0.79,-0.194%,"405,570,289,320"
PLTR,Palantir Technologies Inc. Class A Common Stock,$158.12,1.40,0.893%,"375,114,783,609"
BAC,Bank of America Corporation Common Stock,$50.49,0.11,0.218%,"373,976,769,783"
ABBV,AbbVie Inc. Common Stock,$207.92,-0.14,-0.067%,"367,302,791,964"
PG,Procter & Gamble Company (The) Common Stock,$155.65,-1.31,-0.835%,"364,590,122,107"
SAP,SAP  SE ADS,$275.40,0.29,0.105%,"338,330,065,493"
ASML,ASML Holding N.V. New York Registry Shares,$763.46,-6.54,-0.849%,"300,256,388,871"
KO,Coca-Cola Company (The) Common Stock,$68.36,-0.47,-0.683%,"294,198,693,347"
GE,GE Aerospace Common Stock,$276.00,2.65,0.969%,"292,681,270,812"
