Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$181.93,-1.29,-0.704%,"4,420,899,000,000"
GOOGL,Alphabet Inc. Class A Common Stock,$310.92,5.36,1.754%,"3,761,199,240,000"
GOOG,Alphabet Inc. Class C Capital Stock,$309.41,4.99,1.639%,"3,742,932,770,000"
AAPL,Apple Inc. Common Stock,$254.23,1.41,0.558%,"3,732,386,222,200"
MSFT,Microsoft Corporation Common Stock,$399.41,-0.54,-0.135%,"2,965,870,509,245"
AMZN,"Amazon.com, Inc. Common Stock",$215.20,3.46,1.634%,"2,310,154,971,224"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$345.98,5.75,1.69%,"1,794,441,409,275"
META,"Meta Platforms, Inc. Class A Common Stock",$622.66,-4.79,-0.763%,"1,575,053,005,214"
AVGO,Broadcom Inc. Common Stock,$321.31,-3.61,-1.111%,"1,521,296,234,201"
TSLA,"Tesla, Inc. Common Stock",$399.27,3.71,0.938%,"1,498,233,518,252"
BRK/B,Berkshire Hathaway Inc.,$492.58,0.37,0.075%,"1,086,784,855,127"
BRK/A,Berkshire Hathaway Inc.,"$738,390.390000000014",390.39,0.053%,"1,086,079,226,501"
WMT,Walmart Inc. Common Stock,$125.08,-0.91,-0.722%,"997,188,104,825"
LLY,Eli Lilly and Company Common Stock,$930.35,-58.77,-5.942%,"879,012,245,938"
JPM,JP Morgan Chase & Co. Common Stock,$286.89,0.73,0.255%,"773,751,618,064"
XOM,Exxon Mobil Corporation Common Stock,$158.81,1.58,1.005%,"661,723,703,971"
AZN,AstraZeneca PLC Ordinary Shares,$191.29,-0.72,-0.375%,"593,276,702,962"
V,Visa Inc.,$308.46,-1.65,-0.532%,"591,012,230,529"
JNJ,Johnson & Johnson Common Stock,$238.11,-5.08,-2.089%,"573,514,893,576"
ASML,ASML Holding N.V. New York Registry Shares,"$1,389.16",13.60,0.989%,"535,406,803,511"
MU,"Micron Technology, Inc. Common Stock",$461.69,19.89,4.502%,"519,636,370,711"
MA,Mastercard Incorporated Common Stock,$506.58,-1.92,-0.378%,"451,774,280,506"
ORCL,Oracle Corporation Common Stock,$154.69,-1.28,-0.821%,"444,895,555,740"
COST,Costco Wholesale Corporation Common Stock,$996.16,-5.58,-0.557%,"441,948,914,246"
NFLX,"Netflix, Inc. Common Stock",$94.36,-0.84,-0.882%,"398,403,220,474"
CVX,Chevron Corporation Common Stock,$197.97,1.13,0.574%,"395,026,475,156"
ABBV,AbbVie Inc. Common Stock,$219.76,-1.69,-0.763%,"388,572,822,077"
PLTR,Palantir Technologies Inc. Class A Common Stock,$155.08,2.36,1.545%,"370,745,213,862"
PG,Procter & Gamble Company (The) Common Stock,$151.48,-0.64,-0.421%,"352,039,623,764"
HD,"Home Depot, Inc. (The) Common Stock",$341.43,-1.15,-0.336%,"339,897,486,324"
BAC,Bank of America Corporation Common Stock,$47.28,0.22,0.467%,"339,313,532,998"
KO,Coca-Cola Company (The) Common Stock,$77.58,-0.24,-0.308%,"333,650,095,693"
CAT,"Caterpillar, Inc. Common Stock",$702.00,2.22,0.317%,"326,631,707,064"
AMD,"Advanced Micro Devices, Inc. Common Stock",$196.31,-0.27,-0.137%,"320,065,952,589"
GE,GE Aerospace Common Stock,$302.09,-1.91,-0.628%,"315,632,574,468"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$136.57,-0.14,-0.102%,"315,378,296,398"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$79.27,0.37,0.469%,"313,108,021,439"
