Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$225.32,-10.42,-4.42%,"5,478,011,792,629"
GOOGL,Alphabet Inc. Class A Common Stock,$396.78,-4.29,-1.07%,"4,807,386,480,000"
GOOG,Alphabet Inc. Class C Capital Stock,$393.32,-3.85,-0.969%,"4,765,465,120,000"
AAPL,Apple Inc. Common Stock,$300.23,2.02,0.677%,"4,409,584,891,880"
MSFT,Microsoft Corporation Common Stock,$421.92,12.49,3.051%,"3,134,205,170,312"
AMZN,"Amazon.com, Inc. Common Stock",$264.14,-3.08,-1.153%,"2,841,382,886,425"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$404.35,-13.37,-3.201%,"2,097,163,257,932"
AVGO,Broadcom Inc. Common Stock,$425.19,-14.60,-3.32%,"2,013,133,565,155"
TSLA,"Tesla, Inc. Common Stock",$422.24,-21.06,-4.751%,"1,585,816,847,291"
META,"Meta Platforms, Inc. Class A Common Stock",$614.23,-4.20,-0.679%,"1,559,175,746,016"
BRK/B,Berkshire Hathaway Inc.,$482.70,-1.36,-0.281%,"1,064,986,498,782"
BRK/A,Berkshire Hathaway Inc.,"$723,821.00","-3,359.05",-0.462%,"1,064,649,489,554"
WMT,Walmart Inc. Common Stock,$131.45,-1.01,-0.762%,"1,047,972,308,756"
LLY,Eli Lilly and Company Common Stock,"$1,004.92",-1.78,-0.177%,"946,374,773,718"
MU,"Micron Technology, Inc. Common Stock",$724.66,-51.35,-6.617%,"817,223,757,398"
JPM,JP Morgan Chase & Co. Common Stock,$297.81,-2.10,-0.70%,"797,985,295,395"
AMD,"Advanced Micro Devices, Inc. Common Stock",$424.10,-25.60,-5.693%,"691,537,731,000"
XOM,Exxon Mobil Corporation Common Stock,$157.92,5.14,3.364%,"654,570,055,823"
V,Visa Inc.,$325.75,3.23,1.001%,"617,122,936,993"
ASML,ASML Holding N.V. New York Registry Shares,"$1,501.81",-82.70,-5.219%,"578,824,103,474"
AZN,AstraZeneca PLC Ordinary Shares,$181.58,-3.38,-1.827%,"563,161,606,586"
ORCL,Oracle Corporation Common Stock,$192.95,-2.66,-1.36%,"554,933,075,700"
INTC,Intel Corporation Common Stock,$108.77,-7.16,-6.176%,"546,678,020,000"
JNJ,Johnson & Johnson Common Stock,$226.71,-4.09,-1.772%,"545,740,159,495"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$118.21,2.68,2.32%,"466,916,856,495"
COST,Costco Wholesale Corporation Common Stock,"$1,048.95",7.70,0.739%,"465,369,331,833"
MA,Mastercard Incorporated Common Stock,$494.20,4.26,0.869%,"436,667,141,141"
CAT,"Caterpillar, Inc. Common Stock",$888.31,-31.91,-3.468%,"409,188,476,566"
CVX,Chevron Corporation Common Stock,$191.10,4.46,2.39%,"380,594,326,585"
ABBV,AbbVie Inc. Common Stock,$210.39,-0.38,-0.18%,"371,715,541,610"
NFLX,"Netflix, Inc. Common Stock",$87.02,0.08,0.092%,"366,423,687,907"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$393.85,-5.24,-1.313%,"357,672,673,515"
LRCX,Lam Research Corporation Common Stock,$284.72,-14.43,-4.824%,"356,062,575,120"
BAC,Bank of America Corporation Common Stock,$49.77,-0.08,-0.16%,"353,197,316,700"
KO,Coca-Cola Company (The) Common Stock,$80.82,0.37,0.46%,"347,861,635,519"
AMAT,"Applied Materials, Inc. Common Stock",$436.62,-3.94,-0.894%,"346,505,940,130"
PG,Procter & Gamble Company (The) Common Stock,$141.57,-1.14,-0.799%,"329,659,757,315"
PLTR,Palantir Technologies Inc. Class A Common Stock,$133.99,0.26,0.194%,"321,215,831,798"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$132.59,-8.53,-6.045%,"306,187,364,132"
MS,Morgan Stanley Common Stock,$192.51,-2.02,-1.038%,"303,643,100,121"
HSBC,"HSBC Holdings, plc. Common Stock",$88.38,-2.34,-2.579%,"303,589,539,765"
HD,"Home Depot, Inc. (The) Common Stock",$297.51,-6.84,-2.247%,"296,328,188,532"
PM,Philip Morris International Inc Common Stock,$189.61,-2.25,-1.173%,"295,518,342,790"
GE,GE Aerospace Common Stock,$281.53,-10.01,-3.433%,"293,730,731,770"
NVS,Novartis AG Common Stock,$148.08,-1.69,-1.128%,"282,559,100,626"
GEV,GE Vernova Inc. Common Stock,"$1,049.23",-41.30,-3.787%,"281,949,080,354"
GS,"Goldman Sachs Group, Inc. (The) Common Stock",$948.47,-20.49,-2.115%,"279,805,688,596"
TXN,Texas Instruments Incorporated Common Stock,$302.73,-5.44,-1.765%,"275,512,390,619"
MRK,"Merck & Company, Inc. Common Stock (new)",$111.38,-2.03,-1.79%,"275,089,043,343"
RY,Royal Bank Of Canada Common Stock,$183.40,-0.43,-0.234%,"256,338,701,406"
TM,Toyota Motor Corporation Common Stock,$190.68,0.18,0.094%,"248,816,992,854"
SHEL,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,$85.36,0.85,1.006%,"248,031,936,881"
KLAC,KLA Corporation Common Stock,"$1,804.32",-88.62,-4.682%,"235,693,848,691"
LIN,Linde plc Ordinary Shares,$506.11,-5.54,-1.083%,"234,126,252,683"
RTX,RTX Corporation Common Stock,$171.18,-4.50,-2.561%,"230,525,269,205"
CCZ,Comcast Holdings ZONES,$63.90,UNCH,--,"228,367,191,933"
WFC,Wells Fargo & Company Common Stock,$73.42,-0.37,-0.501%,"224,679,112,649"
MUFG,"Mitsubishi UFJ Financial Group, Inc. Common Stock",$18.84,0.36,1.948%,"223,587,673,733"
ARM,Arm Holdings plc American Depositary Shares,$209.16,-19.34,-8.464%,"221,555,658,031"
BHP,BHP Group Limited American Depositary Shares (Each representing two Ordinary Shares),$84.40,-4.53,-5.094%,"214,330,136,027"
AXP,American Express Company Common Stock,$313.48,0.71,0.227%,"213,895,693,352"
QCOM,QUALCOMM Incorporated Common Stock,$201.49,1.41,0.705%,"212,370,460,000"
C,"Citigroup, Inc. Common Stock",$123.42,-1.40,-1.122%,"210,502,307,786"
SNDK,Sandisk Corporation Common Stock,"$1,407.61",24.89,1.80%,"208,452,624,258"
SAP,SAP  SE ADS,$169.48,5.30,3.228%,"208,206,897,239"
IBM,International Business Machines Corporation Common Stock,$219.30,0.93,0.426%,"206,116,841,904"
ADI,"Analog Devices, Inc. Common Stock",$417.49,-9.30,-2.179%,"203,820,353,506"
PEP,"PepsiCo, Inc. Common Stock",$149.12,0.45,0.303%,"203,812,491,133"
TTE,TotalEnergies SE Ordinary Shares,$92.28,0.86,0.941%,"201,342,207,273"
