Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$198.35,-0.52,-0.261%,"4,819,905,000,000"
GOOGL,Alphabet Inc. Class A Common Stock,$336.02,-1.10,-0.326%,"4,064,833,940,000"
GOOG,Alphabet Inc. Class C Capital Stock,$332.77,-1.70,-0.508%,"4,025,518,690,000"
AAPL,Apple Inc. Common Stock,$263.40,-3.03,-1.137%,"3,867,012,276,000"
MSFT,Microsoft Corporation Common Stock,$420.26,9.04,2.198%,"3,120,694,875,480"
AMZN,"Amazon.com, Inc. Common Stock",$249.70,1.20,0.483%,"2,685,336,674,210"
AVGO,Broadcom Inc. Common Stock,$398.47,1.75,0.441%,"1,886,623,231,278"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$363.35,-11.75,-3.132%,"1,884,531,724,551"
META,"Meta Platforms, Inc. Class A Common Stock",$676.87,5.29,0.788%,"1,712,180,206,918"
TSLA,"Tesla, Inc. Common Stock",$388.90,-3.05,-0.778%,"1,459,320,798,578"
BRK/A,Berkshire Hathaway Inc.,"$712,700.00","1,465.47",0.206%,"1,048,291,899,800"
BRK/B,Berkshire Hathaway Inc.,$475.12,1.03,0.217%,"1,048,262,658,590"
WMT,Walmart Inc. Common Stock,$124.82,0.06,0.048%,"995,115,280,175"
LLY,Eli Lilly and Company Common Stock,$903.99,-1.04,-0.115%,"854,106,820,235"
JPM,JP Morgan Chase & Co. Common Stock,$309.95,4.02,1.314%,"831,353,974,009"
XOM,Exxon Mobil Corporation Common Stock,$151.98,2.97,1.993%,"633,264,709,587"
AZN,AstraZeneca PLC Ordinary Shares,$200.47,-0.74,-0.368%,"621,748,029,917"
V,Visa Inc.,$315.10,-0.81,-0.256%,"603,734,532,321"
JNJ,Johnson & Johnson Common Stock,$234.54,-4.13,-1.73%,"564,916,144,384"
ASML,ASML Holding N.V. New York Registry Shares,"$1,410.83",-70.94,-4.788%,"543,758,804,312"
MU,"Micron Technology, Inc. Common Stock",$457.23,1.00,0.219%,"515,633,840,139"
ORCL,Oracle Corporation Common Stock,$178.34,8.53,5.023%,"512,914,043,640"
MA,Mastercard Incorporated Common Stock,$518.54,-1.42,-0.273%,"462,440,355,746"
NFLX,"Netflix, Inc. Common Stock",$107.79,0.08,0.074%,"455,106,858,149"
AMD,"Advanced Micro Devices, Inc. Common Stock",$278.26,20.14,7.803%,"453,658,068,645"
COST,Costco Wholesale Corporation Common Stock,$987.21,2.46,0.25%,"437,978,224,013"
BAC,Bank of America Corporation Common Stock,$53.51,-0.81,-1.491%,"382,366,898,275"
CVX,Chevron Corporation Common Stock,$188.15,3.24,1.752%,"374,848,528,114"
ABBV,AbbVie Inc. Common Stock,$208.99,0.57,0.273%,"369,653,649,169"
CAT,"Caterpillar, Inc. Common Stock",$772.66,2.49,0.323%,"359,508,909,943"
INTC,Intel Corporation Common Stock,$68.50,3.56,5.482%,"343,412,786,955"
PLTR,Palantir Technologies Inc. Class A Common Stock,$142.76,0.61,0.429%,"341,292,150,702"
HD,"Home Depot, Inc. (The) Common Stock",$337.15,-1.76,-0.519%,"335,810,724,895"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$84.50,2.14,2.598%,"333,765,962,049"
PG,Procter & Gamble Company (The) Common Stock,$143.11,-0.27,-0.188%,"332,587,738,030"
LRCX,Lam Research Corporation Common Stock,$260.96,-4.20,-1.584%,"325,879,280,160"
KO,Coca-Cola Company (The) Common Stock,$75.18,-0.13,-0.173%,"323,586,213,293"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$138.59,5.31,3.984%,"320,043,040,916"
GE,GE Aerospace Common Stock,$298.29,-15.64,-4.982%,"311,662,221,981"
HSBC,"HSBC Holdings, plc. Common Stock",$90.52,-0.41,-0.451%,"310,940,542,425"
AMAT,"Applied Materials, Inc. Common Stock",$389.90,-4.36,-1.106%,"309,428,487,143"
MS,Morgan Stanley Common Stock,$187.32,-4.30,-2.244%,"296,225,377,998"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$316.40,2.35,0.748%,"287,188,635,460"
NVS,Novartis AG Common Stock,$149.73,-2.35,-1.545%,"285,707,550,897"
MRK,"Merck & Company, Inc. Common Stock (new)",$115.46,-2.44,-2.07%,"285,334,540,699"
TM,Toyota Motor Corporation Common Stock,$212.86,-0.32,-0.15%,"277,759,519,084"
SHEL,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,$91.50,1.66,1.848%,"265,873,034,496"
GS,"Goldman Sachs Group, Inc. (The) Common Stock",$900.00,0.51,0.057%,"265,494,547,800"
RTX,RTX Corporation Common Stock,$195.85,-2.54,-1.28%,"263,609,050,987"
GEV,GE Vernova Inc. Common Stock,$978.32,-7.60,-0.771%,"263,027,402,476"
WFC,Wells Fargo & Company Common Stock,$81.25,0.96,1.196%,"250,686,400,981"
RY,Royal Bank Of Canada Common Stock,$175.85,-0.10,-0.057%,"245,578,879,046"
PM,Philip Morris International Inc Common Stock,$156.24,-0.95,-0.604%,"243,215,617,423"
IBM,International Business Machines Corporation Common Stock,$251.00,6.20,2.533%,"235,446,635,404"
CCZ,Comcast Holdings ZONES,$65.00,UNCH,--,"233,859,989,610"
LIN,Linde plc Ordinary Shares,$499.22,1.28,0.257%,"231,335,630,558"
KLAC,KLA Corporation Common Stock,"$1,734.85",-13.26,-0.759%,"227,398,258,593"
C,"Citigroup, Inc. Common Stock",$129.34,-2.35,-1.784%,"226,027,729,109"
AXP,American Express Company Common Stock,$325.76,-3.30,-1.003%,"223,400,821,884"
MCD,McDonald's Corporation Common Stock,$306.96,0.70,0.229%,"218,195,649,612"
MUFG,"Mitsubishi UFJ Financial Group, Inc. Common Stock",$18.38,-0.07,-0.379%,"218,128,526,710"
SAP,SAP  SE ADS,$177.41,4.51,2.608%,"217,948,935,799"
TMUS,"T-Mobile US, Inc. Common Stock",$197.12,6.93,3.644%,"217,199,183,112"
PEP,"PepsiCo, Inc. Common Stock",$158.38,3.53,2.28%,"216,496,110,037"
TXN,Texas Instruments Incorporated Common Stock,$223.10,6.81,3.149%,"203,124,379,409"
ANET,"Arista Networks, Inc. Common Stock",$161.01,6.68,4.328%,"202,315,168,245"
BHP,BHP Group Limited American Depositary Shares (Each representing two Ordinary Shares),$79.47,UNCH,--,"201,810,615,048"
TTE,TotalEnergies SE Ordinary Shares,$90.74,3.68,4.227%,"197,982,140,095"
VZ,Verizon Communications Inc. Common Stock,$46.78,1.75,3.886%,"197,303,265,379"
TMO,Thermo Fisher Scientific Inc Common Stock,$516.00,-15.67,-2.947%,"191,685,869,904"
NEE,"NextEra Energy, Inc. Common Stock",$91.83,0.59,0.647%,"191,493,361,175"
AMGN,Amgen Inc. Common Stock,$349.39,1.17,0.336%,"188,560,717,893"
T,AT&T Inc.,$26.40,0.94,3.692%,"184,365,885,686"
DIS,Walt Disney Company (The) Common Stock,$103.90,0.86,0.835%,"184,060,912,519"
APH,Amphenol Corporation Common Stock,$148.96,1.98,1.347%,"183,135,998,413"
NVO,Novo Nordisk A/S Common Stock,$40.93,0.12,0.294%,"182,752,450,000"
SAN,"Banco Santander, S.A. Sponsored ADR (Spain)",$12.30,-0.19,-1.521%,"181,046,448,263"
TJX,"TJX Companies, Inc. (The) Common Stock",$157.48,-2.75,-1.716%,"174,300,541,792"
TD,Toronto Dominion Bank (The) Common Stock,$104.04,0.05,0.048%,"173,625,039,803"
ADI,"Analog Devices, Inc. Common Stock",$353.80,5.86,1.684%,"172,726,630,747"
BA,Boeing Company (The) Common Stock,$218.88,-5.05,-2.255%,"172,005,565,363"
