Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$182.55,3.67,2.052%,"4,435,965,000,000"
AAPL,Apple Inc. Common Stock,$275.92,4.43,1.632%,"4,077,091,319,760"
GOOGL,Alphabet Inc. Class A Common Stock,$318.58,18.92,6.314%,"3,844,304,860,000"
GOOG,Alphabet Inc. Class C Capital Stock,$318.47,18.82,6.281%,"3,842,977,490,000"
MSFT,Microsoft Corporation Common Stock,$474.00,1.88,0.398%,"3,522,947,008,470"
AMZN,"Amazon.com, Inc. Common Stock",$226.28,5.59,2.533%,"2,418,982,078,969"
AVGO,Broadcom Inc. Common Stock,$377.96,37.76,11.099%,"1,784,865,083,715"
META,"Meta Platforms, Inc. Class A Common Stock",$613.05,18.80,3.164%,"1,545,209,443,341"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$284.64,9.58,3.483%,"1,476,298,637,887"
TSLA,"Tesla, Inc. Common Stock",$417.78,26.69,6.825%,"1,389,460,731,589"
BRK/A,Berkshire Hathaway Inc.,"$762,999.989999999991","7,679.99",1.017%,"1,122,276,847,291"
BRK/B,Berkshire Hathaway Inc.,$507.81,3.77,0.748%,"1,120,386,977,308"
LLY,Eli Lilly and Company Common Stock,"$1,070.16",10.46,0.987%,"1,011,711,881,391"
WMT,Walmart Inc. Common Stock,$104.06,-1.26,-1.196%,"829,654,887,755"
JPM,JP Morgan Chase & Co. Common Stock,$298.00,-0.02,-0.007%,"811,234,163,910"
V,Visa Inc.,$329.30,1.32,0.402%,"634,141,281,028"
ORCL,Oracle Corporation Common Stock,$200.28,1.52,0.765%,"569,138,479,920"
JNJ,Johnson & Johnson Common Stock,$206.05,2.15,1.054%,"496,238,224,576"
XOM,Exxon Mobil Corporation Common Stock,$115.97,-1.11,-0.948%,"489,064,696,256"
MA,Mastercard Incorporated Common Stock,$537.85,-2.55,-0.472%,"482,987,066,847"
NFLX,"Netflix, Inc. Common Stock",$106.97,2.66,2.55%,"453,266,477,680"
ABBV,AbbVie Inc. Common Stock,$229.51,-6.77,-2.865%,"405,632,446,890"
COST,Costco Wholesale Corporation Common Stock,$886.12,-12.89,-1.434%,"392,709,931,437"
ASML,ASML Holding N.V. New York Registry Shares,$987.82,21.25,2.198%,"388,493,524,290"
PLTR,Palantir Technologies Inc. Class A Common Stock,$162.25,7.40,4.779%,"386,712,545,841"
BAC,Bank of America Corporation Common Stock,$51.93,0.37,0.718%,"379,218,593,912"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$160.73,7.80,5.10%,"371,170,488,249"
AMD,"Advanced Micro Devices, Inc. Common Stock",$215.05,11.27,5.53%,"350,110,333,177"
