Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$201.68,3.33,1.679%,"4,900,824,000,000"
GOOGL,Alphabet Inc. Class A Common Stock,$341.68,5.66,1.684%,"4,133,302,960,000"
GOOG,Alphabet Inc. Class C Capital Stock,$339.40,6.63,1.992%,"4,105,721,800,000"
AAPL,Apple Inc. Common Stock,$270.23,6.83,2.593%,"3,967,284,462,200"
MSFT,Microsoft Corporation Common Stock,$422.79,2.53,0.602%,"3,139,481,717,042"
AMZN,"Amazon.com, Inc. Common Stock",$250.56,0.86,0.344%,"2,694,585,330,757"
AVGO,Broadcom Inc. Common Stock,$406.54,8.07,2.025%,"1,924,832,003,523"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$370.50,7.15,1.968%,"1,921,615,533,084"
META,"Meta Platforms, Inc. Class A Common Stock",$688.55,11.68,1.726%,"1,741,725,414,737"
TSLA,"Tesla, Inc. Common Stock",$400.62,11.72,3.014%,"1,503,299,301,430"
BRK/B,Berkshire Hathaway Inc.,$474.58,-0.54,-0.114%,"1,047,071,250,449"
BRK/A,Berkshire Hathaway Inc.,"$711,558.819999999949","-1,141.18",-0.16%,"1,046,613,367,809"
WMT,Walmart Inc. Common Stock,$127.50,2.68,2.147%,"1,016,481,318,878"
LLY,Eli Lilly and Company Common Stock,$927.03,23.04,2.549%,"875,875,447,253"
JPM,JP Morgan Chase & Co. Common Stock,$310.29,0.34,0.11%,"832,265,928,682"
AZN,AstraZeneca PLC Ordinary Shares,$204.80,4.33,2.16%,"635,177,315,942"
XOM,Exxon Mobil Corporation Common Stock,$146.44,-5.54,-3.645%,"610,180,840,057"
V,Visa Inc.,$317.02,1.92,0.609%,"607,413,270,188"
JNJ,Johnson & Johnson Common Stock,$234.18,-0.36,-0.153%,"564,049,043,625"
ASML,ASML Holding N.V. New York Registry Shares,"$1,459.80",48.97,3.471%,"562,632,707,367"
MU,"Micron Technology, Inc. Common Stock",$455.07,-2.16,-0.472%,"513,197,934,589"
ORCL,Oracle Corporation Common Stock,$175.06,-3.28,-1.839%,"503,480,612,760"
MA,Mastercard Incorporated Common Stock,$521.30,2.76,0.532%,"464,901,757,724"
AMD,"Advanced Micro Devices, Inc. Common Stock",$278.39,0.13,0.047%,"453,870,012,686"
COST,Costco Wholesale Corporation Common Stock,$999.89,12.68,1.284%,"443,603,738,221"
NFLX,"Netflix, Inc. Common Stock",$97.31,-10.48,-9.723%,"410,858,598,817"
BAC,Bank of America Corporation Common Stock,$53.91,0.40,0.748%,"385,225,181,948"
CAT,"Caterpillar, Inc. Common Stock",$794.65,21.99,2.846%,"369,740,578,374"
ABBV,AbbVie Inc. Common Stock,$208.38,-0.61,-0.292%,"368,574,704,119"
CVX,Chevron Corporation Common Stock,$183.99,-4.16,-2.211%,"366,560,620,184"
PLTR,Palantir Technologies Inc. Class A Common Stock,$146.39,3.63,2.543%,"349,970,285,383"
HD,"Home Depot, Inc. (The) Common Stock",$349.40,12.25,3.633%,"348,012,063,705"
INTC,Intel Corporation Common Stock,$68.50,UNCH,--,"343,412,786,955"
PG,Procter & Gamble Company (The) Common Stock,$146.93,3.82,2.669%,"341,465,420,647"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$86.25,1.75,2.071%,"340,678,274,873"
LRCX,Lam Research Corporation Common Stock,$267.60,6.64,2.544%,"334,171,119,600"
KO,Coca-Cola Company (The) Common Stock,$75.74,0.56,0.745%,"325,996,538,904"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$141.01,2.42,1.746%,"325,631,497,219"
GE,GE Aerospace Common Stock,$304.13,5.84,1.958%,"317,764,026,856"
HSBC,"HSBC Holdings, plc. Common Stock",$92.16,1.64,1.812%,"316,574,021,100"
AMAT,"Applied Materials, Inc. Common Stock",$396.94,7.04,1.806%,"315,015,500,607"
