Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$183.22,1.41,0.776%,"4,452,246,000,000"
MSFT,Microsoft Corporation Common Stock,$513.58,1.97,0.385%,"3,817,525,588,927"
AAPL,Apple Inc. Common Stock,$252.29,4.84,1.956%,"3,744,081,993,100"
GOOG,Alphabet Inc. Class C Capital Stock,$253.79,1.91,0.758%,"3,069,336,260,000"
GOOGL,Alphabet Inc. Class A Common Stock,$253.30,1.84,0.732%,"3,063,410,200,000"
AMZN,"Amazon.com, Inc. Common Stock",$213.04,-1.43,-0.667%,"2,272,052,873,145"
META,"Meta Platforms, Inc. Class A Common Stock",$716.915,4.845,0.68%,"1,800,991,905,550"
AVGO,Broadcom Inc. Common Stock,$349.33,-4.82,-1.361%,"1,649,663,773,135"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$295.08,-4.76,-1.588%,"1,530,446,184,892"
TSLA,"Tesla, Inc. Common Stock",$439.31,10.56,2.463%,"1,416,971,951,427"
BRK/B,Berkshire Hathaway Inc.,$492.42,3.61,0.739%,"1,086,431,845,308"
BRK/A,Berkshire Hathaway Inc.,"$738,200.00","5,120.00",0.698%,"1,085,799,186,800"
WMT,Walmart Inc. Common Stock,$107.73,1.26,1.183%,"858,915,251,373"
ORCL,Oracle Corporation Common Stock,$291.31,-21.69,-6.93%,"827,819,705,340"
JPM,JP Morgan Chase & Co. Common Stock,$297.56,-0.98,-0.328%,"818,216,756,796"
LLY,Eli Lilly and Company Common Stock,$802.83,-16.55,-2.02%,"759,843,879,828"
V,Visa Inc.,$341.89,6.49,1.935%,"663,246,734,823"
NFLX,"Netflix, Inc. Common Stock","$1,199.36",15.77,1.332%,"509,639,662,339"
MA,Mastercard Incorporated Common Stock,$560.97,11.09,2.017%,"507,123,520,202"
XOM,Exxon Mobil Corporation Common Stock,$112.24,1.60,1.446%,"478,506,845,637"
JNJ,Johnson & Johnson Common Stock,$193.22,1.10,0.573%,"465,339,236,848"
PLTR,Palantir Technologies Inc. Class A Common Stock,$178.15,0.03,0.017%,"422,632,802,301"
COST,Costco Wholesale Corporation Common Stock,$936.33,10.71,1.157%,"414,961,957,864"
ABBV,AbbVie Inc. Common Stock,$229.57,2.70,1.19%,"405,548,778,141"
ASML,ASML Holding N.V. New York Registry Shares,"$1,029.27",9.68,0.949%,"404,795,134,484"
HD,"Home Depot, Inc. (The) Common Stock",$391.90,4.51,1.164%,"390,092,026,959"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$167.05,1.96,1.187%,"385,765,134,461"
BAC,Bank of America Corporation Common Stock,$51.28,0.84,1.665%,"379,828,258,159"
AMD,"Advanced Micro Devices, Inc. Common Stock",$233.08,-1.48,-0.631%,"378,252,407,032"
PG,Procter & Gamble Company (The) Common Stock,$151.40,1.80,1.203%,"354,635,043,283"
SAP,SAP  SE ADS,$272.90,3.16,1.171%,"335,258,804,913"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$356.60,-0.07,-0.02%,"322,963,214,675"
GE,GE Aerospace Common Stock,$300.14,0.30,0.10%,"318,280,277,614"
CVX,Chevron Corporation Common Stock,$153.08,1.37,0.903%,"310,636,116,758"
KO,Coca-Cola Company (The) Common Stock,$68.44,0.85,1.258%,"294,542,986,727"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$70.13,1.04,1.505%,"277,237,702,314"
WFC,Wells Fargo & Company Common Stock,$83.28,-0.72,-0.857%,"266,782,583,886"
AZN,AstraZeneca PLC American Depositary Shares,$84.69,0.86,1.026%,"262,657,895,444"
IBM,International Business Machines Corporation Common Stock,$281.28,5.31,1.924%,"262,017,732,390"
NVS,Novartis AG Common Stock,$131.43,0.66,0.505%,"259,585,979,865"
TM,Toyota Motor Corporation Common Stock,$197.83,2.42,1.238%,"258,146,977,640"
TMUS,"T-Mobile US, Inc. Common Stock",$229.33,2.88,1.272%,"258,092,347,985"
MS,Morgan Stanley Common Stock,$158.67,-1.35,-0.844%,"253,290,594,405"
CAT,"Caterpillar, Inc. Common Stock",$527.08,-13.88,-2.566%,"246,925,870,735"
PM,Philip Morris International Inc Common Stock,$158.06,2.08,1.334%,"246,034,510,606"
NVO,Novo Nordisk A/S Common Stock,$54.37,-1.72,-3.067%,"242,762,050,000"
AXP,American Express Company Common Stock,$346.62,23.50,7.273%,"241,206,697,523"
CRM,"Salesforce, Inc. Common Stock",$243.08,-2.92,-1.187%,"231,412,160,000"
HSBC,"HSBC Holdings, plc. Common Stock",$65.86,-0.24,-0.363%,"228,076,880,476"
GS,"Goldman Sachs Group, Inc. (The) Common Stock",$750.77,-7.32,-0.966%,"227,273,914,241"
MU,"Micron Technology, Inc. Common Stock",$202.38,-0.15,-0.074%,"227,164,676,163"
ABT,Abbott Laboratories Common Stock,$128.54,0.91,0.713%,"223,718,601,660"
MCD,McDonald's Corporation Common Stock,$308.09,2.76,0.904%,"219,854,390,071"
CCZ,Comcast Holdings ZONES,$59.00,-3.54,-5.66%,"217,840,183,618"
MRK,"Merck & Company, Inc. Common Stock (new)",$84.79,0.87,1.037%,"211,787,038,461"
LIN,Linde plc Ordinary Shares,$450.89,6.65,1.497%,"211,426,618,883"
RTX,RTX Corporation Common Stock,$157.95,0.90,0.573%,"211,422,681,575"
SHEL,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,$72.59,1.22,1.709%,"210,925,940,700"
PEP,"PepsiCo, Inc. Common Stock",$153.71,1.04,0.681%,"210,173,850,153"
SHOP,Shopify Inc. Class A Subordinate Voting Shares,$157.76,1.19,0.76%,"204,988,324,708"
RY,Royal Bank Of Canada Common Stock,$145.79,0.48,0.33%,"204,833,515,135"
TMO,Thermo Fisher Scientific Inc Common Stock,$538.92,2.14,0.399%,"203,502,724,249"
APP,Applovin Corporation Class A Common Stock,$599.31,-6.37,-1.052%,"202,716,555,959"
DIS,Walt Disney Company (The) Common Stock,$110.67,0.79,0.719%,"198,977,337,298"
UBER,"Uber Technologies, Inc. Common Stock",$92.30,-0.22,-0.238%,"192,484,143,795"
T,AT&T Inc.,$26.34,0.14,0.534%,"188,341,153,543"
HDB,HDFC Bank Limited Common Stock,$36.74,1.30,3.668%,"188,036,293,867"
NOW,"ServiceNow, Inc. Common Stock",$903.60,9.11,1.018%,"187,948,800,000"
INTU,Intuit Inc. Common Stock,$661.39,14.40,2.226%,"184,398,838,950"
PDD,PDD Holdings Inc. American Depositary Shares,$128.48,1.13,0.887%,"182,396,177,438"
MUFG,"Mitsubishi UFJ Financial Group, Inc. Common Stock",$15.00,-0.11,-0.728%,"181,015,663,800"
ANET,"Arista Networks, Inc. Common Stock",$143.10,-2.91,-1.993%,"179,857,436,021"
BLK,"BlackRock, Inc. Common Stock","$1,161.16",-10.20,-0.871%,"179,809,500,791"
AMAT,"Applied Materials, Inc. Common Stock",$224.99,-2.73,-1.199%,"179,236,579,651"
LRCX,Lam Research Corporation Common Stock,$141.51,-0.86,-0.604%,"179,098,027,710"
C,"Citigroup, Inc. Common Stock",$97.07,0.81,0.841%,"178,695,958,959"
QCOM,QUALCOMM Incorporated Common Stock,$163.45,-0.63,-0.384%,"176,362,550,000"
ARM,Arm Holdings plc American Depositary Shares,$165.61,-5.58,-3.26%,"175,424,710,874"
SONY,Sony Group Corporation American Depositary Shares ,$28.90,0.40,1.404%,"174,122,566,326"
NEE,"NextEra Energy, Inc. Common Stock",$84.53,-0.52,-0.611%,"174,072,002,464"
VZ,Verizon Communications Inc. Common Stock,$40.55,0.19,0.471%,"170,971,970,964"
