Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$188.32,5.16,2.817%,"4,576,176,000,000"
MSFT,Microsoft Corporation Common Stock,$514.05,3.09,0.605%,"3,821,019,177,125"
AAPL,Apple Inc. Common Stock,$247.66,2.39,0.974%,"3,675,370,987,400"
GOOG,Alphabet Inc. Class C Capital Stock,$244.64,7.15,3.011%,"2,958,676,160,000"
GOOGL,Alphabet Inc. Class A Common Stock,$244.15,7.58,3.204%,"2,952,750,100,000"
AMZN,"Amazon.com, Inc. Common Stock",$220.07,3.70,1.71%,"2,347,027,205,187"
META,"Meta Platforms, Inc. Class A Common Stock",$715.70,10.40,1.475%,"1,797,939,653,658"
AVGO,Broadcom Inc. Common Stock,$356.70,32.07,9.879%,"1,684,467,603,347"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$302.89,22.23,7.921%,"1,570,953,114,213"
TSLA,"Tesla, Inc. Common Stock",$435.90,22.41,5.42%,"1,405,973,170,715"
BRK/A,Berkshire Hathaway Inc.,"$738,130.00","3,950.00",0.538%,"1,085,696,225,620"
BRK/B,Berkshire Hathaway Inc.,$491.93,2.80,0.572%,"1,085,350,752,736"
ORCL,Oracle Corporation Common Stock,$308.01,15.05,5.137%,"875,276,329,140"
JPM,JP Morgan Chase & Co. Common Stock,$307.97,7.08,2.353%,"846,841,694,416"
WMT,Walmart Inc. Common Stock,$102.12,0.28,0.275%,"814,187,556,579"
LLY,Eli Lilly and Company Common Stock,$819.40,-14.09,-1.69%,"775,526,668,325"
V,Visa Inc.,$343.30,-0.35,-0.102%,"665,982,052,897"
NFLX,"Netflix, Inc. Common Stock","$1,219.03",-1.05,-0.086%,"517,997,963,564"
MA,Mastercard Incorporated Common Stock,$559.24,1.76,0.316%,"505,559,579,724"
XOM,Exxon Mobil Corporation Common Stock,$112.24,1.51,1.364%,"478,506,845,637"
JNJ,Johnson & Johnson Common Stock,$190.90,0.18,0.094%,"459,751,890,665"
PLTR,Palantir Technologies Inc. Class A Common Stock,$177.21,1.77,1.009%,"420,402,800,425"
COST,Costco Wholesale Corporation Common Stock,$935.56,5.55,0.597%,"414,620,709,899"
ABBV,AbbVie Inc. Common Stock,$230.30,-0.20,-0.087%,"406,838,365,666"
ASML,ASML Holding N.V. New York Registry Shares,$984.66,48.47,5.177%,"387,250,747,735"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$166.81,7.80,4.905%,"385,210,907,390"
HD,"Home Depot, Inc. (The) Common Stock",$379.37,3.62,0.963%,"377,619,832,272"
BAC,Bank of America Corporation Common Stock,$48.86,0.21,0.432%,"361,903,445,664"
