Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$219.44,4.24,1.97%,"5,332,392,000,000"
GOOGL,Alphabet Inc. Class A Common Stock,$388.64,-12.16,-3.034%,"4,708,762,240,000"
GOOG,Alphabet Inc. Class C Capital Stock,$386.77,-10.28,-2.589%,"4,686,105,320,000"
AAPL,Apple Inc. Common Stock,$292.68,-0.37,-0.126%,"4,298,695,354,080"
MSFT,Microsoft Corporation Common Stock,$412.66,-2.46,-0.593%,"3,065,417,864,953"
AMZN,"Amazon.com, Inc. Common Stock",$268.99,-3.69,-1.353%,"2,893,554,867,190"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$404.54,-7.14,-1.734%,"2,098,148,693,864"
AVGO,Broadcom Inc. Common Stock,$428.43,-1.57,-0.365%,"2,028,473,890,071"
TSLA,"Tesla, Inc. Common Stock",$445.00,16.65,3.887%,"1,671,297,122,595"
META,"Meta Platforms, Inc. Class A Common Stock",$598.86,-10.77,-1.767%,"1,520,160,179,833"
BRK/A,Berkshire Hathaway Inc.,"$720,999.989999999991","3,613.18",0.504%,"1,060,500,139,291"
BRK/B,Berkshire Hathaway Inc.,$479.55,3.61,0.758%,"1,058,036,617,963"
WMT,Walmart Inc. Common Stock,$127.59,-2.84,-2.177%,"1,017,198,835,103"
LLY,Eli Lilly and Company Common Stock,$966.99,18.54,1.955%,"910,654,522,188"
MU,"Micron Technology, Inc. Common Stock",$795.33,48.52,6.497%,"896,920,722,782"
JPM,JP Morgan Chase & Co. Common Stock,$300.00,-2.10,-0.695%,"803,853,425,400"
AMD,"Advanced Micro Devices, Inc. Common Stock",$458.79,3.60,0.791%,"748,103,267,167"
INTC,Intel Corporation Common Stock,$129.44,4.52,3.618%,"650,565,440,000"
XOM,Exxon Mobil Corporation Common Stock,$149.68,5.11,3.535%,"620,415,691,208"
V,Visa Inc.,$323.86,5.07,1.59%,"613,542,392,554"
ASML,ASML Holding N.V. New York Registry Shares,"$1,565.81",-26.21,-1.646%,"603,490,834,034"
AZN,AstraZeneca PLC Ordinary Shares,$181.86,-0.99,-0.541%,"564,030,013,073"
ORCL,Oracle Corporation Common Stock,$193.84,-2.11,-1.077%,"557,492,756,640"
JNJ,Johnson & Johnson Common Stock,$221.43,0.11,0.05%,"533,030,053,889"
COST,Costco Wholesale Corporation Common Stock,$999.47,-9.32,-0.924%,"443,417,404,154"
MA,Mastercard Incorporated Common Stock,$497.81,2.33,0.47%,"439,856,878,858"
CAT,"Caterpillar, Inc. Common Stock",$926.79,29.34,3.269%,"426,913,789,327"
CSCO,"Cisco Systems, Inc. Common Stock (DE)",$98.72,2.15,2.226%,"389,933,441,106"
LRCX,Lam Research Corporation Common Stock,$296.05,2.00,0.68%,"370,231,544,550"
CVX,Chevron Corporation Common Stock,$184.74,3.12,1.718%,"367,927,765,010"
NFLX,"Netflix, Inc. Common Stock",$85.45,-2.04,-2.332%,"359,812,734,218"
BAC,Bank of America Corporation Common Stock,$50.55,-0.76,-1.481%,"358,732,657,408"
ABBV,AbbVie Inc. Common Stock,$202.78,1.23,0.61%,"358,669,634,808"
AMAT,"Applied Materials, Inc. Common Stock",$443.62,8.18,1.879%,"352,061,209,199"
UNH,UnitedHealth Group Incorporated Common Stock (DE),$384.44,4.46,1.174%,"349,127,034,674"
KO,Coca-Cola Company (The) Common Stock,$78.66,0.24,0.306%,"338,564,665,305"
PG,Procter & Gamble Company (The) Common Stock,$143.36,-3.06,-2.09%,"333,827,949,486"
PLTR,Palantir Technologies Inc. Class A Common Stock,$136.89,-0.91,-0.66%,"328,168,036,532"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$137.30,-2.76,-1.971%,"317,064,070,407"
GE,GE Aerospace Common Stock,$300.77,3.62,1.218%,"313,804,540,171"
HSBC,"HSBC Holdings, plc. Common Stock",$90.55,0.39,0.433%,"311,043,593,865"
HD,"Home Depot, Inc. (The) Common Stock",$311.40,-6.05,-1.906%,"310,163,012,701"
MS,Morgan Stanley Common Stock,$191.10,-1.99,-1.031%,"301,419,128,529"
GEV,GE Vernova Inc. Common Stock,"$1,073.08",32.93,3.166%,"288,358,052,235"
PM,Philip Morris International Inc Common Stock,$182.11,11.12,6.503%,"283,829,151,445"
GS,"Goldman Sachs Group, Inc. (The) Common Stock",$944.86,8.38,0.895%,"278,740,711,806"
NVS,Novartis AG Common Stock,$145.23,-0.80,-0.548%,"277,120,868,341"
MRK,"Merck & Company, Inc. Common Stock (new)",$111.28,-0.10,-0.09%,"274,842,060,901"
TXN,Texas Instruments Incorporated Common Stock,$297.76,9.96,3.461%,"270,989,229,448"
RY,Royal Bank Of Canada Common Stock,$180.85,-0.83,-0.457%,"252,561,502,846"
QCOM,QUALCOMM Incorporated Common Stock,$237.53,18.44,8.417%,"250,356,620,000"
SHEL,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,$85.36,1.39,1.655%,"248,031,936,881"
KLAC,KLA Corporation Common Stock,"$1,845.19",-24.00,-1.284%,"241,032,595,474"
RTX,RTX Corporation Common Stock,$178.61,2.52,1.431%,"240,531,127,075"
TM,Toyota Motor Corporation Common Stock,$183.80,-3.73,-1.989%,"239,839,329,173"
CCZ,Comcast Holdings ZONES,$65.59,0.89,1.376%,"234,406,950,217"
LIN,Linde plc Ordinary Shares,$504.40,11.24,2.279%,"233,335,207,472"
SNDK,Sandisk Corporation Common Stock,"$1,547.56",-14.78,-0.946%,"229,177,785,890"
ARM,Arm Holdings plc American Depositary Shares,$212.65,-0.62,-0.291%,"225,252,489,387"
WFC,Wells Fargo & Company Common Stock,$73.58,-2.06,-2.723%,"225,168,742,969"
BHP,BHP Group Limited American Depositary Shares (Each representing two Ordinary Shares),$87.65,2.93,3.458%,"222,583,369,938"
MUFG,"Mitsubishi UFJ Financial Group, Inc. Common Stock",$18.19,0.24,1.337%,"215,873,661,635"
C,"Citigroup, Inc. Common Stock",$125.85,0.30,0.239%,"214,646,859,787"
AXP,American Express Company Common Stock,$312.32,-3.71,-1.174%,"213,104,194,678"
IBM,International Business Machines Corporation Common Stock,$223.55,-6.21,-2.703%,"210,111,354,344"
SAP,SAP  SE ADS,$170.10,-3.60,-2.073%,"208,968,569,863"
NVO,Novo Nordisk A/S Common Stock,$46.40,0.33,0.716%,"207,176,000,000"
TMUS,"T-Mobile US, Inc. Common Stock",$190.85,-2.78,-1.436%,"206,538,770,239"
ADI,"Analog Devices, Inc. Common Stock",$422.73,6.21,1.491%,"206,378,543,289"
PEP,"PepsiCo, Inc. Common Stock",$149.41,-5.21,-3.37%,"204,208,853,944"
TTE,TotalEnergies SE Ordinary Shares,$90.69,2.21,2.498%,"197,873,047,005"
NEE,"NextEra Energy, Inc. Common Stock",$94.84,1.74,1.869%,"197,773,783,687"
VZ,Verizon Communications Inc. Common Stock,$47.23,0.01,0.021%,"197,211,647,319"
MCD,McDonald's Corporation Common Stock,$274.60,-1.15,-0.417%,"195,104,908,881"
BA,Boeing Company (The) Common Stock,$238.21,0.85,0.358%,"187,781,498,268"
STX,Seagate Technology Holdings PLC Ordinary Shares (Ireland),$834.01,51.37,6.564%,"187,009,221,618"
DIS,Walt Disney Company (The) Common Stock,$104.72,-3.30,-3.055%,"181,847,476,321"
TD,Toronto Dominion Bank (The) Common Stock,$107.09,-0.37,-0.344%,"178,714,970,324"
SAN,"Banco Santander, S.A. Sponsored ADR (Spain)",$12.13,-0.15,-1.221%,"178,544,180,279"
GLW,Corning Incorporated Common Stock,$207.39,20.45,10.939%,"178,487,678,527"
AMGN,Amgen Inc. Common Stock,$329.59,-2.11,-0.636%,"177,882,450,028"
WDC,Western Digital Corporation Common Stock,$515.83,35.83,7.465%,"177,797,383,634"
PANW,"Palo Alto Networks, Inc. Common Stock",$213.66,5.78,2.78%,"174,346,560,000"
T,AT&T Inc.,$24.87,-0.29,-1.153%,"172,805,186,826"
ANET,"Arista Networks, Inc. Common Stock",$136.43,-5.34,-3.767%,"171,793,009,763"
