Symbol,Name,Last Sale,Net Change,% Change,Market Cap
NVDA,NVIDIA Corporation Common Stock,$218.36,-5.06,-2.265%,"5,262,476,000,000"
AAPL,Apple Inc. Common Stock,$326.57,11.23,3.561%,"4,766,021,362,600"
GOOGL,Alphabet Inc. Class A Common Stock,$332.60,1.95,0.59%,"4,067,698,000,000"
GOOG,Alphabet Inc. Class C Capital Stock,$330.39,2.01,0.612%,"4,040,669,700,000"
MSFT,Microsoft Corporation Common Stock,$492.44,0.79,0.161%,"3,656,635,621,588"
AMZN,"Amazon.com, Inc. Common Stock",$251.89,-0.51,-0.202%,"2,716,964,525,651"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$428.03,-7.33,-1.684%,"2,219,979,694,059"
SPCX,Space Exploration Technologies Corp. Class A Common Stock,$148.18,0.63,0.427%,"2,011,220,708,393"
AVGO,Broadcom Inc. Common Stock,$360.83,-3.55,-0.974%,"1,716,677,662,844"
META,"Meta Platforms, Inc. Class A Common Stock",$644.38,-9.31,-1.424%,"1,641,562,061,266"
TSLA,"Tesla, Inc. Common Stock",$363.56,-4.25,-1.155%,"1,435,897,450,563"
SKHY,SK hynix Inc. American Depositary Shares,$188.30,-10.33,-5.201%,"1,372,453,736,500"
BRK/A,Berkshire Hathaway Inc.,"$761,245.00","2,104.00",0.277%,"1,119,695,478,130"
BRK/B,Berkshire Hathaway Inc.,$507.00,0.28,0.055%,"1,118,599,865,097"
MU,"Micron Technology, Inc. Common Stock",$977.41,-50.36,-4.90%,"1,103,880,159,719"
LLY,Eli Lilly and Company Common Stock,"$1,123.00",-1.21,-0.108%,"1,057,143,983,995"
JPM,JP Morgan Chase & Co. Common Stock,$353.56,-1.15,-0.324%,"939,828,311,104"
WMT,Walmart Inc. Common Stock,$105.73,-0.10,-0.094%,"838,834,990,061"
AMD,"Advanced Micro Devices, Inc. Common Stock",$503.60,-17.495,-3.357%,"822,114,431,151"
XOM,ExxonMobil Holdings Corporation Common Stock,$165.23,1.00,0.609%,"679,411,213,151"
V,Visa Inc.,$367.21,-0.18,-0.049%,"656,114,386,172"
ASML,ASML Holding N.V. New York Registry Shares,"$1,687.43",-42.09,-2.434%,"650,365,330,451"
JNJ,Johnson & Johnson Common Stock,$266.35,-0.73,-0.273%,"641,876,491,311"
GOOGM,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series A Mandatory Convertible Preferred Stock,$47.62,0.23,0.485%,"582,392,600,000"
GOOGN,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series B Mandatory Convertible Preferred Stock,$47.49,0.19,0.402%,"580,802,700,000"
INTC,Intel Corporation Common Stock,$100.32,-5.92,-5.572%,"530,198,173,344"
MA,Mastercard Incorporated Common Stock,$565.37,-2.13,-0.375%,"495,269,739,778"
ABBV,AbbVie Inc. Common Stock,$255.00,4.09,1.63%,"450,614,907,675"
ORCL,Oracle Corporation Common Stock,$152.94,-8.69,-5.376%,"440,539,234,740"
